,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
130,Y65B4BL.6a.1,mep-1,521350.0,521554.0,521478,521559
131,W04C9.6.1,ceh-39,487991.0,488392.0,488272,488687
132,Y65B4BL.7a.1,ceh-39,510838.0,511238.0,510926,511341
133,Y65B4BL.6a.1,nhr-2,521350.0,521554.0,521483,521882
134,W04C9.6.1,med-1,487991.0,488392.0,488272,488529
135,Y65B4BL.7a.1,nhr-2,510838.0,511238.0,510935,511334
136,W04C9.6.1,med-1,487991.0,488392.0,488272,488529
137,Y65B4BL.7a.1,lsy-2,510838.0,511238.0,511028,511383
138,Y65B4BL.7a.1,ces-1,510838.0,511238.0,511142,511577
139,W04C9.6.1,nfya-1,487991.0,488392.0,488272,488587
140,W04C9.6.1,nfya-1,487991.0,488392.0,488282,488569
141,Y65B4BL.7a.2,lsy-2,510995.0,511211.0,511028,511383
142,W04C9.6.1,nfya-1,487991.0,488392.0,488287,488642
143,Y65B4BL.7a.2,ces-1,510995.0,511211.0,511142,511577
144,Y65B4BL.6a.1,mep-1,521350.0,521554.0,521478,521559
145,Y65B4BL.6a.1,nhr-2,521350.0,521554.0,521483,521882
146,W04C9.6.1,lin-13,487991.0,488392.0,488288,488645
147,W04C9.6.1,mep-1,487991.0,488392.0,488292,488634
148,W04C9.6.1,pha-4,487991.0,488392.0,488295,488584
149,W04C9.6.1,dve-1,487991.0,488392.0,488297,488538
150,W04C9.6.1,dve-1,487991.0,488392.0,488297,488601
151,W04C9.6.1,unc-62,487991.0,488392.0,488301,488603
152,W04C9.6.1,unc-62,487991.0,488392.0,488308,488619
153,W04C9.6.1,med-1,487991.0,488392.0,488312,488544
154,W04C9.6.1,med-1,487991.0,488392.0,488317,488566
155,Y65B4BR.9.1,F23F12.9,566392.0,566588.0,566395,566778
156,W04C9.6.1,hlh-30,487991.0,488392.0,488330,488596
157,Y65B4BR.9.1,ces-1,566392.0,566588.0,566415,566854
158,W04C9.6.1,nhr-28,487991.0,488392.0,488337,488552
159,Y65B4BR.9.1,ces-1,566392.0,566588.0,566415,566854
160,W04C9.6.1,dve-1,487991.0,488392.0,488338,488575
161,Y65B4BR.9.1,ces-1,566392.0,566588.0,566417,566852
162,W04C9.6.1,lsy-2,487991.0,488392.0,488339,488548
163,Y65B4BR.9.1,lsy-2,566392.0,566588.0,566453,566808
164,W04C9.6.1,ceh-30,487991.0,488392.0,488342,488563
165,Y65B4BR.9.1,pax-1,566392.0,566588.0,566576,566985
166,W04C9.6.1,hlh-1,487991.0,488392.0,488352,488564
167,W04C9.6.1,fkh-10,487991.0,488392.0,488363,488540
168,W04C9.6.1,lsy-2,487991.0,488392.0,488367,488518
169,Y65B4A.3.1,hlh-1,636804.0,636935.0,636840,637017
170,Y65B4A.3.1,pha-4,636804.0,636935.0,636849,636918
171,Y65B4A.6a.1,pax-1,636335.0,636345.0,636339,636858
172,Y65B4A.2b.1,lsy-2,638129.0,638208.0,638151,638506
173,Y65B4A.2c.1,mab-5,642857.0,642917.0,642860,643349
174,Y65B4A.2c.1,ceh-39,642857.0,642917.0,642912,643371
175,Y65B4A.7a.1,lsy-2,647226.0,647242.0,647227,647582
176,Y65B4A.3.1,hlh-1,636804.0,636935.0,636840,637017
177,Y65B4A.8.1,dve-1,663550.0,663610.0,663557,663908
178,Y65B4A.3.1,pha-4,636804.0,636935.0,636849,636918
179,Y65B4A.8.1,hlh-1,663550.0,663610.0,663563,663762
180,Y65B4A.8.1,mep-1,663550.0,663610.0,663566,664103
181,Y65B4A.8.1,unc-62,663550.0,663610.0,663575,663703
182,Y65B4A.2b.1,lsy-2,638129.0,638208.0,638151,638506
183,Y18H1A.4.2,nhr-2,694832.0,694948.0,694861,695260
184,Y18H1A.2b.1,ces-1,696916.0,697008.0,696985,697424
185,Y18H1A.2b.1,nhr-2,696916.0,697008.0,696986,697385
186,Y18H1A.2b.1,ceh-39,698095.0,698324.0,698225,698684
187,Y18H1A.2b.2,ces-1,696916.0,697011.0,696985,697424
188,Y18H1A.2b.2,nhr-2,696916.0,697011.0,696986,697385
189,Y18H1A.4.2,nhr-2,694832.0,694948.0,694861,695260
190,Y18H1A.3a.1,ces-1,715474.0,715642.0,715494,715933
191,Y18H1A.3a.1,ceh-39,715725.0,715874.0,715781,716196
192,Y18H1A.3a.1,mab-5,715474.0,715642.0,715610,716073
193,Y18H1A.3a.1,nhr-2,715725.0,715874.0,715858,716257
194,Y18H1A.3e.1,nhr-2,715851.0,715875.0,715858,716257
195,Y18H1A.7a.1,pax-1,719685.0,719944.0,719708,720117
196,Y18H1A.7a.1,nhr-237,719685.0,719944.0,719724,720193
197,Y18H1A.6a.1,unc-62,719929.0,720077.0,719952,720262
198,Y18H1A.7a.1,mab-5,719685.0,719944.0,719745,720234
199,Y18H1A.6a.1,hlh-1,719929.0,720077.0,719962,720077
200,Y18H1A.7a.1,ceh-39,719685.0,719944.0,719770,720185
201,Y18H1A.7a.1,ces-1,719685.0,719944.0,719783,720222
202,Y18H1A.6a.1,ceh-39,719929.0,720077.0,720018,720477
203,Y18H1A.7a.1,ces-1,719685.0,719944.0,719796,720235
204,Y18H1A.6a.1,pax-1,719929.0,720077.0,720066,720585
205,Y18H1A.7a.1,ces-1,719685.0,719944.0,719797,720232
206,Y18H1A.6a.1,gei-11,719929.0,720077.0,720070,720465
207,Y18H1A.13.1,ceh-30,745455.0,747213.0,745490,745516
208,Y18H1A.9.1,hlh-1,756926.0,757010.0,756937,757175
209,Y18H1A.13.1,nhr-2,745455.0,747213.0,745543,745942
210,Y18H1A.13.1,lsy-2,745455.0,747213.0,745573,745928
211,Y18H1A.7a.1,nhr-2,719685.0,719944.0,719800,720199
212,Y18H1A.13.1,dve-1,745455.0,747213.0,745879,746533
213,Y18H1A.13.1,dve-1,745455.0,747213.0,745928,746527
214,Y18H1A.7a.1,pha-4,719685.0,719944.0,719831,720171
215,Y18H1A.13.1,dve-1,745455.0,747213.0,745932,746477
216,Y18H1A.13.1,F23F12.9,745455.0,747213.0,746734,747333
217,Y18H1A.7a.1,lsy-2,719685.0,719944.0,719843,720134
218,Y18H1A.13.1,F23F12.9,745455.0,747213.0,746902,747285
219,Y18H1A.7a.1,mep-1,719685.0,719944.0,719851,720209
220,Y18H1A.7a.1,lsy-2,719685.0,719944.0,719858,720119
221,Y18H1A.7a.1,lsy-2,719685.0,719944.0,719860,720109
222,Y18H1A.7a.1,lin-13,719685.0,719944.0,719867,720208
223,Y18H1A.7a.1,pha-4,719685.0,719944.0,719873,720098
224,Y18H1A.7a.1,nfya-1,719685.0,719944.0,719874,720122
225,Y18H1A.9.1,hlh-1,756926.0,757010.0,756937,757175
226,Y18H1A.7a.1,nhr-28,719685.0,719944.0,719920,720230
227,T06A4.3a.1,nhr-237,763478.0,763674.0,763488,763957
228,T06A4.3a.1,pax-1,763478.0,763674.0,763541,763950
229,T06A4.3a.1,mab-5,763478.0,763674.0,763560,764049
230,Y18H1A.13.1,ceh-30,745455.0,747213.0,745490,745516
231,Y18H1A.13.1,nhr-2,745455.0,747213.0,745543,745942
232,Y18H1A.13.1,lsy-2,745455.0,747213.0,745573,745928
233,T06A4.1b.1,mab-5,770892.0,770966.0,770910,771399
234,Y18H1A.13.1,dve-1,745455.0,747213.0,745879,746533
235,Y18H1A.13.1,dve-1,745455.0,747213.0,745928,746527
236,Y18H1A.13.1,dve-1,745455.0,747213.0,745932,746477
237,Y18H1A.13.1,F23F12.9,745455.0,747213.0,746734,747333
238,Y18H1A.13.1,F23F12.9,745455.0,747213.0,746902,747285
239,T06A4.3a.1,nhr-237,763478.0,763674.0,763488,763957
240,T06A4.3a.1,pax-1,763478.0,763674.0,763541,763950
241,T06A4.1a.1,mab-5,771968.0,772154.0,772144,772607
242,T06A4.3a.1,mab-5,763478.0,763674.0,763560,764049
243,T06A4.1b.1,mab-5,770892.0,770966.0,770910,771399
244,Y95B8A.6c.1,ces-1,882918.0,883095.0,882919,883151
245,Y95B8A.6a.1,lsy-2,882944.0,883164.0,882978,883357
246,Y95B8A.6c.1,ces-1,882918.0,883095.0,882939,883052
247,Y95B8A.6a.1,nhr-2,882944.0,883164.0,882983,883382
248,Y95B8A.6c.1,lsy-2,882918.0,883095.0,882978,883357
249,Y95B8A.6a.1,ces-1,882944.0,883164.0,883012,883451
250,Y95B8A.6c.1,nhr-2,882918.0,883095.0,882983,883382
251,Y95B8A.6a.1,ces-1,882944.0,883164.0,883018,883457
252,Y95B8A.6c.1,ces-1,882918.0,883095.0,883012,883451
253,Y95B8A.6a.2,ces-1,883006.0,883164.0,883012,883451
254,Y95B8A.6a.1,ces-1,882944.0,883164.0,883034,883469
255,Y95B8A.6d.1,ces-1,883014.0,883095.0,883018,883457
256,Y95B8A.6c.1,ces-1,882918.0,883095.0,883018,883457
257,Y95B8A.6a.2,ces-1,883006.0,883164.0,883018,883457
258,Y95B8A.6d.1,ces-1,883014.0,883095.0,883034,883469
259,Y95B8A.6a.1,gei-11,882944.0,883164.0,883034,883429
260,Y95B8A.6c.1,ces-1,882918.0,883095.0,883034,883469
261,Y95B8A.6a.2,ces-1,883006.0,883164.0,883034,883469
262,Y95B8A.6a.1,gei-11,882944.0,883164.0,883127,883522
263,Y95B8A.6d.1,gei-11,883014.0,883095.0,883034,883429
264,Y95B8A.6a.2,gei-11,883006.0,883164.0,883034,883429
265,Y95B8A.6c.1,gei-11,882918.0,883095.0,883034,883429
266,Y95B8A.6a.2,gei-11,883006.0,883164.0,883127,883522
267,Y95B8A.6d.1,ces-1,883014.0,883095.0,883018,883457
268,Y95B8A.6a.2,ces-1,883006.0,883164.0,883012,883451
269,Y95B8A.6d.1,ces-1,883014.0,883095.0,883034,883469
270,Y95B8A.6a.2,ces-1,883006.0,883164.0,883018,883457
271,Y95B8A.6d.1,gei-11,883014.0,883095.0,883034,883429
272,Y95B8A.6a.2,ces-1,883006.0,883164.0,883034,883469
273,Y95B8A.6c.1,ces-1,882918.0,883095.0,882919,883151
274,Y95B8A.6a.2,gei-11,883006.0,883164.0,883034,883429
275,Y95B8A.6c.1,ces-1,882918.0,883095.0,882939,883052
276,Y95B8A.6a.2,gei-11,883006.0,883164.0,883127,883522
277,Y95B8A.6c.1,lsy-2,882918.0,883095.0,882978,883357
278,Y95B8A.6a.1,lsy-2,882944.0,883164.0,882978,883357
279,Y95B8A.6c.1,nhr-2,882918.0,883095.0,882983,883382
280,Y95B8A.6a.1,nhr-2,882944.0,883164.0,882983,883382
281,Y95B8A.6c.1,ces-1,882918.0,883095.0,883012,883451
282,Y95B8A.6a.1,ces-1,882944.0,883164.0,883012,883451
283,Y95B8A.6c.1,ces-1,882918.0,883095.0,883018,883457
284,Y95B8A.6a.1,ces-1,882944.0,883164.0,883018,883457
285,Y95B8A.6c.1,ces-1,882918.0,883095.0,883034,883469
286,Y95B8A.6a.1,ces-1,882944.0,883164.0,883034,883469
287,Y95B8A.6c.1,gei-11,882918.0,883095.0,883034,883429
288,Y95B8A.6a.1,gei-11,882944.0,883164.0,883034,883429
289,Y95B8A.6a.1,gei-11,882944.0,883164.0,883127,883522
290,Y34D9B.1b.1,nhr-2,957320.0,957456.0,957337,957736
291,Y34D9B.1a.1,nhr-2,957320.0,957373.0,957337,957736
292,Y34D9B.1b.1,lsy-2,957320.0,957456.0,957343,957722
293,Y34D9B.1a.1,lsy-2,957320.0,957373.0,957343,957722
294,Y34D9B.1b.1,lsy-2,957320.0,957456.0,957358,957713
295,Y34D9B.1a.1,lsy-2,957320.0,957373.0,957358,957713
296,Y34D9B.1b.1,F23F12.9,957320.0,957456.0,957417,957800
297,Y34D9B.1b.1,ama-1,957320.0,957456.0,957432,957582
298,Y34D9B.1b.1,ceh-39,957320.0,957456.0,957444,957903
299,Y34D9B.1a.1,nhr-2,957320.0,957373.0,957337,957736
300,Y34D9B.1a.1,lsy-2,957320.0,957373.0,957343,957722
301,Y34D9B.1b.1,nhr-2,957320.0,957456.0,957337,957736
302,F54A5.2b.1,gei-11,966779.0,966923.0,966838,967233
303,Y34D9B.1b.1,lsy-2,957320.0,957456.0,957343,957722
304,Y34D9B.1a.1,lsy-2,957320.0,957373.0,957358,957713
305,Y34D9B.1b.1,lsy-2,957320.0,957456.0,957358,957713
306,Y34D9B.1b.1,F23F12.9,957320.0,957456.0,957417,957800
307,Y34D9B.1b.1,ama-1,957320.0,957456.0,957432,957582
308,Y34D9B.1b.1,ceh-39,957320.0,957456.0,957444,957903
309,F54A5.2b.1,nhr-2,968235.0,968488.0,968343,968742
310,F54A5.2b.2,gei-11,966779.0,966923.0,966838,967233
311,F54A5.2b.1,F23F12.9,968235.0,968488.0,968465,968944
312,F54A5.2b.3,gei-11,966779.0,966929.0,966838,967233
313,F54A5.2b.1,lsy-2,969237.0,969395.0,969293,969648
314,F54A5.2a.1,mep-1,969333.0,969457.0,969351,969543
315,F54A5.2b.1,nhr-2,969237.0,969395.0,969294,969693
316,F54A5.2b.1,nhr-2,968235.0,968488.0,968343,968742
317,F54A5.2a.1,F23F12.9,969333.0,969457.0,969361,969960
318,F54A5.2b.1,F23F12.9,968235.0,968488.0,968465,968944
319,F54A5.2b.1,mep-1,969237.0,969395.0,969351,969543
320,F54A5.2b.1,F23F12.9,969237.0,969395.0,969361,969960
321,F54A5.2a.1,ceh-39,969333.0,969457.0,969373,969832
322,F54A5.2b.1,ceh-39,969237.0,969395.0,969373,969832
323,F54A5.2b.2,F23F12.9,968363.0,968489.0,968465,968944
324,F54A5.3b.1,pax-1,972648.0,972937.0,972848,973367
325,F54A5.3b.1,lsy-2,972648.0,972937.0,972910,973265
326,F54A5.3b.1,gei-11,972648.0,972937.0,972935,973330
327,F54A5.3b.1,pax-1,972987.0,976560.0,972988,973397
328,F54A5.3b.1,gei-11,972987.0,976560.0,972989,973388
329,F54A5.3b.2,lsy-2,972867.0,972937.0,972910,973265
330,F54A5.3b.1,nhr-2,972987.0,976560.0,973002,973401
331,F54A5.3b.2,pax-1,972987.0,973123.0,972988,973397
332,F54A5.3b.2,gei-11,972867.0,972937.0,972935,973330
333,F54A5.2b.1,lsy-2,969237.0,969395.0,969293,969648
334,F54A5.2a.1,mep-1,969333.0,969457.0,969351,969543
335,F54A5.3b.1,pha-4,972987.0,976560.0,973007,973330
336,F54A5.3b.2,gei-11,972987.0,973123.0,972989,973388
337,F54A5.2b.2,F23F12.9,968363.0,968489.0,968465,968944
338,F54A5.3a.1,lsy-2,973053.0,973133.0,973067,973446
339,F54A5.3b.2,nhr-2,972987.0,973123.0,973002,973401
340,F54A5.2a.1,F23F12.9,969333.0,969457.0,969361,969960
341,F54A5.3a.1,pha-4,973053.0,973133.0,973096,973323
342,F54A5.3b.1,mab-5,972987.0,976560.0,973037,973500
343,F54A5.2b.1,nhr-2,969237.0,969395.0,969294,969693
344,F54A5.2a.1,ceh-39,969333.0,969457.0,969373,969832
345,F54A5.3a.1,unc-62,973053.0,973133.0,973097,973258
346,F54A5.3b.1,lin-13,972987.0,976560.0,973053,973353
347,F54A5.3b.2,pha-4,972987.0,973123.0,973007,973330
348,F54A5.3a.1,hlh-1,973053.0,973133.0,973107,973252
349,F54A5.2b.1,mep-1,969237.0,969395.0,969351,969543
350,F54A5.3b.1,lsy-2,972987.0,976560.0,973067,973446
351,F54A5.3a.1,unc-62,973053.0,973133.0,973108,973250
352,F54A5.3b.2,mab-5,972987.0,973123.0,973037,973500
353,F54A5.2b.1,F23F12.9,969237.0,969395.0,969361,969960
354,F54A5.3b.1,pha-4,972987.0,976560.0,973096,973323
355,F54A5.2b.1,ceh-39,969237.0,969395.0,969373,969832
356,C54G6.1a.1,ceh-39,1014308.0,1014455.0,1014315,1014774
357,F54A5.3b.1,unc-62,972987.0,976560.0,973097,973258
358,F54A5.3b.2,lin-13,972987.0,973123.0,973053,973353
359,C54G6.1a.1,mab-5,1014308.0,1014455.0,1014386,1014849
360,F54A5.3b.1,hlh-1,972987.0,976560.0,973107,973252
361,F54A5.3b.2,lsy-2,972987.0,973123.0,973067,973446
362,F54A5.3b.2,pha-4,972987.0,973123.0,973096,973323
363,F54A5.3b.1,unc-62,972987.0,976560.0,973108,973250
364,F54A5.3b.2,unc-62,972987.0,973123.0,973097,973258
365,F54A5.3b.2,hlh-1,972987.0,973123.0,973107,973252
366,F54A5.3b.1,ces-1,972987.0,976560.0,973149,973297
367,F54A5.3b.2,unc-62,972987.0,973123.0,973108,973250
368,F54A5.3b.1,ceh-30,972987.0,976560.0,973159,973200
369,F54A5.3b.1,ceh-39,972987.0,976560.0,973186,973645
370,F54A5.3b.1,F23F12.9,972987.0,976560.0,973251,973595
371,F54A5.3b.1,F23F12.9,972987.0,976560.0,973276,973557
372,F54A5.3b.1,F23F12.9,972987.0,976560.0,973291,973561
373,F54A5.3b.1,mab-5,972987.0,976560.0,973857,974346
374,F54A5.3b.1,pax-1,972987.0,976560.0,974247,974766
375,F54A5.3b.1,ces-1,972987.0,976560.0,974423,974862
376,F54A5.3b.1,nhr-11,972987.0,976560.0,974525,974872
377,F54A5.3b.1,gei-11,972987.0,976560.0,974651,975046
378,F54A5.3b.1,mab-5,972987.0,976560.0,974838,975327
379,F54A5.3b.1,ceh-39,972987.0,976560.0,974995,975454
380,F54A5.3b.1,nhr-2,972987.0,976560.0,975007,975476
381,F54A5.3b.1,pax-1,972987.0,976560.0,975189,975598
382,F54A5.3b.1,F23F12.9,972987.0,976560.0,975542,976141
383,F54A5.3b.1,gei-11,972987.0,976560.0,975703,976098
384,F54A5.3b.1,pax-1,972987.0,976560.0,976530,977049
385,Y34D9A.8b.1,F23F12.9,1053646.0,1053826.0,1053656,1054255
386,Y34D9A.8b.1,ama-1,1053646.0,1053826.0,1053660,1054014
387,Y34D9A.8b.1,lsy-2,1053646.0,1053826.0,1053668,1054037
388,Y34D9A.8b.1,lsy-2,1053646.0,1053826.0,1053676,1054031
389,Y34D9A.8b.1,ceh-30,1053646.0,1053826.0,1053680,1053907
390,Y34D9A.8b.1,pha-4,1053646.0,1053826.0,1053687,1053995
391,Y34D9A.8b.1,lsy-2,1053646.0,1053826.0,1053694,1054073
392,Y34D9A.8b.1,ceh-39,1053646.0,1053826.0,1053702,1054161
393,Y34D9A.8b.1,hlh-1,1053646.0,1053826.0,1053709,1053895
394,Y34D9A.8b.1,pha-4,1053646.0,1053826.0,1053724,1053983
395,Y34D9A.8b.1,ces-1,1053646.0,1053826.0,1053779,1053897
396,Y34D9A.10.1,ces-1,1066870.0,1066899.0,1066883,1067318
397,F54A5.3b.1,pax-1,972987.0,976560.0,972988,973397
398,F54A5.3b.1,gei-11,972987.0,976560.0,972989,973388
399,F54A5.3b.1,nhr-2,972987.0,976560.0,973002,973401
400,F54A5.3b.1,pha-4,972987.0,976560.0,973007,973330
401,F54A5.3b.1,mab-5,972987.0,976560.0,973037,973500
402,R06A10.1a.1,ces-1,1084531.0,1084629.0,1084574,1085013
