,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
34,H10E21.4.1,blmp-1,19564.0,19675.0,19605,19822
35,H10E21.4.1,gei-11,19564.0,19675.0,19615,20010
36,H10E21.1a.4,nhr-237,16521.0,16806.0,16761,17230
37,H10E21.1a.3,ceh-39,15810.0,16806.0,16007,16466
38,H10E21.1a.3,nhr-2,15810.0,16806.0,16130,16599
39,H10E21.1a.3,pax-1,15810.0,16806.0,16194,16713
40,H10E21.1a.2,nhr-2,16041.0,16624.0,16130,16599
41,H10E21.1a.3,ceh-39,15810.0,16806.0,16243,16702
42,H10E21.4.1,F23F12.9,19564.0,19675.0,19569,19952
43,H10E21.1a.2,pax-1,16041.0,16624.0,16194,16713
44,H10E21.1a.3,pax-1,15810.0,16806.0,16258,16667
45,H10E21.4.1,blmp-1,19564.0,19675.0,19592,20134
46,H10E21.1a.3,F23F12.9,15810.0,16806.0,16310,16693
47,H10E21.4.1,blmp-1,19564.0,19675.0,19605,19822
48,H10E21.1a.2,ceh-39,16041.0,16624.0,16243,16702
49,H10E21.1a.3,pax-1,15810.0,16806.0,16398,16917
50,H10E21.1a.2,pax-1,16041.0,16624.0,16258,16667
51,H10E21.4.1,gei-11,19564.0,19675.0,19615,20010
52,F54C4.2.1,nhr-2,69739.0,69752.0,69743,70212
53,H10E21.1a.2,F23F12.9,16041.0,16624.0,16310,16693
54,H10E21.1a.3,mab-5,15810.0,16806.0,16490,16953
55,H10E21.1a.2,pax-1,16041.0,16624.0,16398,16917
56,H10E21.1a.3,nhr-237,15810.0,16806.0,16761,17230
57,H10E21.1a.2,mab-5,16041.0,16624.0,16490,16953
58,F54C4.3.1,fkh-10,86378.0,86384.0,86379,86563
59,F54C4.4.1,nhr-28,87260.0,87381.0,87261,87414
60,F54C4.4.1,unc-62,87260.0,87381.0,87263,87429
61,F54C4.4.1,ces-1,87260.0,87381.0,87273,87512
62,F54C4.4.1,ces-1,87260.0,87381.0,87279,87507
63,C29F9.6.1,blmp-1,114903.0,114973.0,114908,115002
64,F54C4.4.1,ama-1,87260.0,87381.0,87288,87522
65,F54C4.4.1,unc-62,87260.0,87381.0,87293,87452
66,F54C4.4.1,ceh-30,87260.0,87381.0,87300,87394
67,F54C4.4.1,hlh-1,87260.0,87381.0,87300,87466
68,F54C4.4.1,blmp-1,87260.0,87381.0,87302,87432
69,F54C4.4.1,blmp-1,87260.0,87381.0,87311,87461
70,F54C4.4.1,ceh-39,87260.0,87381.0,87316,87464
71,F54C4.4.1,ces-1,87260.0,87381.0,87320,87437
72,C29F9.6.2,nhr-2,115061.0,115207.0,115112,115511
73,F54C4.4.1,nhr-237,87260.0,87381.0,87337,87806
74,F54C4.4.1,ces-1,87260.0,87381.0,87354,87793
75,F54C4.4.1,lsy-2,87260.0,87381.0,87372,87727
76,C29F9.6.1,blmp-1,114903.0,114973.0,114908,115002
77,C29F9.5.1,gei-11,117510.0,117555.0,117542,117937
78,C29F9.4.1,ceh-39,120435.0,120491.0,120473,120932
79,C29F9.6.2,nhr-2,115061.0,115207.0,115112,115511
80,C29F9.5.1,gei-11,117510.0,117555.0,117542,117937
81,C29F9.4.1,ceh-39,120435.0,120491.0,120473,120932
82,T17A3.6.2,F23F12.9,144503.0,144701.0,144576,144959
83,T17A3.6.1,F23F12.9,144503.0,144897.0,144576,144959
84,T17A3.6.1,ceh-39,144503.0,144897.0,144729,145144
85,T17A3.6.1,nhr-2,144503.0,144897.0,144776,145245
86,T17A3.6.1,lsy-2,144503.0,144897.0,144791,145146
87,T17A3.6.1,nhr-2,145143.0,145211.0,145166,145565
88,T17A3.6.2,lsy-2,144789.0,144886.0,144791,145146
89,T17A3.6.2,F23F12.9,144503.0,144701.0,144576,144959
90,T17A3.6.1,F23F12.9,144503.0,144897.0,144576,144959
91,T17A3.6.1,ceh-39,144503.0,144897.0,144729,145144
92,T17A3.6.1,nhr-2,144503.0,144897.0,144776,145245
93,T17A3.6.1,lsy-2,144503.0,144897.0,144791,145146
94,F40G9.5.1,ama-1,181263.0,183344.0,181277,181900
95,F40G9.5.1,pha-4,181263.0,183344.0,181341,181806
96,T17A3.6.1,nhr-2,145143.0,145211.0,145166,145565
97,F40G9.5.1,gei-11,181263.0,183344.0,181368,181763
98,F40G9.5.1,blmp-1,181263.0,183344.0,181423,181498
99,F40G9.5.1,pax-1,181263.0,183344.0,181996,182405
100,F40G9.5.1,ces-1,181263.0,183344.0,182001,182436
101,T17A3.6.2,lsy-2,144789.0,144886.0,144791,145146
102,F40G9.5.1,ama-1,181263.0,183344.0,182118,183293
103,F40G9.5.1,ces-1,181263.0,183344.0,182209,182648
104,F40G9.5.1,lsy-2,181263.0,183344.0,182326,182681
105,F40G9.5.1,nhr-2,181263.0,183344.0,182395,182794
106,F40G9.5.1,ceh-39,181263.0,183344.0,182398,182857
107,F40G9.5.1,nhr-2,181263.0,183344.0,182475,182944
108,F40G9.5.1,blmp-1,181263.0,183344.0,182509,182515
109,F40G9.5.1,gei-11,181263.0,183344.0,182643,183038
110,F40G9.5.1,nhr-2,181263.0,183344.0,182682,183151
111,F40G9.5.1,pha-4,181263.0,183344.0,182867,183008
112,F40G9.5.1,hlh-1,181263.0,183344.0,182902,182991
113,F40G9.5.1,ceh-39,181263.0,183344.0,183008,183423
114,F40G9.5.1,ceh-39,181263.0,183344.0,183021,183480
115,F40G9.5.1,nhr-2,181263.0,183344.0,183030,183429
116,F40G9.5.1,nhr-237,181263.0,183344.0,183192,183655
117,W10C4.1.1,ceh-39,207093.0,207123.0,207099,207514
118,F40G9.5.1,ceh-39,181263.0,183344.0,183226,183685
119,Y50D7A.6.3,hlh-1,209992.0,210063.0,210031,210195
120,Y50D7A.6.2,hlh-1,209992.0,210063.0,210031,210195
121,Y50D7A.6.4,hlh-1,209992.0,210063.0,210031,210195
122,F40G9.5.1,ama-1,181263.0,183344.0,181277,181900
123,F40G9.5.1,pha-4,181263.0,183344.0,181341,181806
124,F40G9.5.1,gei-11,181263.0,183344.0,181368,181763
125,F40G9.5.1,blmp-1,181263.0,183344.0,181423,181498
126,F40G9.5.1,pax-1,181263.0,183344.0,181996,182405
127,F40G9.5.1,ces-1,181263.0,183344.0,182001,182436
128,F40G9.5.1,ama-1,181263.0,183344.0,182118,183293
129,F40G9.5.1,ces-1,181263.0,183344.0,182209,182648
130,F40G9.5.1,lsy-2,181263.0,183344.0,182326,182681
131,F40G9.5.1,nhr-2,181263.0,183344.0,182395,182794
132,F40G9.5.1,ceh-39,181263.0,183344.0,182398,182857
133,F40G9.5.1,nhr-2,181263.0,183344.0,182475,182944
134,F40G9.5.1,blmp-1,181263.0,183344.0,182509,182515
135,F40G9.5.1,gei-11,181263.0,183344.0,182643,183038
136,F40G9.5.1,nhr-2,181263.0,183344.0,182682,183151
137,F40G9.5.1,pha-4,181263.0,183344.0,182867,183008
138,F40G9.5.1,hlh-1,181263.0,183344.0,182902,182991
139,F40G9.5.1,ceh-39,181263.0,183344.0,183008,183423
140,F40G9.5.1,ceh-39,181263.0,183344.0,183021,183480
141,F40G9.5.1,nhr-2,181263.0,183344.0,183030,183429
142,F40G9.5.1,nhr-237,181263.0,183344.0,183192,183655
143,F40G9.5.1,ceh-39,181263.0,183344.0,183226,183685
144,Y50D7A.5.1,gei-11,230429.0,230434.0,230432,230827
145,W07B3.2c.1,mab-5,348401.0,348429.0,348425,348914
146,W07B3.2e.1,mab-5,348401.0,348429.0,348425,348914
147,W07B3.2c.1,mab-5,348401.0,348429.0,348425,348914
148,W07B3.2f.1,mab-5,348401.0,348427.0,348425,348914
149,W07B3.2d.1,mab-5,348401.0,348427.0,348425,348914
150,W07B3.2b.1,mab-5,348401.0,348427.0,348425,348914
151,W07B3.2a.1,mab-5,348401.0,348427.0,348425,348914
152,W07B3.2c.2,mab-5,348401.0,348427.0,348425,348914
153,W07B3.2b.2,mab-5,348401.0,348427.0,348425,348914
154,W07B3.2a.2,mab-5,348401.0,348427.0,348425,348914
155,W07B3.2d.2,mab-5,348401.0,348433.0,348425,348914
156,W07B3.2c.2,blmp-1,354663.0,354800.0,354688,355189
157,W07B3.2d.2,nhr-11,348401.0,348433.0,348430,348803
158,W07B3.2c.2,pax-1,354663.0,354800.0,354689,355208
159,W07B3.2c.2,mab-5,354663.0,354800.0,354720,355183
160,W07B3.2c.2,nhr-237,354663.0,354800.0,354722,355185
161,W07B3.2c.2,F23F12.9,354663.0,354800.0,354737,355120
162,W07B3.2d.1,mab-5,348401.0,348427.0,348425,348914
163,W07B3.2c.2,nhr-2,354663.0,354800.0,354741,355210
164,W07B3.2e.1,mab-5,348401.0,348429.0,348425,348914
165,W07B3.2c.2,fkh-10,354663.0,354800.0,354757,355136
166,W07B3.2f.1,mab-5,348401.0,348427.0,348425,348914
167,W07B3.2c.2,lsy-2,354663.0,354800.0,354767,355136
168,W07B3.2c.2,pax-1,354663.0,354800.0,354768,355263
169,W07B3.2c.2,lsy-2,354663.0,354800.0,354771,355150
170,W07B3.2c.2,ceh-39,354663.0,354800.0,354773,355236
171,W07B3.2c.2,mab-5,354663.0,354800.0,354773,355312
172,W07B3.2c.2,ceh-39,354663.0,354800.0,354780,355239
173,W07B3.2a.1,mab-5,348401.0,348427.0,348425,348914
174,W07B3.2b.1,mab-5,348401.0,348427.0,348425,348914
175,W07B3.2b.2,mab-5,348401.0,348427.0,348425,348914
176,W07B3.2c.2,mab-5,348401.0,348427.0,348425,348914
177,W07B3.2a.2,mab-5,348401.0,348427.0,348425,348914
178,W07B3.2a.2,blmp-1,354663.0,354789.0,354688,355189
179,W07B3.2a.2,pax-1,354663.0,354789.0,354689,355208
180,W07B3.2d.2,mab-5,348401.0,348433.0,348425,348914
181,W07B3.2d.1,blmp-1,354663.0,354694.0,354688,355189
182,W07B3.2a.2,mab-5,354663.0,354789.0,354720,355183
183,W07B3.2d.2,nhr-11,348401.0,348433.0,348430,348803
184,W07B3.2d.1,pax-1,354663.0,354694.0,354689,355208
185,W07B3.2a.2,nhr-237,354663.0,354789.0,354722,355185
186,W07B3.2b.2,blmp-1,354663.0,354752.0,354688,355189
187,W07B3.2a.2,F23F12.9,354663.0,354789.0,354737,355120
188,W07B3.2b.2,pax-1,354663.0,354752.0,354689,355208
189,W07B3.2a.2,nhr-2,354663.0,354789.0,354741,355210
190,W07B3.2c.2,blmp-1,354663.0,354800.0,354688,355189
191,W07B3.2b.2,mab-5,354663.0,354752.0,354720,355183
192,W07B3.2a.2,fkh-10,354663.0,354789.0,354757,355136
193,W07B3.2c.2,pax-1,354663.0,354800.0,354689,355208
194,W07B3.2b.2,nhr-237,354663.0,354752.0,354722,355185
195,W07B3.2a.2,lsy-2,354663.0,354789.0,354767,355136
196,W07B3.2c.2,mab-5,354663.0,354800.0,354720,355183
197,W07B3.2b.2,F23F12.9,354663.0,354752.0,354737,355120
198,W07B3.2a.2,pax-1,354663.0,354789.0,354768,355263
199,W07B3.2c.2,nhr-237,354663.0,354800.0,354722,355185
200,W07B3.2b.2,nhr-2,354663.0,354752.0,354741,355210
201,W07B3.2a.2,lsy-2,354663.0,354789.0,354771,355150
202,W07B3.2c.2,F23F12.9,354663.0,354800.0,354737,355120
203,W07B3.2a.2,ceh-39,354663.0,354789.0,354773,355236
204,Y55B1BL.1a.1,ceh-39,402384.0,402705.0,402517,402976
205,W07B3.2c.2,nhr-2,354663.0,354800.0,354741,355210
206,W07B3.2a.2,mab-5,354663.0,354789.0,354773,355312
207,W07B3.2c.2,fkh-10,354663.0,354800.0,354757,355136
208,W07B3.2a.2,ceh-39,354663.0,354789.0,354780,355239
209,W07B3.2c.2,lsy-2,354663.0,354800.0,354767,355136
210,W07B3.2c.2,pax-1,354663.0,354800.0,354768,355263
211,W07B3.2c.2,lsy-2,354663.0,354800.0,354771,355150
212,W07B3.2c.2,ceh-39,354663.0,354800.0,354773,355236
213,W07B3.2c.2,mab-5,354663.0,354800.0,354773,355312
214,W07B3.2c.2,ceh-39,354663.0,354800.0,354780,355239
215,Y55B1BL.1a.2,ceh-39,402492.0,402705.0,402517,402976
216,Y55B1BL.1a.2,F23F12.9,402753.0,403574.0,402791,403174
217,Y55B1BL.1a.2,dve-1,402753.0,403574.0,402832,402980
218,Y55B1BL.1a.2,F23F12.9,402753.0,403574.0,403160,403759
219,Y55B1BL.1a.2,hlh-1,402753.0,403574.0,403389,403664
220,Y55B1BL.1a.2,F23F12.9,402753.0,403574.0,403454,404053
221,W07B3.2b.2,blmp-1,354663.0,354752.0,354688,355189
222,W07B3.2a.2,blmp-1,354663.0,354789.0,354688,355189
223,Y55B1BL.1a.1,F23F12.9,402753.0,402843.0,402791,403174
224,W07B3.2b.2,pax-1,354663.0,354752.0,354689,355208
225,W07B3.2a.2,pax-1,354663.0,354789.0,354689,355208
226,Y55B1BL.1a.1,ceh-39,402384.0,402705.0,402517,402976
227,W07B3.2b.2,mab-5,354663.0,354752.0,354720,355183
228,W07B3.2a.2,mab-5,354663.0,354789.0,354720,355183
229,Y55B1BL.1a.1,dve-1,402753.0,402843.0,402832,402980
230,W07B3.2b.2,nhr-237,354663.0,354752.0,354722,355185
231,W07B3.2a.2,nhr-237,354663.0,354789.0,354722,355185
232,W07B3.2b.2,F23F12.9,354663.0,354752.0,354737,355120
233,W07B3.2a.2,F23F12.9,354663.0,354789.0,354737,355120
234,W07B3.2b.2,nhr-2,354663.0,354752.0,354741,355210
235,W07B3.2a.2,nhr-2,354663.0,354789.0,354741,355210
236,W07B3.2a.2,fkh-10,354663.0,354789.0,354757,355136
237,W07B3.2a.2,lsy-2,354663.0,354789.0,354767,355136
238,W07B3.2a.2,pax-1,354663.0,354789.0,354768,355263
239,W07B3.2a.2,lsy-2,354663.0,354789.0,354771,355150
240,W07B3.2a.2,ceh-39,354663.0,354789.0,354773,355236
241,W07B3.2a.2,mab-5,354663.0,354789.0,354773,355312
242,W07B3.2a.2,ceh-39,354663.0,354789.0,354780,355239
243,Y55B1BL.1a.2,ceh-39,402492.0,402705.0,402517,402976
244,Y55B1BL.1a.2,F23F12.9,402753.0,403574.0,402791,403174
245,Y55B1BL.1a.2,dve-1,402753.0,403574.0,402832,402980
246,Y55B1BL.1a.2,F23F12.9,402753.0,403574.0,403160,403759
247,Y55B1BL.1a.2,hlh-1,402753.0,403574.0,403389,403664
248,Y55B1BL.1a.2,F23F12.9,402753.0,403574.0,403454,404053
249,Y55B1BR.1.1,ama-1,440226.0,440319.0,440250,440995
250,Y55B1BR.1.1,ama-1,440226.0,440319.0,440306,441256
251,Y55B1BR.6b.1,ces-1,463719.0,463811.0,463732,464171
252,Y55B1BR.6b.1,pax-1,463719.0,463811.0,463743,464152
253,Y55B1BR.6b.1,lsy-2,463719.0,463811.0,463747,464102
254,Y55B1BR.6a.1,ces-1,463719.0,463811.0,463732,464171
255,Y55B1BR.6b.1,ama-1,463719.0,463811.0,463770,463923
256,Y55B1BR.6a.1,pax-1,463719.0,463811.0,463743,464152
257,Y55B1BR.6a.1,lsy-2,463719.0,463811.0,463747,464102
258,Y55B1BR.6a.1,ama-1,463719.0,463811.0,463770,463923
259,F10C5.3.1,F23F12.9,483868.0,484032.0,483902,484501
260,F10C5.3.1,ceh-39,483868.0,484032.0,483924,484383
261,F10C5.3.1,F23F12.9,483868.0,484032.0,483953,484432
262,F10C5.3.1,F23F12.9,483868.0,484032.0,484004,484387
263,F30H5.3.1,pha-4,511918.0,512217.0,512039,512455
264,F30H5.3.1,pha-4,511918.0,512217.0,512125,512457
265,F30H5.3.1,dve-1,511918.0,512217.0,512140,512288
266,F30H5.3.1,mep-1,511918.0,512217.0,512156,512350
267,B0353.1e.1,ama-1,567570.0,567737.0,567610,568394
268,B0353.1e.1,ama-1,571398.0,571515.0,571442,571549
269,B0353.1e.1,ama-1,567570.0,567737.0,567711,568408
270,B0353.1e.1,mab-5,571398.0,571515.0,571461,571950
271,B0353.1e.1,pax-1,567570.0,567737.0,567736,568145
272,B0353.1e.1,F23F12.9,571398.0,571515.0,571478,572077
273,B0353.1e.1,ama-1,571398.0,571515.0,571442,571549
274,B0353.1e.1,mab-5,571398.0,571515.0,571461,571950
275,B0353.1e.1,F23F12.9,571398.0,571515.0,571478,572077
276,Y55B1AL.3b.2,pha-4,584494.0,584862.0,584540,584577
277,Y55B1AL.3b.1,pha-4,584494.0,584862.0,584540,584577
278,Y55B1AL.3b.2,ama-1,585335.0,586001.0,585644,585946
279,Y55B1AL.3b.2,ama-1,585335.0,586001.0,585688,586007
280,Y55B1AL.3b.2,lsy-2,585335.0,586001.0,585843,586222
281,Y55B1AL.3b.2,F23F12.9,585335.0,586001.0,585907,586290
282,Y55B1AL.3b.2,ces-1,585335.0,586001.0,585922,586357
283,Y55B1AL.3b.1,ama-1,585570.0,587109.0,585644,585946
284,Y55B1AL.3b.2,nhr-2,587022.0,587105.0,587083,587482
285,Y55B1AL.3b.1,ama-1,585570.0,587109.0,585688,586007
286,Y55B1AL.3b.2,gei-11,587022.0,587105.0,587101,587496
287,Y55B1AL.3b.1,lsy-2,585570.0,587109.0,585843,586222
288,Y55B1AL.3b.1,F23F12.9,585570.0,587109.0,585907,586290
289,Y55B1AL.3b.1,pha-4,584494.0,584862.0,584540,584577
290,Y55B1AL.3b.2,pha-4,584494.0,584862.0,584540,584577
291,Y55B1AL.3b.1,ces-1,585570.0,587109.0,585922,586357
292,Y55B1AL.3b.1,mab-5,585570.0,587109.0,586028,586491
293,Y55B1AL.3b.1,F23F12.9,585570.0,587109.0,586106,586705
294,Y55B1AL.3b.1,ces-1,585570.0,587109.0,586130,586565
295,Y55B1AL.3b.1,lsy-2,585570.0,587109.0,586384,586739
296,Y55B1AL.3b.1,blmp-1,585570.0,587109.0,586524,586544
297,Y55B1AL.3b.1,mab-5,585570.0,587109.0,586555,587044
298,Y55B1AL.3a.1,gei-11,587098.0,587105.0,587101,587496
299,Y55B1AL.3b.1,pax-1,585570.0,587109.0,586572,586981
300,Y55B1AL.3b.1,pax-1,585570.0,587109.0,586622,587141
301,Y55B1AR.2d.1,dve-1,598106.0,598119.0,598110,598524
302,Y55B1AL.3b.1,ces-1,585570.0,587109.0,586625,587060
303,Y55B1AR.2d.1,blmp-1,598106.0,598119.0,598111,598446
304,Y55B1AL.3b.1,ces-1,585570.0,587109.0,586672,587111
305,Y55B1AR.2a.1,dve-1,598106.0,598117.0,598110,598524
306,Y55B1AL.3b.2,ama-1,585335.0,586001.0,585644,585946
307,Y55B1AL.3b.1,ama-1,585570.0,587109.0,586897,587100
308,Y55B1AR.2a.1,blmp-1,598106.0,598117.0,598111,598446
309,Y55B1AL.3b.2,ama-1,585335.0,586001.0,585688,586007
310,Y55B1AL.3b.1,gei-11,585570.0,587109.0,586898,587293
311,Y55B1AL.3b.1,ama-1,585570.0,587109.0,586949,587167
312,Y55B1AL.3b.2,lsy-2,585335.0,586001.0,585843,586222
313,Y55B1AL.3b.2,nhr-2,587022.0,587105.0,587083,587482
314,Y55B1AL.3b.1,nhr-2,585570.0,587109.0,586961,587430
315,Y55B1AL.3b.2,F23F12.9,585335.0,586001.0,585907,586290
316,Y55B1AL.3b.2,gei-11,587022.0,587105.0,587101,587496
317,Y55B1AL.3b.1,nhr-2,585570.0,587109.0,587083,587482
318,Y55B1AL.3b.2,ces-1,585335.0,586001.0,585922,586357
319,Y55B1AL.3b.1,gei-11,585570.0,587109.0,587101,587496
320,Y55B1AR.2c.1,dve-1,598106.0,598141.0,598110,598524
321,Y55B1AR.2c.1,blmp-1,598106.0,598141.0,598111,598446
322,Y55B1AR.2c.1,gei-11,598106.0,598141.0,598120,598515
323,Y55B1AR.2c.1,mep-1,598106.0,598141.0,598122,598564
324,Y55B1AR.2c.1,ceh-39,598106.0,598141.0,598133,598596
325,Y55B1AR.2c.1,ces-1,598106.0,598141.0,598133,598524
326,Y55B1AL.3a.1,gei-11,587098.0,587105.0,587101,587496
327,Y55B1AR.2c.1,ces-1,598106.0,598141.0,598135,598498
328,Y55B1AR.2c.1,pax-1,598106.0,598141.0,598138,598547
329,Y55B1AR.2c.1,nhr-2,598106.0,598141.0,598140,598609
330,Y55B1AL.3b.1,ama-1,585570.0,587109.0,585644,585946
331,Y55B1AL.3b.1,ama-1,585570.0,587109.0,585688,586007
332,Y55B1AL.3b.1,lsy-2,585570.0,587109.0,585843,586222
333,Y55B1AL.3b.1,F23F12.9,585570.0,587109.0,585907,586290
334,Y55B1AL.3b.1,ces-1,585570.0,587109.0,585922,586357
335,Y55B1AL.3b.1,mab-5,585570.0,587109.0,586028,586491
336,T19C3.2.1,ceh-39,617408.0,617567.0,617526,617941
337,Y55B1AL.3b.1,F23F12.9,585570.0,587109.0,586106,586705
338,Y55B1AL.3b.1,ces-1,585570.0,587109.0,586130,586565
339,Y55B1AL.3b.1,lsy-2,585570.0,587109.0,586384,586739
340,Y55B1AL.3b.1,blmp-1,585570.0,587109.0,586524,586544
341,T19C3.5.1,mab-5,627778.0,627938.0,627813,628276
342,Y55B1AL.3b.1,mab-5,585570.0,587109.0,586555,587044
343,T19C3.5.1,pax-1,627778.0,627938.0,627867,628276
344,Y55B1AL.3b.1,pax-1,585570.0,587109.0,586572,586981
345,T19C3.5.1,lsy-2,627778.0,627938.0,627925,628280
346,Y55B1AL.3b.1,pax-1,585570.0,587109.0,586622,587141
347,Y55B1AL.3b.1,ces-1,585570.0,587109.0,586625,587060
348,Y55B1AL.3b.1,ces-1,585570.0,587109.0,586672,587111
349,Y55B1AL.3b.1,ama-1,585570.0,587109.0,586897,587100
350,Y55B1AL.3b.1,gei-11,585570.0,587109.0,586898,587293
351,Y55B1AL.3b.1,ama-1,585570.0,587109.0,586949,587167
352,Y55B1AL.3b.1,nhr-2,585570.0,587109.0,586961,587430
353,T19C3.6.1,lsy-2,630988.0,631521.0,631007,631362
354,Y55B1AL.3b.1,nhr-2,585570.0,587109.0,587083,587482
355,T19C3.6.1,mab-5,630988.0,631521.0,631099,631588
356,Y55B1AL.3b.1,gei-11,585570.0,587109.0,587101,587496
357,T19C3.6.1,F23F12.9,630988.0,631521.0,631241,631624
358,T19C3.6.1,nhr-2,630988.0,631521.0,631323,631792
359,T19C3.6.1,ceh-39,630988.0,631521.0,631481,631896
360,T19C3.8.1,gei-11,634573.0,634626.0,634578,634973
361,T19C3.8.1,gei-11,634573.0,634626.0,634582,634977
362,T19C3.8.1,ceh-30,634573.0,634626.0,634607,634820
363,T19C3.8.1,pha-4,634573.0,634626.0,634624,634918
364,W06E11.5a.1,gei-11,640211.0,640226.0,640223,640618
365,T19C3.5.1,mab-5,627778.0,627938.0,627813,628276
366,T19C3.5.1,pax-1,627778.0,627938.0,627867,628276
367,T19C3.5.1,lsy-2,627778.0,627938.0,627925,628280
368,C09F5.2a.1,dve-1,646754.0,647065.0,646863,647110
369,C09F5.2a.1,F23F12.9,646754.0,647065.0,646944,647327
370,C09F5.2a.1,nfya-1,646754.0,647065.0,646946,647042
371,C09F5.2a.1,pax-1,646754.0,647065.0,647034,647553
372,T19C3.6.1,lsy-2,630988.0,631521.0,631007,631362
373,T19C3.6.1,mab-5,630988.0,631521.0,631099,631588
374,T19C3.6.1,F23F12.9,630988.0,631521.0,631241,631624
375,C09F5.2a.1,lsy-2,647114.0,647213.0,647128,647507
376,T19C3.6.1,nhr-2,630988.0,631521.0,631323,631792
377,C09F5.2a.1,ceh-39,647114.0,647213.0,647177,647640
378,T19C3.6.1,ceh-39,630988.0,631521.0,631481,631896
379,C09F5.2a.1,gei-11,647114.0,647213.0,647192,647587
380,C09F5.2a.2,ceh-30,647347.0,647573.0,647355,647609
381,C09F5.2a.1,ceh-39,647114.0,647213.0,647195,647654
382,C09F5.2a.2,hlh-1,647347.0,647573.0,647370,647591
383,C09F5.2a.1,ces-1,647114.0,647213.0,647207,647646
384,C09F5.2a.2,nhr-237,647347.0,647573.0,647372,647841
385,C09F5.2a.1,mep-1,647114.0,647213.0,647212,647640
386,C09F5.2a.2,dve-1,647347.0,647573.0,647391,647638
387,C09F5.2a.2,dve-1,647347.0,647573.0,647433,647656
388,C09F5.2a.1,dve-1,646754.0,647065.0,646863,647110
389,C09F5.2a.1,F23F12.9,646754.0,647065.0,646944,647327
390,C09F5.2a.1,nfya-1,646754.0,647065.0,646946,647042
391,C09F5.2a.1,pax-1,646754.0,647065.0,647034,647553
392,C09F5.3.1,ces-1,665175.0,665266.0,665199,665634
393,W02B3.4.1,pax-1,683330.0,683418.0,683391,683800
394,C09F5.3.1,ces-1,665175.0,665266.0,665219,665658
395,W02B3.4.1,nhr-2,683330.0,683418.0,683415,683814
396,C09F5.3.1,ces-1,665175.0,665266.0,665219,665658
397,C09F5.2a.2,ceh-30,647347.0,647573.0,647355,647609
398,C09F5.2a.2,hlh-1,647347.0,647573.0,647370,647591
399,C09F5.2a.2,nhr-237,647347.0,647573.0,647372,647841
400,C09F5.2a.2,dve-1,647347.0,647573.0,647391,647638
401,C09F5.2a.2,dve-1,647347.0,647573.0,647433,647656
402,C24A1.3.1,nhr-2,696321.0,696472.0,696355,696824
403,C24A1.3.1,pha-4,696321.0,696472.0,696355,696494
404,C24A1.3.1,pha-4,696321.0,696472.0,696364,696579
405,C24A1.3.1,hlh-1,696321.0,696472.0,696366,696583
406,C24A1.2a.1,pax-1,706334.0,706428.0,706404,706813
407,W02B3.4.1,pax-1,683330.0,683418.0,683391,683800
408,W02B3.4.1,nhr-2,683330.0,683418.0,683415,683814
