,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
74,ZK1193.5d.2,nhr-237,429415.0,429505.0,429467,429936
75,ZK1193.5d.3,nhr-237,429415.0,429505.0,429467,429936
76,ZK1193.5c.1,nhr-237,429415.0,429505.0,429462,429925
77,ZK1193.5c.1,nhr-237,429415.0,429505.0,429467,429936
78,ZK1193.5c.1,gei-11,431874.0,431983.0,431895,432290
79,ZK1193.5c.1,pax-1,431874.0,431983.0,431895,432414
80,ZK1193.5d.2,gei-11,431874.0,431983.0,431895,432290
81,ZK1193.5d.2,pax-1,431874.0,431983.0,431895,432414
82,ZK1193.5d.1,gei-11,431874.0,431983.0,431895,432290
83,ZK1193.5d.4,gei-11,431874.0,431983.0,431895,432290
84,ZK1193.5d.1,pax-1,431874.0,431983.0,431895,432414
85,ZK1193.5d.4,pax-1,431874.0,431983.0,431895,432414
86,ZK1193.5d.5,gei-11,431874.0,431985.0,431895,432290
87,ZK1193.5c.2,pax-1,432036.0,432784.0,432130,432649
88,ZK1193.5d.3,gei-11,431874.0,431983.0,431895,432290
89,ZK1193.5c.2,mab-5,432036.0,432784.0,432194,432657
90,ZK1193.5d.5,pax-1,431874.0,431985.0,431895,432414
91,ZK1193.5d.3,pax-1,431874.0,431983.0,431895,432414
92,ZK1193.5c.2,pax-1,432036.0,432784.0,432201,432610
93,ZK1193.5c.2,gei-11,432036.0,432784.0,432402,432797
94,ZK1193.5c.2,mep-1,432036.0,432784.0,432417,432705
95,ZK1193.5c.2,lsy-2,432036.0,432784.0,432684,433063
96,ZK1193.5d.2,pax-1,432036.0,432150.0,432130,432649
97,ZK1193.5c.2,nhr-237,432036.0,432784.0,432730,433199
98,ZK1193.5c.2,gei-11,431874.0,431983.0,431895,432290
99,ZK1193.5c.2,lsy-2,432036.0,432784.0,432755,433110
100,ZK1193.5c.2,pax-1,431874.0,431983.0,431895,432414
101,ZK1193.5d.2,gei-11,431874.0,431983.0,431895,432290
102,ZK1193.5d.2,pax-1,431874.0,431983.0,431895,432414
103,ZK1193.5c.1,gei-11,431874.0,431983.0,431895,432290
104,ZK1193.5c.1,pax-1,431874.0,431983.0,431895,432414
105,ZK1193.5d.1,gei-11,431874.0,431983.0,431895,432290
106,ZK1193.5d.1,pax-1,432036.0,432150.0,432130,432649
107,ZK1193.5d.1,pax-1,431874.0,431983.0,431895,432414
108,ZK1193.5d.4,gei-11,431874.0,431983.0,431895,432290
109,ZK1193.5d.4,pax-1,431874.0,431983.0,431895,432414
110,ZK1193.5d.5,gei-11,431874.0,431985.0,431895,432290
111,ZK1193.5d.5,pax-1,431874.0,431985.0,431895,432414
112,ZK1193.5d.4,pax-1,432036.0,432260.0,432130,432649
113,ZK1193.5d.4,mab-5,432036.0,432260.0,432194,432657
114,ZK1193.5d.4,pax-1,432036.0,432260.0,432201,432610
115,ZK1193.5c.1,pax-1,432036.0,432150.0,432130,432649
116,ZK1193.5d.2,pax-1,432036.0,432150.0,432130,432649
117,ZK1193.5d.3,blmp-1,432845.0,433516.0,432882,433644
118,ZK1193.5d.2,blmp-1,432845.0,432980.0,432882,433644
119,ZK1193.5d.3,pax-1,432036.0,432150.0,432130,432649
120,ZK1193.5d.2,blmp-1,432845.0,432980.0,432883,433612
121,ZK1193.5d.3,blmp-1,432845.0,433516.0,432883,433612
122,ZK1193.5d.2,lsy-2,432845.0,432980.0,432923,433302
123,ZK1193.5c.1,blmp-1,432845.0,433500.0,432882,433644
124,ZK1193.5c.2,pax-1,432036.0,432784.0,432130,432649
125,ZK1193.5d.2,nhr-2,432845.0,432980.0,432951,433350
126,ZK1193.5d.3,lsy-2,432845.0,433516.0,432923,433302
127,ZK1193.5c.1,blmp-1,432845.0,433500.0,432883,433612
128,ZK1193.5d.2,blmp-1,432845.0,432980.0,432973,433376
129,ZK1193.5c.2,mab-5,432036.0,432784.0,432194,432657
130,ZK1193.5c.1,lsy-2,432845.0,433500.0,432923,433302
131,ZK1193.5d.3,nhr-2,432845.0,433516.0,432951,433350
132,ZK1193.5c.1,nhr-2,432845.0,433500.0,432951,433350
133,ZK1193.5c.2,pax-1,432036.0,432784.0,432201,432610
134,ZK1193.5d.3,blmp-1,432845.0,433516.0,432973,433376
135,ZK1193.5c.2,gei-11,432036.0,432784.0,432402,432797
136,ZK1193.5c.1,blmp-1,432845.0,433500.0,432973,433376
137,ZK1193.5d.3,hlh-30,432845.0,433516.0,433007,433768
138,ZK1193.5d.1,pax-1,432036.0,432150.0,432130,432649
139,ZK1193.5c.2,mep-1,432036.0,432784.0,432417,432705
140,ZK1193.5c.1,hlh-30,432845.0,433500.0,433007,433768
141,ZK1193.5d.1,blmp-1,432845.0,432971.0,432882,433644
142,ZK1193.5d.3,nhr-237,432845.0,433516.0,433016,433479
143,ZK1193.5c.1,nhr-237,432845.0,433500.0,433016,433479
144,ZK1193.5c.2,lsy-2,432036.0,432784.0,432684,433063
145,ZK1193.5d.3,F23F12.9,432845.0,433516.0,433043,433426
146,ZK1193.5d.1,blmp-1,432845.0,432971.0,432883,433612
147,ZK1193.5c.2,nhr-237,432036.0,432784.0,432730,433199
148,ZK1193.5c.1,F23F12.9,432845.0,433500.0,433043,433426
149,ZK1193.5d.3,mep-1,432845.0,433516.0,433068,433321
150,ZK1193.5c.2,lsy-2,432036.0,432784.0,432755,433110
151,ZK1193.5d.1,lsy-2,432845.0,432971.0,432923,433302
152,ZK1193.5c.1,mep-1,432845.0,433500.0,433068,433321
153,ZK1193.5d.3,gei-11,432845.0,433516.0,433198,433593
154,ZK1193.5d.3,gei-11,432845.0,433516.0,433412,433807
155,ZK1193.5d.1,nhr-2,432845.0,432971.0,432951,433350
156,ZK1193.5c.1,gei-11,432845.0,433500.0,433198,433593
157,ZK1193.5c.1,gei-11,432845.0,433500.0,433412,433807
158,ZK1193.5d.4,pax-1,432036.0,432260.0,432130,432649
159,ZK1193.5d.4,mab-5,432036.0,432260.0,432194,432657
160,ZK1193.5d.1,pha-4,433613.0,433812.0,433643,434156
161,ZK1193.5d.4,pax-1,432036.0,432260.0,432201,432610
162,ZK1193.5d.1,pha-4,433613.0,433812.0,433658,434283
163,ZK1193.5d.1,nhr-237,433613.0,433812.0,433674,434137
164,ZK1193.5d.1,ces-1,433613.0,433812.0,433752,434191
165,ZK1193.5c.1,pax-1,432036.0,432150.0,432130,432649
166,ZK1193.5d.1,nfya-1,433613.0,433812.0,433768,434886
167,ZK1193.5d.1,lsy-2,433613.0,433812.0,433781,434150
168,ZK1193.5d.1,nfya-1,433613.0,433812.0,433792,434333
169,ZK1193.5d.1,lsy-2,433613.0,433812.0,433793,434148
170,ZK1193.5d.1,nfya-1,433613.0,433812.0,433799,434182
171,ZK1193.5d.3,pax-1,432036.0,432150.0,432130,432649
172,ZK1193.5d.1,ces-1,433613.0,433812.0,433811,434246
173,ZK1193.5d.2,pha-4,433613.0,433788.0,433643,434156
174,ZK1193.5d.2,pha-4,433613.0,433788.0,433658,434283
175,ZK1193.5d.2,nhr-237,433613.0,433788.0,433674,434137
176,ZK1193.5d.2,ces-1,433613.0,433788.0,433752,434191
177,ZK1193.5d.2,nfya-1,433613.0,433788.0,433768,434886
178,ZK1193.5d.2,lsy-2,433613.0,433788.0,433781,434150
179,ZK1193.5c.1,blmp-1,432845.0,433500.0,432882,433644
180,ZK1193.5c.1,blmp-1,432845.0,433500.0,432883,433612
181,ZK1193.5d.3,blmp-1,432845.0,433516.0,432882,433644
182,ZK1193.5c.1,lsy-2,432845.0,433500.0,432923,433302
183,ZK1193.5d.3,blmp-1,432845.0,433516.0,432883,433612
184,ZK1193.5c.1,nhr-2,432845.0,433500.0,432951,433350
185,ZK1193.5d.3,lsy-2,432845.0,433516.0,432923,433302
186,ZK1193.5c.1,blmp-1,432845.0,433500.0,432973,433376
187,ZK1193.5d.3,nhr-2,432845.0,433516.0,432951,433350
188,ZK1193.5c.1,hlh-30,432845.0,433500.0,433007,433768
189,ZK1193.5d.3,blmp-1,432845.0,433516.0,432973,433376
190,ZK1193.5c.1,nhr-237,432845.0,433500.0,433016,433479
191,ZK1193.5d.3,hlh-30,432845.0,433516.0,433007,433768
192,ZK1193.5c.1,F23F12.9,432845.0,433500.0,433043,433426
193,ZK1193.5d.3,nhr-237,432845.0,433516.0,433016,433479
194,ZK1193.5c.1,mep-1,432845.0,433500.0,433068,433321
195,ZK1193.5d.3,F23F12.9,432845.0,433516.0,433043,433426
196,ZK1193.5c.1,gei-11,432845.0,433500.0,433198,433593
197,F52D1.2a.1,lsy-2,449943.0,450021.0,449975,450354
198,ZK1193.5d.3,mep-1,432845.0,433516.0,433068,433321
199,ZK1193.5c.1,gei-11,432845.0,433500.0,433412,433807
200,ZK1193.5d.3,gei-11,432845.0,433516.0,433198,433593
201,ZK1193.5d.3,gei-11,432845.0,433516.0,433412,433807
202,ZK1193.5d.1,pha-4,433613.0,433812.0,433643,434156
203,ZK1193.5d.1,pha-4,433613.0,433812.0,433658,434283
204,ZK1193.5d.1,nhr-237,433613.0,433812.0,433674,434137
205,ZK1193.5d.1,ces-1,433613.0,433812.0,433752,434191
206,ZK1193.5d.1,nfya-1,433613.0,433812.0,433768,434886
207,ZK1193.5d.1,lsy-2,433613.0,433812.0,433781,434150
208,ZK1193.5d.1,nfya-1,433613.0,433812.0,433792,434333
209,ZK1193.5d.1,lsy-2,433613.0,433812.0,433793,434148
210,ZK1193.5d.1,nfya-1,433613.0,433812.0,433799,434182
211,ZK1193.5d.1,ces-1,433613.0,433812.0,433811,434246
212,ZK1193.5d.2,pha-4,433613.0,433788.0,433643,434156
213,ZK1193.5d.2,pha-4,433613.0,433788.0,433658,434283
214,F52D1.3b.1,blmp-1,457418.0,457610.0,457568,457878
215,ZK1193.5d.2,nhr-237,433613.0,433788.0,433674,434137
216,ZK1193.5d.2,ces-1,433613.0,433788.0,433752,434191
217,ZK1193.5d.2,nfya-1,433613.0,433788.0,433768,434886
218,ZK1193.5d.2,lsy-2,433613.0,433788.0,433781,434150
219,F52D1.3c.1,blmp-1,457418.0,457610.0,457568,457878
220,F38G1.2.1,nhr-2,489685.0,489729.0,489687,490086
221,F38G1.2.1,nhr-237,489685.0,489729.0,489695,490184
222,F38G1.2.1,lsy-2,489685.0,489729.0,489700,490079
223,F52D1.3c.1,blmp-1,457418.0,457610.0,457568,457878
224,F38G1.2.2,dve-1,489774.0,489793.0,489777,490033
225,F38G1.2.1,mab-5,489685.0,489729.0,489700,490239
226,F38G1.2.1,dve-1,489776.0,489793.0,489777,490033
227,F38G1.2.2,unc-39,489774.0,489793.0,489779,490038
228,F38G1.2.1,elt-3,489685.0,489729.0,489702,490046
229,F52D1.3b.1,blmp-1,457418.0,457610.0,457568,457878
230,F38G1.2.1,lsy-2,489685.0,489729.0,489707,490062
231,F38G1.2.1,unc-39,489776.0,489793.0,489779,490038
232,F38G1.2.2,unc-39,489774.0,489793.0,489779,490038
233,F38G1.2.1,ces-1,489685.0,489729.0,489711,490150
234,F38G1.2.1,unc-39,489776.0,489793.0,489779,490038
235,F38G1.2.2,nhr-28,489774.0,489793.0,489789,490013
236,F38G1.2.1,lsy-2,489685.0,489729.0,489712,490081
237,F38G1.2.1,nhr-28,489776.0,489793.0,489789,490013
238,F38G1.2.1,hlh-1,489685.0,489729.0,489713,490057
239,F38G1.2.1,nhr-237,489685.0,489729.0,489715,490178
240,F38G1.2.1,dve-1,489685.0,489729.0,489723,490026
241,B0310.1a.1,ces-1,493228.0,493963.0,493244,493679
242,B0310.1a.1,mab-5,493228.0,493963.0,493346,493809
243,B0310.1a.1,gei-11,493228.0,493963.0,493465,493860
244,B0310.1b.1,mab-5,493288.0,493355.0,493346,493809
245,B0310.1b.1,mab-5,493288.0,493355.0,493346,493809
246,B0310.1a.1,ces-1,493228.0,493963.0,493244,493679
247,B0310.1a.1,mab-5,493228.0,493963.0,493346,493809
248,B0310.1a.1,gei-11,493228.0,493963.0,493465,493860
249,F28C10.3.1,gei-11,535748.0,535828.0,535749,536144
250,F28C10.3.1,gei-11,535748.0,535828.0,535750,536145
251,F28C10.3.1,F23F12.9,535748.0,535828.0,535752,536351
252,F28C10.3.1,unc-62,535748.0,535828.0,535760,536215
253,F28C10.3.1,pha-4,535748.0,535828.0,535761,536155
254,F28C10.3.1,nhr-237,535748.0,535828.0,535764,536227
255,F57C12.3.1,pax-1,557120.0,557295.0,557175,557584
256,F28C10.3.1,lsy-2,535748.0,535828.0,535765,536134
257,F57C12.3.1,F23F12.9,557120.0,557295.0,557233,557616
258,F28C10.3.1,nfya-1,535748.0,535828.0,535766,536147
259,F57C12.3.1,pax-1,557120.0,557295.0,557259,557778
260,F28C10.3.1,nhr-2,535748.0,535828.0,535769,536238
261,F28C10.3.1,nhr-2,535748.0,535828.0,535771,536170
262,F28C10.3.1,lsy-2,535748.0,535828.0,535777,536132
263,F28C10.3.1,nhr-2,535748.0,535828.0,535781,536230
264,F28C10.3.1,dpy-27,535748.0,535828.0,535798,536180
265,F28C10.3.1,pha-4,535748.0,535828.0,535802,536171
266,F28C10.3.1,blmp-1,535748.0,535828.0,535806,536210
267,F28C10.3.1,hlh-1,535748.0,535828.0,535822,536120
268,F57C12.5b.2,nhr-2,587415.0,587483.0,587460,587859
269,F57C12.5e.1,nhr-2,587415.0,587495.0,587460,587859
270,F57C12.5c.1,nhr-2,587415.0,587485.0,587460,587859
271,F57C12.3.1,pax-1,557120.0,557295.0,557175,557584
272,F57C12.3.1,F23F12.9,557120.0,557295.0,557233,557616
273,F57C12.3.1,pax-1,557120.0,557295.0,557259,557778
274,F57C12.5d.1,nhr-2,587415.0,587489.0,587460,587859
275,F57C12.5b.1,nhr-2,587415.0,587483.0,587460,587859
276,F57C12.5b.2,pha-4,587628.0,587898.0,587815,588153
277,F13C5.1.2,nhr-2,602160.0,602217.0,602176,602575
278,F13C5.1.1,nhr-2,602160.0,602217.0,602176,602575
279,F57C12.5b.2,pha-4,587628.0,587898.0,587815,588153
280,M6.1a.1,gei-11,654790.0,654904.0,654879,655274
281,M6.1a.1,lsy-2,652049.0,652133.0,652114,652493
282,T19D7.3.1,nhr-2,656184.0,656264.0,656234,656703
283,T19D7.4.1,lsy-2,661758.0,661777.0,661759,662138
284,T19D7.3.1,nhr-2,656184.0,656264.0,656234,656703
285,T19D7.7.1,mab-5,680398.0,681020.0,680527,681016
286,T19D7.7.1,lsy-2,680398.0,681020.0,680658,681013
287,T19D7.7.1,nhr-2,680398.0,681020.0,680658,681057
288,T19D7.7.1,gei-11,680398.0,681020.0,680703,681098
289,T19D7.7.1,mab-5,680398.0,681020.0,680719,681182
290,T19D7.7.1,lsy-2,680398.0,681020.0,680727,681106
291,T19D7.7.1,gei-11,680398.0,681020.0,680818,681213
292,T19D7.7.1,ces-1,680398.0,681020.0,680902,681341
293,F02G3.1a.3,hlh-1,692978.0,693028.0,693006,693089
294,F02G3.1a.1,mab-5,691913.0,693028.0,692008,692471
295,F02G3.1a.2,hlh-1,692978.0,693028.0,693006,693089
296,F02G3.1a.1,nhr-2,691913.0,693028.0,692289,692758
297,F02G3.1a.1,ces-1,691913.0,693028.0,692316,692751
298,F02G3.1a.1,pax-1,691913.0,693028.0,692394,692803
299,F02G3.1a.1,ceh-39,691913.0,693028.0,692408,692867
300,F02G3.1a.1,nhr-2,691913.0,693028.0,692505,692974
301,F02G3.1a.1,ces-1,691913.0,693028.0,692559,692994
302,F02G3.1a.3,hlh-1,692978.0,693028.0,693006,693089
303,F02G3.1a.1,ces-1,691913.0,693028.0,692580,693019
304,F02G3.1a.1,gei-11,691913.0,693028.0,692672,693067
305,F02G3.1a.1,mep-1,691913.0,693028.0,692784,692809
306,F02G3.1a.1,ceh-30,691913.0,693028.0,692893,693050
307,F02G3.1a.1,pax-1,691913.0,693028.0,692906,693425
308,F02G3.1a.1,hlh-1,691913.0,693028.0,693006,693089
309,T19D7.7.1,mab-5,680398.0,681020.0,680527,681016
310,T19D7.7.1,lsy-2,680398.0,681020.0,680658,681013
311,T19D7.7.1,nhr-2,680398.0,681020.0,680658,681057
312,T19D7.7.1,gei-11,680398.0,681020.0,680703,681098
313,T19D7.7.1,mab-5,680398.0,681020.0,680719,681182
314,T19D7.7.1,lsy-2,680398.0,681020.0,680727,681106
315,T19D7.7.1,gei-11,680398.0,681020.0,680818,681213
316,F02G3.1a.2,hlh-1,692978.0,693028.0,693006,693089
317,T19D7.7.1,ces-1,680398.0,681020.0,680902,681341
318,M02A10.2a.2,nhr-2,714388.0,714465.0,714397,714866
319,M02A10.2a.2,ces-1,714388.0,714465.0,714402,714837
320,M02A10.2a.2,nhr-237,714388.0,714465.0,714417,714886
321,M02A10.2c.1,nhr-2,714388.0,714498.0,714397,714866
322,M02A10.2c.1,ces-1,714388.0,714498.0,714402,714837
323,M02A10.2c.1,nhr-237,714388.0,714498.0,714417,714886
324,F02G3.1a.1,mab-5,691913.0,693028.0,692008,692471
325,F02G3.1a.1,nhr-2,691913.0,693028.0,692289,692758
326,F02G3.1a.1,ces-1,691913.0,693028.0,692316,692751
327,F02G3.1a.1,pax-1,691913.0,693028.0,692394,692803
328,M02A10.2a.2,nhr-2,714388.0,714465.0,714397,714866
329,F02G3.1a.1,ceh-39,691913.0,693028.0,692408,692867
330,M02A10.2a.2,ces-1,714388.0,714465.0,714402,714837
331,F02G3.1a.1,nhr-2,691913.0,693028.0,692505,692974
332,M02A10.2a.2,nhr-237,714388.0,714465.0,714417,714886
333,F02G3.1a.1,ces-1,691913.0,693028.0,692559,692994
334,C02H7.3b.1,ces-1,759702.0,759734.0,759716,760151
335,F02G3.1a.1,ces-1,691913.0,693028.0,692580,693019
336,F02G3.1a.1,gei-11,691913.0,693028.0,692672,693067
337,F02G3.1a.1,mep-1,691913.0,693028.0,692784,692809
338,F02G3.1a.1,ceh-30,691913.0,693028.0,692893,693050
339,F02G3.1a.1,pax-1,691913.0,693028.0,692906,693425
340,F02G3.1a.1,hlh-1,691913.0,693028.0,693006,693089
341,M02A10.2c.1,nhr-2,714388.0,714498.0,714397,714866
342,M02A10.2c.1,ces-1,714388.0,714498.0,714402,714837
343,M02A10.2c.1,nhr-237,714388.0,714498.0,714417,714886
344,C02H7.3a.1,ces-1,759702.0,759732.0,759716,760151
345,F25E2.5f.1,mab-5,825427.0,825474.0,825431,825920
346,F25E2.5a.1,mab-5,825427.0,825475.0,825431,825920
347,F39H12.2.1,pax-1,828903.0,830516.0,829105,829624
348,F25E2.5e.1,mab-5,825427.0,825475.0,825431,825920
349,F39H12.2.1,ces-1,828903.0,830516.0,829239,829678
350,F39H12.2.1,blmp-1,828903.0,830516.0,829240,829505
351,F39H12.2.1,blmp-1,828903.0,830516.0,829240,829578
352,F39H12.2.1,pha-4,828903.0,830516.0,829243,829535
353,F39H12.2.1,ceh-30,828903.0,830516.0,829276,829417
354,F39H12.2.1,nfya-1,828903.0,830516.0,829281,829595
355,F39H12.2.1,pha-4,828903.0,830516.0,829297,829509
356,F39H12.2.1,mep-1,828903.0,830516.0,829315,829518
357,F39H12.2.1,ces-1,828903.0,830516.0,829362,829545
358,F39H12.2.1,ces-1,828903.0,830516.0,829364,829547
359,F39H12.2.1,pax-1,828903.0,830516.0,829534,830053
360,F39H12.2.1,lsy-2,828903.0,830516.0,829705,830060
361,F39H12.2.1,lsy-2,828903.0,830516.0,830016,830395
362,F39H12.2.1,ceh-30,828903.0,830516.0,830202,830235
363,F25E2.5b.1,mab-5,825427.0,825473.0,825431,825920
364,F39H12.2.1,gei-11,828903.0,830516.0,830367,830762
365,F39H12.2.2,gei-11,830317.0,830516.0,830367,830762
366,F39H12.3.1,ces-1,841491.0,841493.0,841492,841931
367,F39H12.2.2,gei-11,830317.0,830516.0,830367,830762
368,F39H12.2.1,pax-1,828903.0,830516.0,829105,829624
369,F39H12.2.1,ces-1,828903.0,830516.0,829239,829678
370,F39H12.2.1,blmp-1,828903.0,830516.0,829240,829505
371,F39H12.2.1,blmp-1,828903.0,830516.0,829240,829578
372,F39H12.2.1,pha-4,828903.0,830516.0,829243,829535
373,F39H12.2.1,ceh-30,828903.0,830516.0,829276,829417
374,F39H12.2.1,nfya-1,828903.0,830516.0,829281,829595
375,F39H12.2.1,pha-4,828903.0,830516.0,829297,829509
376,F39H12.2.1,mep-1,828903.0,830516.0,829315,829518
377,F39H12.2.1,ces-1,828903.0,830516.0,829362,829545
378,F39H12.2.1,ces-1,828903.0,830516.0,829364,829547
379,F56F10.4.1,unc-62,870999.0,871089.0,871012,871515
380,F39H12.2.1,pax-1,828903.0,830516.0,829534,830053
381,F56F10.4.1,fkh-10,870999.0,871089.0,871020,871349
382,F56F10.4.1,blmp-1,870999.0,871089.0,871028,871245
383,F39H12.2.1,lsy-2,828903.0,830516.0,829705,830060
384,F56F10.4.1,blmp-1,870999.0,871089.0,871042,871456
385,F56F10.4.1,ceh-30,870999.0,871089.0,871051,871453
386,F39H12.2.1,lsy-2,828903.0,830516.0,830016,830395
387,F56F10.4.1,unc-62,870999.0,871089.0,871061,871435
388,F56F10.4.1,pax-1,870999.0,871089.0,871062,871471
389,F39H12.2.1,ceh-30,828903.0,830516.0,830202,830235
390,F56F10.4.1,ceh-39,870999.0,871089.0,871070,871529
391,F56F10.4.1,nhr-2,870999.0,871089.0,871076,871462
392,F39H12.2.1,gei-11,828903.0,830516.0,830367,830762
393,ZC13.4.1,blmp-1,897945.0,898048.0,897981,898500
394,ZC13.2.1,ces-1,880667.0,880738.0,880704,881139
395,F56F10.4.1,unc-62,870999.0,871089.0,871012,871515
396,F56F10.4.1,fkh-10,870999.0,871089.0,871020,871349
397,F56F10.4.1,blmp-1,870999.0,871089.0,871028,871245
398,F56F10.4.1,blmp-1,870999.0,871089.0,871042,871456
399,F56F10.4.1,ceh-30,870999.0,871089.0,871051,871453
400,F56F10.4.1,unc-62,870999.0,871089.0,871061,871435
401,F56F10.4.1,pax-1,870999.0,871089.0,871062,871471
402,F56F10.4.1,ceh-39,870999.0,871089.0,871070,871529
403,F56F10.4.1,nhr-2,870999.0,871089.0,871076,871462
404,ZC13.4.1,blmp-1,897945.0,898048.0,897981,898500
405,F53H8.2.1,ces-1,950782.0,950807.0,950784,951219
406,C44C1.2.2,ama-1,957888.0,957926.0,957903,958549
407,C44C1.3.1,ces-1,963203.0,963271.0,963221,963660
408,C44C1.3.1,lsy-2,963203.0,963271.0,963239,963618
409,C44C1.2.1,ama-1,957881.0,957926.0,957903,958549
410,C44C1.4.1,mab-5,974753.0,974848.0,974757,975220
411,C44C1.4.1,blmp-1,974753.0,974848.0,974763,974960
412,C44C1.4.1,mep-1,974753.0,974848.0,974776,975118
