,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
52,C23H3.9b.1,pax-1,77296.0,77678.0,77463,77982
53,C23H3.9d.1,mep-1,77296.0,77678.0,77546,77548
54,C23H3.9b.1,pax-1,77296.0,77678.0,77471,77880
55,C23H3.9b.1,mep-1,77296.0,77678.0,77546,77548
56,C23H3.9b.1,mab-5,78429.0,79266.0,78474,78937
57,C23H3.9f.1,gei-11,72791.0,73429.0,73009,73404
58,C23H3.9d.1,mab-5,78429.0,79266.0,78474,78937
59,C23H3.9b.1,gei-11,78429.0,79266.0,78547,78942
60,C23H3.9f.1,nhr-2,72791.0,73429.0,73254,73653
61,C23H3.9d.1,gei-11,78429.0,79266.0,78547,78942
62,C23H3.9b.1,pax-1,78429.0,79266.0,78930,79339
63,C23H3.9f.1,nhr-237,72791.0,73429.0,73260,73729
64,C23H3.9d.1,pax-1,78429.0,79266.0,78930,79339
65,C23H3.9b.1,pha-4,78429.0,79266.0,79097,79473
66,C23H3.9f.1,nhr-11,72791.0,73429.0,73276,74206
67,C23H3.9d.1,pha-4,78429.0,79266.0,79097,79473
68,C23H3.9d.2,pax-1,77296.0,77814.0,77463,77982
69,C23H3.9b.1,pha-4,78429.0,79266.0,79111,79501
70,C23H3.9f.1,fkh-10,72791.0,73429.0,73324,73654
71,C23H3.9d.1,pha-4,78429.0,79266.0,79111,79501
72,C23H3.9d.2,pax-1,77296.0,77814.0,77471,77880
73,C23H3.9f.1,ces-1,72791.0,73429.0,73349,73721
74,C50D2.6a.1,nhr-2,84434.0,84851.0,84796,85195
75,C23H3.9f.1,ces-1,72791.0,73429.0,73365,73707
76,C23H3.9d.2,mep-1,77296.0,77814.0,77546,77548
77,C23H3.9f.1,ces-1,72791.0,73429.0,73372,73690
78,C23H3.9f.1,fkh-10,72791.0,73429.0,73379,73614
79,C23H3.9f.1,fkh-10,72791.0,73429.0,73398,73653
80,C50D2.8a.2,pha-4,98019.0,98027.0,98023,98448
81,C50D2.8a.2,lsy-2,98019.0,98027.0,98026,98381
82,C50D2.10a.1,ces-1,99138.0,99862.0,99545,99980
83,C50D2.10a.1,ceh-39,99138.0,99862.0,99733,100192
84,C50D2.10a.4,ceh-39,99726.0,99862.0,99733,100192
85,C50D2.10a.2,ces-1,99167.0,99862.0,99545,99980
86,C50D2.10a.2,ceh-39,99167.0,99862.0,99733,100192
87,C50D2.10a.3,ceh-39,99726.0,99862.0,99733,100192
88,K10B4.5.1,gei-11,128707.0,128907.0,128772,129167
89,K10B4.5.1,ces-1,128707.0,128907.0,128806,129245
90,K10B4.6a.1,unc-62,133578.0,133598.0,133586,134273
91,T01D1.2a.3,ceh-39,162374.0,162519.0,162496,162955
92,T25D3.3.1,nhr-2,152583.0,152701.0,152604,153073
93,T01D1.2e.1,ceh-39,162423.0,162519.0,162496,162955
94,T25D3.3.1,ceh-39,152583.0,152701.0,152621,153036
95,T25D3.3.1,mab-5,152583.0,152701.0,152663,153126
96,T01D1.2f.2,ama-1,163080.0,163141.0,163117,163828
97,T01D1.2g.2,ama-1,163080.0,163141.0,163117,163828
98,T01D1.2f.1,ama-1,163078.0,163141.0,163117,163828
99,T01D1.2a.4,ama-1,163080.0,163141.0,163117,163828
100,T01D1.2g.1,ama-1,163080.0,163141.0,163117,163828
101,T25D3.3.1,nhr-2,152583.0,152701.0,152604,153073
102,T25D3.3.1,ceh-39,152583.0,152701.0,152621,153036
103,T25D3.3.1,mab-5,152583.0,152701.0,152663,153126
104,T01D1.2f.3,ama-1,163080.0,163141.0,163117,163828
105,T01D1.2e.3,ama-1,163080.0,163141.0,163117,163828
106,T01D1.2e.2,ama-1,163080.0,163141.0,163117,163828
107,T01D1.2a.1,ama-1,163086.0,163141.0,163117,163828
108,T01D1.2a.2,ama-1,163086.0,163141.0,163117,163828
109,T01D1.2g.3,ama-1,163093.0,163141.0,163117,163828
110,T01D1.2a.3,ama-1,163086.0,163141.0,163117,163828
111,T01D1.2e.1,ama-1,163086.0,163141.0,163117,163828
112,T01D1.2l.1,ama-1,163101.0,163141.0,163117,163828
113,T01D1.4a.1,mab-5,179052.0,179093.0,179071,179560
114,T01D1.3.2,blmp-1,175800.0,175968.0,175841,175951
115,T01D1.3.2,ceh-39,175800.0,175968.0,175902,176361
116,T01D1.3.2,blmp-1,175800.0,175968.0,175841,175951
117,T01D1.3.2,ceh-39,175800.0,175968.0,175902,176361
118,Y43H11AL.3a.2,gei-11,255183.0,255194.0,255185,255580
119,Y43H11AL.3a.1,gei-11,255183.0,255196.0,255185,255580
120,B0432.5b.1,nhr-2,257897.0,258812.0,258581,258980
121,Y43H11AL.3a.2,nfya-1,255183.0,255194.0,255185,255548
122,Y43H11AL.3a.1,nfya-1,255183.0,255196.0,255185,255548
123,B0432.5b.1,F23F12.9,257897.0,258812.0,258796,259179
124,Y43H11AL.3a.2,pha-4,255183.0,255194.0,255185,255542
125,Y43H11AL.3a.1,pha-4,255183.0,255196.0,255185,255542
126,Y43H11AL.3a.2,dve-1,255183.0,255194.0,255186,255677
127,Y43H11AL.3a.1,dve-1,255183.0,255196.0,255186,255677
128,Y43H11AL.3a.2,hlh-1,255183.0,255194.0,255192,255516
129,Y43H11AL.3a.1,hlh-1,255183.0,255196.0,255192,255516
130,Y43H11AL.3a.1,dve-1,255183.0,255196.0,255195,255488
131,B0432.14a.1,lsy-2,264353.0,264429.0,264386,264765
132,B0432.5b.1,nhr-2,257897.0,258812.0,258581,258980
133,B0432.5b.1,F23F12.9,257897.0,258812.0,258796,259179
134,B0432.14a.1,lsy-2,264353.0,264429.0,264386,264765
135,B0432.10.1,lin-13,285680.0,285688.0,285681,285986
136,B0432.10.2,lin-13,285680.0,285688.0,285681,285986
137,K01A2.5a.2,nhr-2,301273.0,301388.0,301291,301760
138,K01A2.7.1,lsy-2,305531.0,305745.0,305554,305909
139,K01A2.4a.1,mab-5,307454.0,307544.0,307489,307978
140,K01A2.7.1,gei-11,305531.0,305745.0,305615,306010
141,K01A2.7.1,ceh-39,305531.0,305745.0,305697,306112
142,K01A2.8c.1,mab-5,310389.0,310898.0,310421,310884
143,K01A2.8c.3,mab-5,310389.0,310443.0,310421,310884
144,K01A2.5a.2,nhr-2,301273.0,301388.0,301291,301760
145,K01A2.8c.1,ama-1,310389.0,310898.0,310607,310908
146,K01A2.8c.2,mab-5,310389.0,310443.0,310421,310884
147,K01A2.8c.1,mep-1,310389.0,310898.0,310648,310648
148,K01A2.8c.1,ceh-39,310389.0,310898.0,310722,311181
149,K01A2.8c.1,lsy-2,310389.0,310898.0,310728,311083
150,K01A2.4a.1,mab-5,307454.0,307544.0,307489,307978
151,K01A2.8c.1,hlh-1,310389.0,310898.0,310780,310917
152,K01A2.8c.1,nhr-2,310389.0,310898.0,310782,311251
153,K01A2.8a.1,ceh-39,310698.0,310894.0,310722,311181
154,K01A2.8a.1,lsy-2,310698.0,310894.0,310728,311083
155,K01A2.8c.2,unc-62,312066.0,312210.0,312120,312362
156,K01A2.8a.1,hlh-1,310698.0,310894.0,310780,310917
157,K01A2.8c.3,ama-1,310522.0,312175.0,310607,310908
158,K01A2.8c.1,mab-5,310389.0,310898.0,310421,310884
159,K01A2.8c.2,unc-62,312066.0,312210.0,312122,312356
160,K01A2.8c.3,mep-1,310522.0,312175.0,310648,310648
161,K01A2.8a.1,nhr-2,310698.0,310894.0,310782,311251
162,K01A2.8c.3,ceh-39,310522.0,312175.0,310722,311181
163,K01A2.8c.2,nhr-2,312066.0,312210.0,312184,312653
164,K01A2.8c.1,ama-1,310389.0,310898.0,310607,310908
165,K01A2.8c.3,lsy-2,310522.0,312175.0,310728,311083
166,K01A2.8c.2,mab-5,312066.0,312210.0,312205,312694
167,K01A2.8c.1,mep-1,310389.0,310898.0,310648,310648
168,K01A2.8c.3,hlh-1,310522.0,312175.0,310780,310917
169,K01A2.8c.1,ceh-39,310389.0,310898.0,310722,311181
170,K01A2.8c.3,nhr-2,310522.0,312175.0,310782,311251
171,K01A2.8c.1,lsy-2,310389.0,310898.0,310728,311083
172,K01A2.8c.3,gei-11,310522.0,312175.0,311298,311693
173,K01A2.8c.1,hlh-1,310389.0,310898.0,310780,310917
174,K01A2.8c.3,ama-1,310522.0,312175.0,311546,311979
175,K01A2.8c.1,nhr-2,310389.0,310898.0,310782,311251
176,K01A2.8c.3,ama-1,310522.0,312175.0,311797,312193
177,K01A2.8c.3,nhr-2,310522.0,312175.0,311906,312305
178,K01A2.8c.3,ceh-39,310522.0,312175.0,311933,312392
179,K01A2.8a.1,ceh-39,310698.0,310894.0,310722,311181
180,K01A2.8c.3,nhr-2,310522.0,312175.0,311964,312433
181,K01A2.8a.1,lsy-2,310698.0,310894.0,310728,311083
182,K01A2.8c.2,unc-62,312066.0,312210.0,312120,312362
183,K01A2.8c.3,lsy-2,310522.0,312175.0,311999,312354
184,K01A2.8a.1,hlh-1,310698.0,310894.0,310780,310917
185,K01A2.8c.2,unc-62,312066.0,312210.0,312122,312356
186,K01A2.8c.3,hlh-1,310522.0,312175.0,312035,312367
187,K01A2.8c.2,nhr-2,312066.0,312210.0,312184,312653
188,K01A2.8a.1,nhr-2,310698.0,310894.0,310782,311251
189,K01A2.8c.3,ces-1,310522.0,312175.0,312050,312485
190,K01A2.8c.2,mab-5,312066.0,312210.0,312205,312694
191,K01A2.8c.3,unc-62,310522.0,312175.0,312120,312362
192,K01A2.8c.3,unc-62,310522.0,312175.0,312122,312356
193,D1069.3b.2,nfya-1,347775.0,347861.0,347783,348163
194,D1069.3b.2,pha-4,347775.0,347861.0,347785,348136
195,D1069.3b.2,lin-13,347775.0,347861.0,347786,348006
196,K01A2.8c.3,ama-1,310522.0,312175.0,310607,310908
197,D1069.3b.2,nhr-2,347775.0,347861.0,347801,348200
198,K01A2.8c.3,mep-1,310522.0,312175.0,310648,310648
199,D1069.3b.1,nfya-1,347775.0,347891.0,347783,348163
200,D1069.3b.2,ces-1,347775.0,347861.0,347817,348070
201,K01A2.8c.3,ceh-39,310522.0,312175.0,310722,311181
202,D1069.3b.1,pha-4,347775.0,347891.0,347785,348136
203,D1069.3b.2,nhr-28,347775.0,347861.0,347835,347987
204,K01A2.8c.3,lsy-2,310522.0,312175.0,310728,311083
205,D1069.3b.1,lin-13,347775.0,347891.0,347786,348006
206,D1069.4a.1,mab-5,357009.0,357069.0,357046,357509
207,D1069.3b.2,unc-62,347775.0,347861.0,347854,348004
208,D1069.3b.1,nhr-2,347775.0,347891.0,347801,348200
209,K01A2.8c.3,hlh-1,310522.0,312175.0,310780,310917
210,D1069.3b.2,gei-11,347775.0,347861.0,347856,348251
211,D1069.3b.1,ces-1,347775.0,347891.0,347817,348070
212,K01A2.8c.3,nhr-2,310522.0,312175.0,310782,311251
213,D1069.3b.1,nhr-28,347775.0,347891.0,347835,347987
214,D1069.3b.1,unc-62,347775.0,347891.0,347854,348004
215,K01A2.8c.3,gei-11,310522.0,312175.0,311298,311693
216,D1069.3b.1,gei-11,347775.0,347891.0,347856,348251
217,K01A2.8c.3,ama-1,310522.0,312175.0,311546,311979
218,K01A2.8c.3,ama-1,310522.0,312175.0,311797,312193
219,K01A2.8c.3,nhr-2,310522.0,312175.0,311906,312305
220,K01A2.8c.3,ceh-39,310522.0,312175.0,311933,312392
221,K01A2.8c.3,nhr-2,310522.0,312175.0,311964,312433
222,K01A2.8c.3,lsy-2,310522.0,312175.0,311999,312354
223,K01A2.8c.3,hlh-1,310522.0,312175.0,312035,312367
224,K01A2.8c.3,ces-1,310522.0,312175.0,312050,312485
225,D1069.4a.1,mab-5,357009.0,357069.0,357046,357509
226,K01A2.8c.3,unc-62,310522.0,312175.0,312120,312362
227,K01A2.8c.3,unc-62,310522.0,312175.0,312122,312356
228,C41D7.2.1,blmp-1,367486.0,367553.0,367537,367540
229,C41D7.2.2,blmp-1,367495.0,367555.0,367537,367540
230,C41D7.2.1,blmp-1,367486.0,367553.0,367537,367540
231,C03H5.3a.1,nhr-28,386088.0,386238.0,386101,386171
232,C03H5.3a.1,blmp-1,386088.0,386238.0,386113,386210
233,C03H5.6.1,F23F12.9,399136.0,399421.0,399167,399550
234,C41D7.2.2,blmp-1,367495.0,367555.0,367537,367540
235,C03H5.6.1,ces-1,399136.0,399421.0,399280,399719
236,C03H5.3a.1,nhr-28,386088.0,386238.0,386101,386171
237,C03H5.3a.1,blmp-1,386088.0,386238.0,386113,386210
238,C03H5.6.1,F23F12.9,399136.0,399421.0,399167,399550
239,C03H5.6.1,ces-1,399136.0,399421.0,399280,399719
240,C24H12.6.1,pax-1,418819.0,418882.0,418826,419235
241,C24H12.6.1,F23F12.9,418819.0,418882.0,418849,419232
242,C24H12.6.1,nhr-2,418819.0,418882.0,418851,419250
243,C24H12.8.1,ceh-39,423143.0,423186.0,423175,423634
244,C24H12.8.2,ceh-39,423143.0,423177.0,423175,423634
245,C24H12.1.1,nhr-2,441402.0,441541.0,441447,441916
246,W10D9.3a.2,mep-1,460757.0,460935.0,460844,460994
247,C24H12.1.1,nhr-2,441402.0,441541.0,441447,441916
248,W10D9.3a.2,mep-1,460757.0,460935.0,460844,460994
249,W07E6.5a.1,mab-5,473503.0,476458.0,473598,474061
250,W07E6.5a.1,blmp-1,473503.0,476458.0,473624,473813
251,W07E6.5a.1,blmp-1,473503.0,476458.0,473624,473661
252,W07E6.5a.1,lsy-2,473503.0,476458.0,473719,474074
253,W07E6.5a.1,gei-11,473503.0,476458.0,474107,474502
254,W07E6.5a.1,pax-1,473503.0,476458.0,474291,474810
255,W07E6.5a.1,nhr-2,473503.0,476458.0,474431,474830
256,W07E6.5a.1,ceh-39,473503.0,476458.0,474579,474994
257,W07E6.5a.1,lsy-2,473503.0,476458.0,475143,475498
258,W07E6.5a.1,ceh-39,473503.0,476458.0,475325,475784
259,W07E6.5a.1,lsy-2,473503.0,476458.0,475354,475709
260,W07E6.5a.1,blmp-1,476640.0,476934.0,476897,477011
261,W07E6.5a.1,ama-1,473503.0,476458.0,475750,475972
262,W07E6.5a.1,hlh-1,473503.0,476458.0,475838,476602
263,W07E6.5a.1,F23F12.9,473503.0,476458.0,475895,476494
264,W07E6.5a.1,mab-5,473503.0,476458.0,475905,476394
265,W07E6.5a.1,gei-11,473503.0,476458.0,475921,476316
266,W07E6.5a.1,ceh-39,473503.0,476458.0,475927,476386
267,W07E6.5a.1,nhr-237,473503.0,476458.0,475965,476434
268,W07E6.5a.1,lsy-2,473503.0,476458.0,475973,476352
269,W07E6.5a.1,nhr-2,473503.0,476458.0,475982,476451
270,W07E6.5a.1,F23F12.9,473503.0,476458.0,475987,476370
271,W07E6.5a.1,nhr-2,473503.0,476458.0,475996,476395
272,T27A1.6.1,ceh-39,516024.0,516155.0,516076,516535
273,W07E6.5a.1,pax-1,473503.0,476458.0,475996,476405
274,T27A1.6.1,gei-11,516024.0,516155.0,516153,516548
275,W07E6.5a.1,lsy-2,473503.0,476458.0,476019,476374
276,W07E6.5a.1,mep-1,473503.0,476458.0,476025,476413
277,W07E6.5a.1,lsy-2,473503.0,476458.0,476029,476398
278,W07E6.5a.1,mab-5,473503.0,476458.0,476037,476500
279,W07E6.5a.1,lin-13,473503.0,476458.0,476054,476585
280,W07E6.5a.1,ceh-30,473503.0,476458.0,476068,476243
281,T27A1.4.1,lsy-2,526574.0,526663.0,526593,526948
282,W07E6.5a.1,nhr-237,473503.0,476458.0,476073,476536
283,T27A1.4.1,ces-1,526574.0,526663.0,526651,527090
284,W07E6.5a.1,nfya-1,473503.0,476458.0,476089,476380
285,T27A1.4.1,ces-1,526574.0,526663.0,526654,527089
286,W07E6.5a.1,pha-4,473503.0,476458.0,476090,476388
287,W07E6.5a.1,pha-4,473503.0,476458.0,476091,476393
288,W07E6.5a.1,ces-1,473503.0,476458.0,476093,476293
289,W07E6.5a.1,nhr-28,473503.0,476458.0,476102,476314
290,W07E6.5a.1,nfya-1,473503.0,476458.0,476106,476335
291,T27A1.6.1,ceh-39,516024.0,516155.0,516076,516535
292,W07E6.5a.1,mab-5,473503.0,476458.0,476118,476607
293,T27A1.2a.3,nhr-2,532229.0,532814.0,532425,532894
294,W07E6.5a.1,nhr-28,473503.0,476458.0,476120,476314
295,T27A1.2a.2,F23F12.9,533132.0,533287.0,533190,533789
296,W07E6.5a.1,ces-1,473503.0,476458.0,476125,476245
297,T27A1.2a.3,mab-5,532229.0,532814.0,532463,532926
298,W07E6.5a.1,ces-1,473503.0,476458.0,476144,476275
299,T27A1.6.1,gei-11,516024.0,516155.0,516153,516548
300,W07E6.5a.1,lsy-2,473503.0,476458.0,476175,476554
301,T27A1.2a.2,hlh-1,533132.0,533287.0,533217,533244
302,T27A1.2a.2,ces-1,533132.0,533287.0,533267,533702
303,T27A1.2a.1,dve-1,536227.0,536875.0,536373,536384
304,T27A1.4.1,lsy-2,526574.0,526663.0,526593,526948
305,T27A1.2a.1,gei-11,536227.0,536875.0,536590,536985
306,T27A1.4.1,ces-1,526574.0,526663.0,526651,527090
307,T27A1.3a.1,mab-5,535526.0,535577.0,535569,536032
308,T27A1.4.1,ces-1,526574.0,526663.0,526654,527089
309,W07E6.5a.1,mab-5,473503.0,476458.0,473598,474061
310,T27A1.2a.3,nhr-2,532229.0,532814.0,532425,532894
311,T27A1.2a.2,F23F12.9,533132.0,533287.0,533190,533789
312,W07E6.5a.1,blmp-1,473503.0,476458.0,473624,473813
313,T27A1.2a.3,mab-5,532229.0,532814.0,532463,532926
314,T27A1.2a.2,hlh-1,533132.0,533287.0,533217,533244
315,C09E8.2a.1,nhr-2,551854.0,551962.0,551916,552385
316,T27A1.2a.1,dve-1,536227.0,536875.0,536373,536384
317,W07E6.5a.1,blmp-1,473503.0,476458.0,473624,473661
318,T27A1.2a.2,ces-1,533132.0,533287.0,533267,533702
319,C09E8.2a.1,ces-1,551854.0,551962.0,551919,552358
320,T27A1.2a.1,gei-11,536227.0,536875.0,536590,536985
321,C09E8.2a.1,ceh-39,551854.0,551962.0,551955,552414
322,C09E8.3.1,ceh-30,546705.0,546830.0,546753,546820
323,W07E6.5a.1,lsy-2,473503.0,476458.0,473719,474074
324,W07E6.5a.1,gei-11,473503.0,476458.0,474107,474502
325,W07E6.5a.1,pax-1,473503.0,476458.0,474291,474810
326,W07E6.5a.1,nhr-2,473503.0,476458.0,474431,474830
327,C09E8.2b.1,gei-11,552819.0,553341.0,553116,553511
328,W07E6.5a.1,ceh-39,473503.0,476458.0,474579,474994
329,C09E8.2b.1,ama-1,552819.0,553341.0,553173,553655
330,W07E6.5a.1,lsy-2,473503.0,476458.0,475143,475498
331,C09E8.2b.1,lsy-2,552819.0,553341.0,553176,553531
332,W07E6.5a.1,ceh-39,473503.0,476458.0,475325,475784
333,C09E8.2b.1,gei-11,552819.0,553341.0,553191,553586
334,W07E6.5a.1,lsy-2,473503.0,476458.0,475354,475709
335,C09E8.2a.1,nhr-2,551854.0,551962.0,551916,552385
336,C09E8.2b.1,blmp-1,552819.0,553341.0,553238,553430
337,C09E8.2a.1,ces-1,551854.0,551962.0,551919,552358
338,W07E6.5a.1,ama-1,473503.0,476458.0,475750,475972
339,C09E8.2a.1,ceh-39,551854.0,551962.0,551955,552414
340,C09E8.2b.1,blmp-1,552819.0,553341.0,553293,553491
341,W07E6.5a.1,hlh-1,473503.0,476458.0,475838,476602
342,W07E6.5a.1,F23F12.9,473503.0,476458.0,475895,476494
343,C09E8.3.1,ceh-30,546705.0,546830.0,546753,546820
344,W07E6.5a.1,mab-5,473503.0,476458.0,475905,476394
345,W08F4.5.1,ama-1,568798.0,568876.0,568836,568979
346,W07E6.5a.1,gei-11,473503.0,476458.0,475921,476316
347,W08F4.5.1,pax-1,568798.0,568876.0,568855,569374
348,W07E6.5a.1,ceh-39,473503.0,476458.0,475927,476386
349,W07E6.5a.1,nhr-237,473503.0,476458.0,475965,476434
350,W07E6.5a.1,lsy-2,473503.0,476458.0,475973,476352
351,C09E8.2b.1,ama-1,553385.0,554006.0,553920,554359
352,W07E6.5a.1,nhr-2,473503.0,476458.0,475982,476451
353,W07E6.5a.1,F23F12.9,473503.0,476458.0,475987,476370
354,W07E6.5a.1,nhr-2,473503.0,476458.0,475996,476395
355,W07E6.5a.1,pax-1,473503.0,476458.0,475996,476405
356,W07E6.5a.1,lsy-2,473503.0,476458.0,476019,476374
357,W07E6.5a.1,mep-1,473503.0,476458.0,476025,476413
358,W07E6.5a.1,lsy-2,473503.0,476458.0,476029,476398
359,W07E6.5a.1,mab-5,473503.0,476458.0,476037,476500
360,W07E6.5a.1,lin-13,473503.0,476458.0,476054,476585
361,W07E6.5a.1,ceh-30,473503.0,476458.0,476068,476243
362,C09E8.2b.1,gei-11,552819.0,553341.0,553116,553511
363,W07E6.5a.1,nhr-237,473503.0,476458.0,476073,476536
364,W08F4.5.1,ama-1,568798.0,568876.0,568836,568979
365,C09E8.2b.1,ama-1,552819.0,553341.0,553173,553655
366,W07E6.5a.1,nfya-1,473503.0,476458.0,476089,476380
367,W08F4.5.1,pax-1,568798.0,568876.0,568855,569374
368,C09E8.2b.1,lsy-2,552819.0,553341.0,553176,553531
369,W07E6.5a.1,pha-4,473503.0,476458.0,476090,476388
370,C09E8.2b.1,gei-11,552819.0,553341.0,553191,553586
371,W07E6.5a.1,pha-4,473503.0,476458.0,476091,476393
372,C09E8.2b.1,blmp-1,552819.0,553341.0,553238,553430
373,W07E6.5a.1,ces-1,473503.0,476458.0,476093,476293
374,C09E8.2b.1,blmp-1,552819.0,553341.0,553293,553491
375,W07E6.5a.1,nhr-28,473503.0,476458.0,476102,476314
376,C09E8.2b.1,ama-1,553385.0,554006.0,553920,554359
377,W07E6.5a.1,nfya-1,473503.0,476458.0,476106,476335
378,W07E6.5a.1,mab-5,473503.0,476458.0,476118,476607
379,W07E6.5a.1,nhr-28,473503.0,476458.0,476120,476314
380,W07E6.5a.1,ces-1,473503.0,476458.0,476125,476245
381,W07E6.5a.1,ces-1,473503.0,476458.0,476144,476275
382,W07E6.5a.1,lsy-2,473503.0,476458.0,476175,476554
383,W08F4.12a.1,nhr-2,584391.0,584421.0,584407,584856
384,W08F4.12b.1,nhr-2,584391.0,584417.0,584407,584856
385,W04H10.6a.1,hlh-30,608311.0,608441.0,608414,608679
386,T04B8.5b.1,pax-1,621252.0,621330.0,621320,621839
387,T04B8.5b.1,pha-4,621252.0,621330.0,621328,621527
388,K07E8.6a.1,hlh-1,639433.0,639567.0,639471,639668
389,K07E8.6a.1,unc-62,639433.0,639567.0,639495,639622
390,K07E8.7b.1,pax-1,650352.0,650367.0,650353,650762
391,K07E8.6a.1,unc-62,639433.0,639567.0,639504,639619
392,K07E8.7b.1,nhr-237,650352.0,650367.0,650362,650831
393,K07E8.6a.1,pha-4,639433.0,639567.0,639514,639630
394,K07E8.7a.1,pax-1,650352.0,650367.0,650353,650762
395,K07E8.7a.1,nhr-237,650352.0,650367.0,650362,650831
396,K07E8.6a.1,hlh-1,639433.0,639567.0,639471,639668
397,K07E8.6a.1,unc-62,639433.0,639567.0,639495,639622
398,K07E8.6a.1,unc-62,639433.0,639567.0,639504,639619
399,K07E8.6a.1,pha-4,639433.0,639567.0,639514,639630
400,C08G5.7c.2,mep-1,762283.0,762456.0,762308,762375
401,C08G5.7c.2,pax-1,762283.0,762456.0,762373,762782
402,Y39F10B.1b.1,ces-1,723895.0,723995.0,723926,724365
403,C08G5.7c.1,mep-1,762283.0,762454.0,762308,762375
404,C08G5.7c.1,pax-1,762283.0,762454.0,762373,762782
405,C08G5.7c.1,lsy-2,764708.0,764852.0,764766,765121
406,C08G5.7c.2,mep-1,762283.0,762456.0,762308,762375
407,C08G5.7c.2,pax-1,762283.0,762456.0,762373,762782
408,C08G5.7c.1,mep-1,762283.0,762454.0,762308,762375
409,C08G5.7c.1,pax-1,762283.0,762454.0,762373,762782
410,F46F5.1b.1,mab-5,791716.0,791928.0,791914,792377
411,F28A10.3.1,hlh-1,840431.0,840648.0,840436,840436
412,F28A10.3.1,hlh-1,840431.0,840648.0,840436,840436
413,T07D3.9b.1,gei-11,900545.0,900626.0,900607,901002
414,T07D3.9a.2,blmp-1,900868.0,900913.0,900873,900896
415,T07D3.9a.2,ceh-39,900868.0,900913.0,900891,901354
416,T07D3.9a.2,ceh-39,900868.0,900913.0,900896,901355
