,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
59,K02D7.6.1,fkh-10,322585.0,322595.0,322594,322756
60,K02D7.6.1,nhr-2,322687.0,322814.0,322768,323167
61,K02D7.6.1,ceh-39,322687.0,322814.0,322803,323262
62,K02D7.3a.1,blmp-1,326672.0,327020.0,326778,326985
63,K02D7.6.1,nhr-2,322687.0,322814.0,322768,323167
64,K02D7.6.1,ceh-39,322687.0,322814.0,322803,323262
65,K02D7.3a.1,blmp-1,326672.0,327020.0,326778,326985
66,T07A9.2.1,nhr-237,390415.0,390468.0,390417,390558
67,T07A9.2.1,gei-11,390415.0,390468.0,390454,390552
68,T07A9.15.1,dve-1,393490.0,393546.0,393499,393740
69,T07A9.15.1,mab-5,393490.0,393546.0,393519,394008
70,T07A9.15.1,pax-1,393490.0,393546.0,393525,393934
71,T07A9.15.1,blmp-1,393490.0,393546.0,393531,393698
72,T07A9.15.1,hlh-1,393490.0,393546.0,393535,393710
73,T07A9.12.3,lsy-2,413736.0,413890.0,413751,414106
74,T07A9.12.3,nhr-237,413736.0,413890.0,413760,414223
75,T07A9.12.3,ama-1,413736.0,413890.0,413779,413805
76,T07A9.12.3,F23F12.9,413736.0,413890.0,413816,414415
77,T07A9.12.1,ceh-39,410867.0,410995.0,410884,411343
78,T07A9.12.2,mab-5,413091.0,414249.0,413109,413572
79,T07A9.12.2,pax-1,413091.0,414249.0,413132,413541
80,T07A9.12.4,F23F12.9,413799.0,413890.0,413816,414415
81,T07A9.12.2,nhr-2,413091.0,414249.0,413234,413703
82,T07A9.12.2,ama-1,413091.0,414249.0,413260,413282
83,T07A9.12.2,pax-1,413091.0,414249.0,413375,413784
84,T07A9.12.2,ces-1,413091.0,414249.0,413456,413891
85,T07A9.12.2,ces-1,413091.0,414249.0,413493,413932
86,T07A9.12.2,ces-1,413091.0,414249.0,413544,413983
87,T07A9.12.2,pha-4,413091.0,414249.0,413599,413811
88,T07A9.12.2,lsy-2,413091.0,414249.0,413682,414061
89,T07A9.12.3,lsy-2,413736.0,413890.0,413751,414106
90,T07A9.12.2,pha-4,413091.0,414249.0,413706,413871
91,T07A9.12.3,nhr-237,413736.0,413890.0,413760,414223
92,T07A9.12.2,lsy-2,413091.0,414249.0,413751,414106
93,T07A9.12.3,ama-1,413736.0,413890.0,413779,413805
94,T07A9.12.2,nhr-237,413091.0,414249.0,413760,414223
95,T07A9.12.3,F23F12.9,413736.0,413890.0,413816,414415
96,T07A9.12.2,ama-1,413091.0,414249.0,413779,413805
97,T07A9.12.2,F23F12.9,413091.0,414249.0,413816,414415
98,T07A9.12.2,nhr-2,413091.0,414249.0,413977,414376
99,T07A9.12.4,F23F12.9,413799.0,413890.0,413816,414415
100,T07A9.12.1,ceh-39,410867.0,410995.0,410884,411343
101,T07A9.12.2,mab-5,413091.0,414249.0,413109,413572
102,T07A9.12.2,pax-1,413091.0,414249.0,413132,413541
103,T07A9.12.2,nhr-2,413091.0,414249.0,413234,413703
104,T07A9.12.2,ama-1,413091.0,414249.0,413260,413282
105,Y66H1A.5.1,nhr-2,429009.0,429133.0,429108,429577
106,T07A9.12.2,pax-1,413091.0,414249.0,413375,413784
107,T07A9.12.2,ces-1,413091.0,414249.0,413456,413891
108,T07A9.12.2,ces-1,413091.0,414249.0,413493,413932
109,T07A9.12.2,ces-1,413091.0,414249.0,413544,413983
110,T07A9.12.2,pha-4,413091.0,414249.0,413599,413811
111,T07A9.12.2,lsy-2,413091.0,414249.0,413682,414061
112,T07A9.12.2,pha-4,413091.0,414249.0,413706,413871
113,T07A9.12.2,lsy-2,413091.0,414249.0,413751,414106
114,T07A9.12.2,nhr-237,413091.0,414249.0,413760,414223
115,T07A9.12.2,ama-1,413091.0,414249.0,413779,413805
116,T07A9.12.2,F23F12.9,413091.0,414249.0,413816,414415
117,T07A9.12.2,nhr-2,413091.0,414249.0,413977,414376
118,Y66H1A.5.1,nhr-2,429009.0,429133.0,429108,429577
119,M04G7.1.1,lin-13,455784.0,455851.0,455831,456909
120,M04G7.2a.1,pax-1,460448.0,460549.0,460546,460955
121,W03G1.7a.1,gei-11,523740.0,523809.0,523771,524166
122,C18H7.6.1,hlh-1,592447.0,592485.0,592468,592487
123,K11H12.9d.1,hlh-1,649665.0,650375.0,650134,650338
124,K11H12.9d.1,nhr-2,649665.0,650375.0,650188,650657
125,K11H12.9d.1,hlh-1,649665.0,650375.0,650134,650338
126,K11H12.9d.1,nhr-2,649665.0,650375.0,650188,650657
127,K11H12.9d.1,pax-1,650469.0,650574.0,650561,651080
128,K11H12.9d.2,pax-1,650468.0,650574.0,650561,651080
129,K11H12.6a.1,blmp-1,667291.0,667353.0,667322,667326
130,K11H12.5.1,mab-5,676580.0,676683.0,676673,677162
131,K11H12.6a.1,blmp-1,667291.0,667353.0,667322,667326
132,Y55F3C.7a.1,nhr-2,707710.0,707735.0,707716,708185
133,Y55F3C.9b.1,ceh-39,727408.0,728195.0,727945,728360
134,Y55F3C.9b.1,ces-1,727408.0,728195.0,727957,728392
135,Y55F3C.9b.1,lsy-2,727408.0,728195.0,727998,728353
136,Y55F3C.9b.1,ceh-39,727408.0,728195.0,728027,728486
137,Y55F3C.9b.1,nhr-2,727408.0,728195.0,728112,728511
138,Y55F3C.9b.1,nhr-2,727408.0,728195.0,728120,728589
139,Y55F3C.9b.1,gei-11,727408.0,728195.0,728169,728564
140,F56B3.2.1,unc-62,768408.0,768584.0,768430,768717
141,F56B3.2.1,F23F12.9,768408.0,768584.0,768488,768871
142,Y55F3C.9b.1,ceh-39,727408.0,728195.0,727945,728360
143,Y55F3BL.4.1,mab-5,805102.0,805132.0,805119,805582
144,Y55F3C.9b.1,ces-1,727408.0,728195.0,727957,728392
145,Y55F3C.9b.1,lsy-2,727408.0,728195.0,727998,728353
146,Y55F3C.9b.1,ceh-39,727408.0,728195.0,728027,728486
147,Y55F3C.9b.1,nhr-2,727408.0,728195.0,728112,728511
148,F56B3.2.1,unc-62,768408.0,768584.0,768430,768717
149,Y55F3C.9b.1,nhr-2,727408.0,728195.0,728120,728589
150,F56B3.2.1,F23F12.9,768408.0,768584.0,768488,768871
151,Y55F3C.9b.1,gei-11,727408.0,728195.0,728169,728564
152,Y55F3BL.6.1,ceh-39,807031.0,807077.0,807054,807513
153,Y55F3BR.6a.1,F23F12.9,842011.0,842126.0,842035,842418
154,Y55F3BR.6a.1,pha-4,842011.0,842126.0,842043,842091
155,Y55F3BR.6a.2,F23F12.9,841953.0,842126.0,842035,842418
156,Y55F3BR.6a.2,pha-4,841953.0,842126.0,842043,842091
157,Y55F3BR.4b.1,pha-4,845498.0,845632.0,845544,845654
158,Y55F3BR.6a.1,F23F12.9,842011.0,842126.0,842035,842418
159,Y55F3BR.6a.1,pha-4,842011.0,842126.0,842043,842091
160,Y55F3BR.4a.1,pha-4,845498.0,845632.0,845544,845654
161,Y55F3BR.4a.1,gei-11,845847.0,845880.0,845853,846248
162,Y55F3BR.4b.1,gei-11,845847.0,845880.0,845853,846248
163,Y55F3BR.6a.2,F23F12.9,841953.0,842126.0,842035,842418
164,Y55F3BR.6a.2,pha-4,841953.0,842126.0,842043,842091
165,Y55F3BR.11.1,gei-11,855219.0,855724.0,855343,855738
166,Y55F3BR.11.1,F23F12.9,855219.0,855724.0,855476,856075
167,Y55F3BR.11.1,F23F12.9,855219.0,855724.0,855670,856053
168,Y55F3BR.1.1,dve-1,874791.0,874981.0,874805,874916
169,Y55F3BR.1.1,nfya-1,874791.0,874981.0,874820,874994
170,Y55F3BR.1.1,unc-62,874791.0,874981.0,874834,874982
171,Y55F3BR.1.1,unc-62,874791.0,874981.0,874843,874982
172,Y55F3BR.1.1,nhr-28,874791.0,874981.0,874847,874970
173,Y55F3BR.1.1,pax-1,874791.0,874981.0,874919,875438
174,C44C8.6.2,ceh-39,886442.0,886562.0,886491,886906
175,Y55F3BR.1.1,dve-1,874791.0,874981.0,874805,874916
176,Y55F3BR.1.1,nfya-1,874791.0,874981.0,874820,874994
177,Y55F3BR.1.1,unc-62,874791.0,874981.0,874834,874982
178,Y55F3BR.1.1,unc-62,874791.0,874981.0,874843,874982
179,Y55F3BR.1.1,nhr-28,874791.0,874981.0,874847,874970
180,Y55F3BR.1.1,pax-1,874791.0,874981.0,874919,875438
181,F58H7.3.1,gei-11,924882.0,924935.0,924910,925305
182,F58H7.1.1,ces-1,935700.0,935825.0,935709,936144
183,F58H7.1.1,F23F12.9,935700.0,935825.0,935800,936183
184,Y55F3AM.9a.1,unc-62,1009662.0,1009734.0,1009693,1009808
185,Y55F3AM.3a.1,ceh-39,1012624.0,1012787.0,1012629,1013088
186,Y55F3AM.3c.1,ceh-39,1012624.0,1012850.0,1012629,1013088
187,Y55F3AM.3a.1,pax-1,1012624.0,1012787.0,1012631,1013040
188,Y55F3AM.3c.1,pax-1,1012624.0,1012850.0,1012631,1013040
189,Y55F3AM.3a.1,ceh-39,1012624.0,1012787.0,1012639,1013102
190,Y55F3AM.3c.1,ceh-39,1012624.0,1012850.0,1012639,1013102
191,Y55F3AM.3a.1,ceh-39,1012624.0,1012787.0,1012667,1013082
192,Y55F3AM.3c.1,ceh-39,1012624.0,1012850.0,1012667,1013082
193,Y55F3AM.3a.1,mab-5,1012624.0,1012787.0,1012749,1013238
194,Y55F3AM.3c.1,mab-5,1012624.0,1012850.0,1012749,1013238
195,Y55F3AM.3a.1,nhr-2,1012624.0,1012787.0,1012760,1013159
196,Y55F3AM.3c.1,nhr-2,1012624.0,1012850.0,1012760,1013159
197,Y55F3AM.3a.1,fkh-10,1012624.0,1012787.0,1012765,1012839
198,Y55F3AM.3c.1,fkh-10,1012624.0,1012850.0,1012765,1012839
199,Y55F3AM.9a.1,unc-62,1009662.0,1009734.0,1009693,1009808
200,Y55F3AM.3c.3,mab-5,1012691.0,1012957.0,1012749,1013238
201,Y55F3AM.3c.3,nhr-2,1012691.0,1012957.0,1012760,1013159
202,Y55F3AM.3c.3,fkh-10,1012691.0,1012957.0,1012765,1012839
203,Y55F3AM.3c.3,nhr-2,1012691.0,1012957.0,1012947,1013416
204,Y55F3AM.3c.2,mab-5,1012691.0,1012850.0,1012749,1013238
205,Y55F3AM.3c.2,nhr-2,1012691.0,1012850.0,1012760,1013159
206,Y55F3AM.3c.4,mab-5,1012696.0,1012957.0,1012749,1013238
207,Y55F3AM.3c.2,fkh-10,1012691.0,1012850.0,1012765,1012839
208,Y55F3AM.3c.1,nhr-2,1012908.0,1012957.0,1012947,1013416
209,Y55F3AM.3c.4,nhr-2,1012696.0,1012957.0,1012760,1013159
210,Y55F3AM.3c.4,fkh-10,1012696.0,1012957.0,1012765,1012839
211,Y55F3AM.3a.1,ceh-39,1012624.0,1012787.0,1012629,1013088
212,Y55F3AM.3c.4,nhr-2,1012696.0,1012957.0,1012947,1013416
213,Y55F3AM.3c.3,lsy-2,1013075.0,1013526.0,1013190,1013569
214,Y55F3AM.3a.1,pax-1,1012624.0,1012787.0,1012631,1013040
215,Y55F3AM.3c.1,ceh-39,1012624.0,1012850.0,1012629,1013088
216,Y55F3AM.3c.2,nhr-2,1012908.0,1014331.0,1012947,1013416
217,Y55F3AM.3a.1,ceh-39,1012624.0,1012787.0,1012639,1013102
218,Y55F3AM.3c.1,pax-1,1012624.0,1012850.0,1012631,1013040
219,Y55F3AM.3c.3,lsy-2,1013075.0,1013526.0,1013401,1013780
220,Y55F3AM.3c.1,ceh-39,1012624.0,1012850.0,1012639,1013102
221,Y55F3AM.3c.3,mab-5,1012691.0,1012957.0,1012749,1013238
222,Y55F3AM.3c.2,gei-11,1012908.0,1014331.0,1013070,1013465
223,Y55F3AM.3a.1,ceh-39,1012624.0,1012787.0,1012667,1013082
224,Y55F3AM.3c.3,nhr-2,1012691.0,1012957.0,1012760,1013159
225,Y55F3AM.3c.2,lsy-2,1012908.0,1014331.0,1013190,1013569
226,Y55F3AM.3c.1,ceh-39,1012624.0,1012850.0,1012667,1013082
227,Y55F3AM.3c.3,fkh-10,1012691.0,1012957.0,1012765,1012839
228,Y55F3AM.3c.2,lsy-2,1012908.0,1014331.0,1013401,1013780
229,Y55F3AM.3c.1,lsy-2,1013332.0,1013526.0,1013401,1013780
230,Y55F3AM.3a.1,mab-5,1012624.0,1012787.0,1012749,1013238
231,Y55F3AM.3c.2,nhr-2,1012908.0,1014331.0,1013627,1014026
232,Y55F3AM.3c.1,mab-5,1012624.0,1012850.0,1012749,1013238
233,Y55F3AM.3a.1,nhr-2,1012624.0,1012787.0,1012760,1013159
234,Y55F3AM.3c.3,nhr-2,1012691.0,1012957.0,1012947,1013416
235,Y55F3AM.3c.2,F23F12.9,1012908.0,1014331.0,1013707,1014306
236,Y55F3AM.3c.1,nhr-2,1012624.0,1012850.0,1012760,1013159
237,Y55F3AM.3a.1,fkh-10,1012624.0,1012787.0,1012765,1012839
238,Y55F3AM.3c.2,pax-1,1012908.0,1014331.0,1013727,1014246
239,Y55F3AM.3c.1,fkh-10,1012624.0,1012850.0,1012765,1012839
240,Y55F3AM.3c.1,nhr-2,1012908.0,1012957.0,1012947,1013416
241,Y55F3AM.3c.2,F23F12.9,1012908.0,1014331.0,1013795,1014178
242,Y55F3AM.3c.2,mab-5,1012908.0,1014331.0,1013854,1014343
243,Y55F3AM.3c.2,ama-1,1012908.0,1014331.0,1013951,1014410
244,Y55F3AM.3c.2,mab-5,1012691.0,1012850.0,1012749,1013238
245,Y55F3AM.3c.4,mab-5,1012696.0,1012957.0,1012749,1013238
246,Y55F3AM.3c.2,mep-1,1012908.0,1014331.0,1013964,1014063
247,Y55F3AM.3c.2,nhr-2,1012691.0,1012850.0,1012760,1013159
248,Y55F3AM.3c.4,nhr-2,1012696.0,1012957.0,1012760,1013159
249,Y55F3AM.3c.2,fkh-10,1012691.0,1012850.0,1012765,1012839
250,Y55F3AM.3c.4,fkh-10,1012696.0,1012957.0,1012765,1012839
251,Y55F3AM.3c.3,lsy-2,1013075.0,1013526.0,1013190,1013569
252,Y55F3AM.3c.2,lsy-2,1012908.0,1014331.0,1014224,1014579
253,Y55F3AM.3c.4,nhr-2,1012696.0,1012957.0,1012947,1013416
254,Y55F3AM.3c.3,lsy-2,1013075.0,1013526.0,1013401,1013780
255,Y55F3AM.3c.2,ama-1,1012908.0,1014331.0,1014248,1014447
256,Y55F3AM.3c.1,lsy-2,1013332.0,1013526.0,1013401,1013780
257,Y55F3AM.3c.4,lsy-2,1013332.0,1013526.0,1013401,1013780
258,Y55F3AM.3c.3,ama-1,1015443.0,1015474.0,1015445,1015990
259,Y55F3AM.3c.3,ama-1,1014237.0,1014331.0,1014248,1014447
260,Y55F3AM.3c.4,ama-1,1015443.0,1015474.0,1015445,1015990
261,Y55F3AM.3c.4,lsy-2,1013332.0,1013526.0,1013401,1013780
262,Y55F3AM.3c.2,nhr-2,1012908.0,1014331.0,1012947,1013416
263,Y55F3AM.3c.4,ama-1,1014237.0,1014331.0,1014248,1014447
264,Y55F3AM.3c.2,gei-11,1012908.0,1014331.0,1013070,1013465
265,Y55F3AM.3c.1,ama-1,1015443.0,1015474.0,1015445,1015990
266,Y55F3AM.3c.1,ama-1,1014237.0,1014331.0,1014248,1014447
267,Y55F3AM.3c.2,lsy-2,1012908.0,1014331.0,1013190,1013569
268,Y55F3AM.3c.2,lsy-2,1012908.0,1014331.0,1013401,1013780
269,Y55F3AM.3c.2,nhr-2,1012908.0,1014331.0,1013627,1014026
270,Y55F3AM.3c.2,ama-1,1015443.0,1015474.0,1015445,1015990
271,Y55F3AM.3c.2,F23F12.9,1012908.0,1014331.0,1013707,1014306
272,Y55F3AM.3c.3,ama-1,1014237.0,1014331.0,1014248,1014447
273,Y55F3AM.3c.2,pax-1,1012908.0,1014331.0,1013727,1014246
274,Y55F3AM.3c.2,F23F12.9,1012908.0,1014331.0,1013795,1014178
275,Y55F3AM.3c.2,mab-5,1012908.0,1014331.0,1013854,1014343
276,Y55F3AM.3c.2,ama-1,1012908.0,1014331.0,1013951,1014410
277,Y55F3AM.3c.2,mep-1,1012908.0,1014331.0,1013964,1014063
278,Y55F3AM.3c.2,lsy-2,1012908.0,1014331.0,1014224,1014579
279,Y55F3AM.3c.2,ama-1,1012908.0,1014331.0,1014248,1014447
280,Y55F3AM.3c.4,ama-1,1014237.0,1014331.0,1014248,1014447
281,Y55F3AM.3c.1,ama-1,1014237.0,1014331.0,1014248,1014447
282,Y55F3AM.12.1,pha-4,1054787.0,1054794.0,1054792,1055009
283,Y55F3AM.14.1,F23F12.9,1067482.0,1067525.0,1067492,1067875
284,C44B12.2a.1,nhr-2,1107396.0,1107448.0,1107407,1107806
285,C44B12.2a.1,ama-1,1107396.0,1107448.0,1107436,1107876
286,Y104H12D.4.1,pax-1,1182592.0,1182974.0,1182608,1183017
287,Y104H12D.4.1,mab-5,1182592.0,1182974.0,1182702,1183191
288,Y104H12D.4.1,ama-1,1182592.0,1182974.0,1182750,1184032
289,Y104H12D.4.1,lsy-2,1182592.0,1182974.0,1182813,1183168
290,Y104H12D.4.1,lsy-2,1182592.0,1182974.0,1182814,1183193
291,W09G12.10.1,nhr-237,1221149.0,1221287.0,1221153,1221622
292,W09G12.10.1,blmp-1,1221149.0,1221287.0,1221161,1221487
293,W09G12.10.1,blmp-1,1221149.0,1221287.0,1221161,1221486
294,W09G12.10.1,nhr-237,1221149.0,1221287.0,1221207,1221670
295,W09G12.10.1,lsy-2,1221149.0,1221287.0,1221226,1221605
296,W09G12.10.1,mep-1,1221149.0,1221287.0,1221238,1221529
297,Y104H12D.4.1,pax-1,1182592.0,1182974.0,1182608,1183017
298,Y104H12D.4.1,mab-5,1182592.0,1182974.0,1182702,1183191
299,F38A1.8.1,nhr-2,1239785.0,1239852.0,1239788,1240257
300,Y104H12D.4.1,ama-1,1182592.0,1182974.0,1182750,1184032
301,F38A1.15.1,F23F12.9,1243080.0,1243395.0,1243333,1243716
302,Y104H12D.4.1,lsy-2,1182592.0,1182974.0,1182813,1183168
303,F38A1.8.1,mab-5,1239785.0,1239852.0,1239790,1240279
304,W09G12.10.1,nhr-237,1221149.0,1221287.0,1221153,1221622
305,Y104H12D.4.1,lsy-2,1182592.0,1182974.0,1182814,1183193
306,F38A1.8.1,blmp-1,1239785.0,1239852.0,1239797,1240044
307,W09G12.10.1,blmp-1,1221149.0,1221287.0,1221161,1221487
308,F38A1.8.1,unc-62,1239785.0,1239852.0,1239807,1239939
309,W09G12.10.1,blmp-1,1221149.0,1221287.0,1221161,1221486
310,F38A1.8.1,blmp-1,1239785.0,1239852.0,1239812,1239959
311,W09G12.10.1,nhr-237,1221149.0,1221287.0,1221207,1221670
312,F38A1.8.1,hlh-1,1239785.0,1239852.0,1239846,1239997
313,W09G12.10.1,lsy-2,1221149.0,1221287.0,1221226,1221605
314,W09G12.10.1,mep-1,1221149.0,1221287.0,1221238,1221529
315,C09E9.1d.1,gei-11,1274868.0,1275933.0,1274921,1275316
316,C09E9.1d.1,mab-5,1274868.0,1275933.0,1274977,1275440
317,C09E9.1d.1,lsy-2,1274868.0,1275933.0,1275118,1275473
318,C09E9.1d.1,ceh-39,1274868.0,1275933.0,1275174,1275589
319,C09E9.1d.1,nhr-2,1274868.0,1275933.0,1275203,1275672
320,C09E9.1d.1,mab-5,1274868.0,1275933.0,1275312,1275775
321,C09E9.1d.1,nhr-2,1274868.0,1275933.0,1275328,1275727
322,C09E9.1d.1,nhr-237,1274868.0,1275933.0,1275501,1275970
323,C09E9.1d.2,lin-13,1275895.0,1275933.0,1275912,1276286
324,C09E9.1d.1,F23F12.9,1274868.0,1275933.0,1275644,1276243
325,C09E9.1d.1,mab-5,1274868.0,1275933.0,1275772,1276261
326,Y104H12BR.1a.1,ama-1,1289627.0,1289689.0,1289640,1289989
327,Y104H12BR.1b.1,ama-1,1289627.0,1289689.0,1289640,1289989
328,Y104H12BR.1a.1,mab-5,1289627.0,1289689.0,1289660,1290149
329,C09E9.1d.1,lin-13,1274868.0,1275933.0,1275912,1276286
330,Y104H12BR.1b.1,mab-5,1289627.0,1289689.0,1289660,1290149
331,C09E9.1a.1,lin-13,1275897.0,1275933.0,1275912,1276286
332,F53H1.4b.1,lin-13,1310598.0,1310634.0,1310602,1310797
333,C09E9.1d.1,gei-11,1274868.0,1275933.0,1274921,1275316
334,C09E9.1d.1,mab-5,1274868.0,1275933.0,1274977,1275440
335,F53H1.3b.1,ceh-39,1338304.0,1338408.0,1338395,1338810
336,C09E9.1d.1,lsy-2,1274868.0,1275933.0,1275118,1275473
337,C09E9.1d.1,ceh-39,1274868.0,1275933.0,1275174,1275589
338,C09E9.1d.1,nhr-2,1274868.0,1275933.0,1275203,1275672
339,C09E9.1d.1,mab-5,1274868.0,1275933.0,1275312,1275775
340,C09E9.1d.1,nhr-2,1274868.0,1275933.0,1275328,1275727
341,C09E9.1d.1,nhr-237,1274868.0,1275933.0,1275501,1275970
342,C09E9.1d.1,F23F12.9,1274868.0,1275933.0,1275644,1276243
343,C09E9.1d.1,mab-5,1274868.0,1275933.0,1275772,1276261
344,C09E9.1d.1,lin-13,1274868.0,1275933.0,1275912,1276286
345,Y104H12A.1a.1,mab-5,1386215.0,1386288.0,1386272,1386735
346,F58F6.1.1,ceh-39,1355296.0,1355305.0,1355299,1355758
347,Y104H12A.1a.1,mab-5,1386215.0,1386288.0,1386272,1386735
348,Y77E11A.9.1,pax-1,1426888.0,1427383.0,1426901,1427420
349,Y77E11A.9.1,gei-11,1426888.0,1427383.0,1426912,1427307
350,Y77E11A.9.1,mab-5,1426888.0,1427383.0,1426963,1427426
351,Y77E11A.9.1,mab-5,1426888.0,1427383.0,1427190,1427679
352,Y77E11A.9.1,nhr-237,1426888.0,1427383.0,1427351,1427814
353,Y77E11A.9.1,pax-1,1426888.0,1427383.0,1426901,1427420
354,Y77E11A.9.1,gei-11,1426888.0,1427383.0,1426912,1427307
355,Y77E11A.9.1,mab-5,1426888.0,1427383.0,1426963,1427426
356,Y77E11A.9.1,mab-5,1426888.0,1427383.0,1427190,1427679
357,Y77E11A.16.1,nhr-2,1485424.0,1485480.0,1485432,1485831
358,Y77E11A.9.1,nhr-237,1426888.0,1427383.0,1427351,1427814
359,Y77E11A.1a.2,ces-1,1497626.0,1497675.0,1497664,1497831
360,Y77E11A.1a.3,ces-1,1497626.0,1497700.0,1497664,1497831
361,Y77E11A.13a.1,mep-1,1496008.0,1496022.0,1496010,1496287
362,Y77E11A.13a.1,ces-1,1496008.0,1496022.0,1496011,1496197
363,Y77E11A.13a.1,nfya-1,1496008.0,1496022.0,1496015,1496287
364,Y77E11A.13a.1,pha-4,1496008.0,1496022.0,1496020,1496284
365,Y77E11A.1a.2,ces-1,1497626.0,1497675.0,1497664,1497831
366,Y77E11A.16.1,nhr-2,1485424.0,1485480.0,1485432,1485831
367,Y77E11A.1a.3,ces-1,1497626.0,1497700.0,1497664,1497831
368,Y41D4B.19b.1,med-1,1595806.0,1595824.0,1595808,1596119
369,Y41D4B.19b.1,nfya-1,1595806.0,1595824.0,1595810,1596219
370,Y41D4B.19b.1,unc-39,1595806.0,1595824.0,1595812,1596125
371,Y41D4B.19b.1,unc-39,1595806.0,1595824.0,1595812,1596125
372,Y41D4B.19b.1,gei-11,1595806.0,1595824.0,1595823,1596222
373,Y41D4B.19a.1,med-1,1595806.0,1595824.0,1595808,1596119
374,Y41D4B.19a.1,nfya-1,1595806.0,1595824.0,1595810,1596219
375,Y41D4B.19a.1,unc-39,1595806.0,1595824.0,1595812,1596125
376,Y41D4B.19a.1,unc-39,1595806.0,1595824.0,1595812,1596125
377,Y41D4B.12a.2,mab-5,1601657.0,1602987.0,1601724,1602213
378,Y41D4B.19a.1,gei-11,1595806.0,1595824.0,1595823,1596222
