gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value,intercept
dmd-6,905,WBGene00007058,OK,embryo.time,49.127978491828,2.8781601169920004,17.0692305135423,8.40373519406392e-65,0.0025409069433214,count,7.075945033401819e-62,-5.1895211523082
Y82E9BR.17,2118,WBGene00022349,OK,embryo.time,-129.477400920505,3.823477990347,-33.8637756637703,1.52120077155781e-243,-0.0186661830289891,count,1.44514073297992e-240,2.63625084507582
xbp-1,11670,WBGene00006959,OK,embryo.time,-13.704267943978,0.8658353383487709,-15.8277992789184,4.89358127449688e-56,-0.0019689597888805,count,4.03720455145993e-53,0.882984694322811
flh-2,2560,WBGene00016138,OK,embryo.time,-34.329933573743,2.311642136262,-14.8508858854999,1.37515655203851e-49,-0.0048728852001818,count,1.10837618094304e-46,-0.492503335821408
tbx-2,4810,WBGene00006543,OK,embryo.time,-30.73409339809,1.858995703082,-16.532632833483,6.1835437612655604e-61,-0.0044168349096965,count,5.14470840937295e-58,0.947109946083128
cnd-1,954,WBGene00000561,OK,embryo.time,-17.183201828854,6.180932049250001,-2.78003409387722,0.0054411168830584,-0.0023269019754855,count,1.0,-1.87662202767183
gop-3,4467,WBGene00001662,OK,embryo.time,-2.074827455682,1.4893083849600002,-1.39314830738549,0.163592624667913,-0.0002892056070833,count,1.0,-1.2533036180187
ztf-8,1816,WBGene00022598,OK,embryo.time,-18.283302151898,2.719153721906,-6.72389427806294,1.8239151854591398e-11,-0.0025084793415797,count,1.13082741498467e-08,-1.63852282814589
attf-4,2783,WBGene00015477,OK,embryo.time,-41.982544294153,2.306784913743,-18.1995920139883,2.4633405907854505e-73,-0.0059854216564677,count,2.10615620512156e-70,-0.173994633607367
hmg-1.2,12498,WBGene00001972,OK,embryo.time,-60.315828138584,0.743921401818375,-81.0782268007801,0.0,-0.008697802717455,count,0.0,3.09955087314856
T26A5.8,1465,WBGene00020823,OK,embryo.time,-1.708793527409,2.77479824144,-0.615826225449069,0.538017217582527,-0.0002195694473816,count,1.0,-2.50767206520038
ceh-20,5895,WBGene00000443,OK,embryo.time,-34.834989646285,1.395025963359,-24.9708539921423,2.91541074933562e-135,-0.0049938130176705,count,2.65302378189541e-132,0.452631222849204
lin-39,3625,WBGene00003024,OK,embryo.time,-20.253373462384,1.963045458911,-10.3173226939024,6.933212700090051e-25,-0.0028980595126496,count,4.957247080564389e-22,0.19440403216296
ceh-13,2716,WBGene00000437,OK,embryo.time,-33.042347777019,2.270716037837,-14.5515102841684,1.08422698267688e-47,-0.0047037480651872,count,8.68465813124181e-45,-0.29457785968462
mab-5,1247,WBGene00003102,OK,embryo.time,-28.446178511556,3.394689807397,-8.37961054632071,5.70769073397573e-17,-0.0039580466848016,count,3.88693738983747e-14,-1.30295322212334
lin-36,2140,WBGene00003021,OK,embryo.time,-45.522428984118,2.72338318835,-16.7153961950119,3.07301211835207e-62,-0.006471849418029,count,2.56903813094233e-59,-0.388359565408319
unc-86,602,WBGene00006818,OK,embryo.time,5.979236547549,5.211592886805,1.14729540035397,0.251275222920869,0.0006721420044653,count,1.0,-3.3445440145265
ech-6,3769,WBGene00001155,OK,embryo.time,7.756937102935,1.578156894067,4.91518754066569,8.94994079210529e-07,0.0010527839779977,count,0.0004859817850113,-1.84063738441122
cey-4,7109,WBGene00000475,OK,embryo.time,-29.679413477868003,1.208231450549,-24.5643444096394,4.96833455409618e-131,-0.0042562993098068,count,4.50131110601114e-128,0.512421232258647
vab-7,540,WBGene00006873,OK,embryo.time,-145.610190781246,4.900976732307,-29.7104431901058,2.71615469538259e-189,-0.0209876579487426,count,2.53145617609657e-186,2.38585570594235
Y56A3A.18,8331,WBGene00013236,OK,embryo.time,-35.661036232026,1.084869851028,-32.8712575045131,5.21850465130442e-230,-0.0051253674678728,count,4.93148689548268e-227,0.971621676026742
F13C5.2,6488,WBGene00017423,OK,embryo.time,-31.050072031376,1.309933397738,-23.703550184288,2.77290637320384e-122,-0.0044511513468405,count,2.49561573588346e-119,0.44995621488154
fkh-2,3987,WBGene00001434,OK,embryo.time,-53.033491159782,2.078323183279,-25.5174419389893,4.7158491181333e-141,-0.0076379406126125,count,4.31028609397384e-138,1.76005569995078
hlh-13,1196,WBGene00001957,OK,embryo.time,41.574234905737,3.954924240696,10.5120180250063,9.074327237341848e-26,0.0034431623792304,count,6.53351561088613e-23,-4.30880572194748
egl-13,652,WBGene00001182,OK,embryo.time,43.462721494136005,3.44379485275,12.6205895973796,2.34083039758897e-36,0.002719860657587,count,1.8047802365411e-33,-4.873846882647
hbl-1,6191,WBGene00001824,OK,embryo.time,10.459325282775,1.219747327096,8.57499340267116,1.07241087895528e-17,0.0014735319401745,count,7.35673862963322e-15,-0.877826970312125
ctbp-1,621,WBGene00006424,OK,embryo.time,50.825401762291,3.378126742791,15.0454395681711,7.6860707879759e-51,0.002026553350997,count,6.24108947983643e-48,-5.57021410617205
mdl-1,2094,WBGene00003163,OK,embryo.time,38.362108876459,1.966794864476,19.5048856234757,7.7262175946948995e-84,0.0039683719978774,count,6.70635687219517e-81,-3.67732720025396
syd-9,10165,WBGene00044068,OK,embryo.time,-50.851246915098,0.970901761010409,-52.3752751897146,0.0,-0.0073297371716158,count,0.0,2.41806098244889
unc-98,12414,WBGene00006827,OK,embryo.time,13.700565523522,0.6522467072224251,21.0051892509591,9.15023604190598e-97,0.0019551072924503,count,8.00645653666773e-94,-0.0941484298458587
F26A10.2,804,WBGene00017814,OK,embryo.time,72.756204095738,2.699768541274,26.9490524774367,9.06739403481754e-157,0.0014353035766449,count,8.35106990606695e-154,-6.45143455080155
ldb-1,4919,WBGene00002261,OK,embryo.time,-11.617677355554,1.4681063630800002,-7.91337579327538,2.6535475085372404e-15,-0.0016425182291824,count,1.76195554566873e-12,-0.713888266882183
hnd-1,1818,WBGene00001981,OK,embryo.time,-190.521823489616,7.506231389768,-25.3818212624404,1.32222566702401e-139,-0.0274847396642394,count,1.20719203399292e-136,5.06652511002952
nhr-3,1014,WBGene00003602,OK,embryo.time,67.467303241595,2.4776642011670003,27.2302046458945,6.004047037551249e-160,0.0019058264254803,count,5.53573136862225e-157,-6.02129104741903
psa-3,534,WBGene00009560,OK,embryo.time,-45.361621676689005,6.207992761997001,-7.30697077393085,2.84983151212373e-13,-0.0063591929027459,count,1.83244166229556e-10,-1.0661718938333
pat-9,10444,WBGene00003933,OK,embryo.time,-39.735075218525,0.902934652338767,-44.0065901952088,0.0,-0.0057208577671177,count,0.0,1.5889460502577
nhr-1,1263,WBGene00003600,OK,embryo.time,43.09707857716701,2.449819040835,17.5919436737144,1.10603360975274e-68,0.0031304648947653,count,9.36810467460571e-66,-4.59338512908724
rnt-1,2034,WBGene00004393,OK,embryo.time,16.907883100677,2.153438425911,7.85157490329579,4.344445584862781e-15,0.0021274063381661,count,2.87602297717916e-12,-2.68599302037852
sem-4,1501,WBGene00004773,OK,embryo.time,-10.063920418341,2.892834158265,-3.47891371151913,0.0005046737037338,-0.0013553348670515,count,0.234673272236221,-1.96325489270516
F22D6.2,4438,WBGene00009050,OK,embryo.time,9.763278622643,1.412193194013,6.91355734047718,4.88943172949233e-12,0.0013346221484462,count,3.07056312612118e-09,-1.71225470568005
lin-28,5762,WBGene00003014,OK,embryo.time,-24.436195315158,1.362609004001,-17.9333875259858,2.80704063622386e-71,-0.0034907242271627,count,2.3944056626989503e-68,0.007939147824892
hlh-16,1258,WBGene00001960,OK,embryo.time,2.7082919943620003,5.828051956878,0.46469935656037,0.642152544665087,0.0003557577897951,count,1.0,-2.28543600552539
irx-1,1857,WBGene00007984,OK,embryo.time,-30.651339808508,2.894689396327,-10.5888182156588,4.0276500769440197e-26,-0.0043256621579762,count,2.90796335555358e-23,-0.799734094864322
T20F10.2,10691,WBGene00011864,OK,embryo.time,-21.996253808677,0.861128156762323,-25.5435310481301,2.47879632641376e-141,-0.0031596411704923,count,2.2680986386685886e-138,0.833289617007102
row-1,1306,WBGene00009508,OK,embryo.time,-29.026389635732,3.426908505481,-8.47013849050807,2.6426629975709705e-17,-0.0040004988097884,count,1.80758149033854e-14,-1.54131586279153
daf-16,1679,WBGene00000912,OK,embryo.time,-21.160290614815,2.74596899708,-7.7059466575592,1.36793853403654e-14,-0.0029345427605404,count,8.9736767832797e-12,-1.39253736413932
hsf-1,4457,WBGene00002004,OK,embryo.time,28.857906056813,1.241202419225,23.2499595632695,8.60383198789607e-118,0.0037589712579032,count,7.70903346115488e-115,-2.37697953561884
eya-1,3013,WBGene00001377,OK,embryo.time,-11.354151231586,2.286656483233,-4.96539437158149,6.92063077545427e-07,-0.0016149959355504,count,0.0003785585034173,-0.355693663039619
ces-2,7317,WBGene00000469,OK,embryo.time,-73.177643442283,1.163222927289,-62.9093888415586,0.0,-0.0105514432341211,count,0.0,2.89451358115976
nhr-58,1880,WBGene00003648,OK,embryo.time,47.330692019896,1.900135712535,24.9091113374974,1.2928755608530198e-134,0.0039007764827725,count,1.1752238848154e-131,-4.32054358349743
nhr-56,760,WBGene00003646,OK,embryo.time,50.371117298042,2.985175811843,16.873752325809,2.22253619810684e-63,0.0022269079626765,count,1.86470787021164e-60,-5.42450263187879
unc-62,10871,WBGene00006796,OK,embryo.time,-38.242714253644,0.945451557373626,-40.4491525296962,0.0,-0.0055102784982137,count,0.0,2.06821851418288
B0238.11,3878,WBGene00015075,OK,embryo.time,-44.750524710452,1.890634845181,-23.6695757641953,6.05596845373557e-122,-0.0064073668711861,count,5.44431563990828e-119,0.275174178866319
ceh-34,4310,WBGene00000455,OK,embryo.time,3.849738390222,1.928948411348,1.99577052842534,0.0459743621630745,0.0005502810151961,count,1.0,0.0721398887071588
ceh-33,775,WBGene00000454,OK,embryo.time,115.695957779639,1.965824941011,58.8536422374026,0.0,0.0004364386397471,count,0.0,-8.22846583796263
nhr-47,4986,WBGene00003637,OK,embryo.time,-26.290323594744,1.504954660232,-17.4691798294303,9.23159936680881e-68,-0.0037492273254652,count,7.80993306432025e-65,-0.15108854363217
attf-2,6026,WBGene00017317,OK,embryo.time,-67.888326576292,1.523882771049,-44.549572884506,0.0,-0.0097790722803684,count,0.0,1.86869240570067
W02D7.6,5902,WBGene00020942,OK,embryo.time,-23.770014064191,1.3325363367270002,-17.8381732708106,1.50257613878632e-70,-0.003393487649215,count,1.27869229410716e-67,-0.0523296148443129
ztf-7,5457,WBGene00009772,OK,embryo.time,-10.375220167228,1.352336864373,-7.67206784090295,1.78100301332554e-14,-0.0014686376694625,count,1.1629949677015799e-11,-0.651535247173745
saeg-1,975,WBGene00010012,OK,embryo.time,57.625884665333,2.58482517433,22.2939196188577,1.36571730410756e-108,0.0023713946362142,count,1.21548840065573e-105,-5.52666390372581
ccch-1,1050,WBGene00009532,OK,embryo.time,48.87490334337,2.606333441095,18.7523601442287,1.0671619468527599e-77,0.0028095575191691,count,9.17759274293374e-75,-5.01952781472207
somi-1,8021,WBGene00010868,OK,embryo.time,-0.9014904930736408,1.011006430373,-0.891676319745071,0.372578696722763,-0.0001280400136348,count,1.0,-0.454677465575358
hif-1,4231,WBGene00001851,OK,embryo.time,24.916100902257003,1.380728935768,18.0456136297255,3.84339929338276e-72,0.0032442041733304,count,3.28226299654888e-69,-2.38094954109649
hlh-1,7817,WBGene00001948,OK,embryo.time,-57.578699603631,1.2346121537730002,-46.6370749936687,0.0,-0.0082939227607714,count,0.0,1.86161792733906
cdc-14,4551,WBGene00000383,OK,embryo.time,-25.563993030362,1.636566313037,-15.6205054611695,1.23343459990695e-54,-0.0036407382740783,count,1.0151166757234201e-51,-0.261861448189559
lect-2,6458,WBGene00019407,OK,embryo.time,5.450869545389001,1.200323041809,4.54116879833483,5.63160516541243e-06,0.0007674314872577,count,0.0029509611066761,-0.90487050794122
lir-2,2740,WBGene00003045,OK,embryo.time,-17.235484537449,2.146103610654,-8.03105891620527,1.02717963168867e-15,-0.0024087900804165,count,6.8718317359972e-13,-1.17111637854042
hel-1,7389,WBGene00001840,OK,embryo.time,-40.25946828641301,1.222576306233,-32.930024965422,8.43297072717836e-231,-0.0057875872967698,count,7.97759030791073e-228,1.03375078008528
atf-2,4716,WBGene00000220,OK,embryo.time,2.7563437361810004,1.423939093545,1.93571743951416,0.052918387272348,0.0003870386594896,count,1.0,-1.00930437003863
sdz-38,718,WBGene00014131,OK,embryo.time,60.248046702871,2.861133905012,21.057401961273,3.12774322826935e-97,0.0028900884064783,count,2.73990306796395e-94,-5.30507583645434
cey-1,16414,WBGene00000472,OK,embryo.time,13.25681147674,0.429703344242841,30.8510782016358,1.46062787547856e-203,0.0019052215096451,count,1.37152957507437e-200,0.954257558184617
unc-130,1398,WBGene00006853,OK,embryo.time,-24.437358952818,3.107641106533,-7.86363615201207,3.9470757690116806e-15,-0.0033882288554788,count,2.61691123485474e-12,-1.39832180308293
ceh-99,1237,WBGene00044032,OK,embryo.time,-63.214706635307,3.650761600534,-17.3154846994253,1.28895634620398e-66,-0.0090248477249195,count,1.08916811254236e-63,-0.049269829459988
ceh-100,1821,WBGene00012584,OK,embryo.time,-31.541823480843,2.847292204438,-11.0778315733381,1.99746221344783e-28,-0.0044197550979246,count,1.4681347268841602e-25,-1.0831789215912
zyx-1,3087,WBGene00006999,OK,embryo.time,55.179767867278,1.324600394735,41.657671314741,0.0,0.005069140494597,count,0.0,-4.04657349997137
hmg-1.1,12095,WBGene00001971,OK,embryo.time,-76.794681210245,0.849884215116735,-90.3589922536656,0.0,-0.0110769924420093,count,0.0,3.95136453575038
nurf-1,12314,WBGene00009180,OK,embryo.time,-45.2140493486,0.997844038712746,-45.3117397052633,0.0,-0.0065178003475673,count,0.0,2.52916276599906
