,0,1,2,3,4,5,6,7,8
R02D3.1a.1,IV,WormBase,five_prime_UTR,245151.0,245196.0,.,+,.,Parent=Transcript:R02D3.1a.1
R02D3.1a.1,IV,WormBase,three_prime_UTR,251719.0,251925.0,.,+,.,Parent=Transcript:R02D3.1a.1
R02D3.1b.1,IV,WormBase,three_prime_UTR,251719.0,251924.0,.,+,.,Parent=Transcript:R02D3.1b.1
R02D3.6.1,IV,WormBase,three_prime_UTR,251908.0,251969.0,.,-,.,Parent=Transcript:R02D3.6.1
R02D3.6.1,IV,WormBase,five_prime_UTR,252535.0,252554.0,.,-,.,Parent=Transcript:R02D3.6.1
R02D3.7.1,IV,WormBase,three_prime_UTR,253619.0,253694.0,.,-,.,Parent=Transcript:R02D3.7.1
R02D3.7.1,IV,WormBase,five_prime_UTR,255427.0,255429.0,.,-,.,Parent=Transcript:R02D3.7.1
R02D3.8.1,IV,WormBase,three_prime_UTR,255966.0,256056.0,.,-,.,Parent=Transcript:R02D3.8.1
R02D3.8.1,IV,WormBase,five_prime_UTR,257190.0,257203.0,.,-,.,Parent=Transcript:R02D3.8.1
T21D12.2a.1,IV,WormBase,three_prime_UTR,257403.0,257502.0,.,-,.,Parent=Transcript:T21D12.2a.1
T21D12.2a.1,IV,WormBase,five_prime_UTR,259204.0,259204.0,.,-,.,Parent=Transcript:T21D12.2a.1
T21D12.3.1,IV,WormBase,three_prime_UTR,259989.0,260199.0,.,-,.,Parent=Transcript:T21D12.3.1
T21D12.3.1,IV,WormBase,five_prime_UTR,261681.0,261683.0,.,-,.,Parent=Transcript:T21D12.3.1
T21D12.4.1,IV,WormBase,three_prime_UTR,261886.0,262008.0,.,-,.,Parent=Transcript:T21D12.4.1
T21D12.4.1,IV,WormBase,five_prime_UTR,264225.0,264232.0,.,-,.,Parent=Transcript:T21D12.4.1
T21D12.12.1,IV,WormBase,five_prime_UTR,266448.0,266450.0,.,+,.,Parent=Transcript:T21D12.12.1
T21D12.12.1,IV,WormBase,three_prime_UTR,268272.0,268322.0,.,+,.,Parent=Transcript:T21D12.12.1
T21D12.5.1,IV,WormBase,three_prime_UTR,272280.0,272314.0,.,-,.,Parent=Transcript:T21D12.5.1
T21D12.5.1,IV,WormBase,five_prime_UTR,273264.0,273399.0,.,-,.,Parent=Transcript:T21D12.5.1
T21D12.9a.2,IV,WormBase,five_prime_UTR,274420.0,274557.0,.,+,.,Parent=Transcript:T21D12.9a.2
T21D12.9c.1,IV,WormBase,five_prime_UTR,274589.0,274625.0,.,+,.,Parent=Transcript:T21D12.9c.1
T21D12.9a.2,IV,WormBase,five_prime_UTR,274602.0,274625.0,.,+,.,Parent=Transcript:T21D12.9a.2
T21D12.9a.1,IV,WormBase,five_prime_UTR,274602.0,274625.0,.,+,.,Parent=Transcript:T21D12.9a.1
T21D12.9c.1,IV,WormBase,three_prime_UTR,278273.0,278538.0,.,+,.,Parent=Transcript:T21D12.9c.1
T21D12.9c.1,IV,WormBase,three_prime_UTR,279526.0,279658.0,.,+,.,Parent=Transcript:T21D12.9c.1
T21D12.9c.1,IV,WormBase,three_prime_UTR,279719.0,279938.0,.,+,.,Parent=Transcript:T21D12.9c.1
T21D12.9a.1,IV,WormBase,three_prime_UTR,279816.0,279940.0,.,+,.,Parent=Transcript:T21D12.9a.1
T21D12.9a.2,IV,WormBase,three_prime_UTR,279816.0,279943.0,.,+,.,Parent=Transcript:T21D12.9a.2
T21D12.15.1,IV,WormBase,three_prime_UTR,287030.0,287215.0,.,+,.,Parent=Transcript:T21D12.15.1
T21D12.14.1,IV,WormBase,three_prime_UTR,287305.0,287343.0,.,-,.,Parent=Transcript:T21D12.14.1
T21D12.14.1,IV,WormBase,five_prime_UTR,288089.0,288127.0,.,-,.,Parent=Transcript:T21D12.14.1
T21D12.7.1,IV,WormBase,three_prime_UTR,288708.0,288802.0,.,-,.,Parent=Transcript:T21D12.7.1
T21D12.7.1,IV,WormBase,five_prime_UTR,291426.0,291456.0,.,-,.,Parent=Transcript:T21D12.7.1
K02D7.1a.2,IV,WormBase,three_prime_UTR,292423.0,292645.0,.,-,.,Parent=Transcript:K02D7.1a.2
K02D7.1a.3,IV,WormBase,three_prime_UTR,292423.0,292645.0,.,-,.,Parent=Transcript:K02D7.1a.3
K02D7.1a.1,IV,WormBase,three_prime_UTR,292433.0,292645.0,.,-,.,Parent=Transcript:K02D7.1a.1
K02D7.1a.2,IV,WormBase,five_prime_UTR,294646.0,294676.0,.,-,.,Parent=Transcript:K02D7.1a.2
K02D7.1a.3,IV,WormBase,five_prime_UTR,294646.0,294651.0,.,-,.,Parent=Transcript:K02D7.1a.3
K02D7.1a.1,IV,WormBase,five_prime_UTR,294646.0,294676.0,.,-,.,Parent=Transcript:K02D7.1a.1
K02D7.1a.3,IV,WormBase,five_prime_UTR,294838.0,294845.0,.,-,.,Parent=Transcript:K02D7.1a.3
K02D7.1a.2,IV,WormBase,five_prime_UTR,298261.0,298304.0,.,-,.,Parent=Transcript:K02D7.1a.2
K02D7.5.1,IV,WormBase,five_prime_UTR,307505.0,307536.0,.,+,.,Parent=Transcript:K02D7.5.1
K02D7.5.1,IV,WormBase,three_prime_UTR,310932.0,311236.0,.,+,.,Parent=Transcript:K02D7.5.1
K02D7.2.1,IV,WormBase,three_prime_UTR,311484.0,311551.0,.,-,.,Parent=Transcript:K02D7.2.1
K02D7.2.1,IV,WormBase,five_prime_UTR,313698.0,313715.0,.,-,.,Parent=Transcript:K02D7.2.1
K02D7.4.1,IV,WormBase,three_prime_UTR,315056.0,315118.0,.,-,.,Parent=Transcript:K02D7.4.1
K02D7.4.1,IV,WormBase,five_prime_UTR,320471.0,320544.0,.,-,.,Parent=Transcript:K02D7.4.1
K02D7.6.1,IV,WormBase,three_prime_UTR,321514.0,321570.0,.,-,.,Parent=Transcript:K02D7.6.1
K02D7.6.1,IV,WormBase,five_prime_UTR,322585.0,322595.0,.,-,.,Parent=Transcript:K02D7.6.1
K02D7.6.1,IV,WormBase,five_prime_UTR,322687.0,322814.0,.,-,.,Parent=Transcript:K02D7.6.1
F18F11.5.1,IV,WormBase,five_prime_UTR,325059.0,325075.0,.,+,.,Parent=Transcript:F18F11.5.1
K02D7.3a.1,IV,WormBase,three_prime_UTR,325435.0,325518.0,.,-,.,Parent=Transcript:K02D7.3a.1
K02D7.3b.1,IV,WormBase,five_prime_UTR,326530.0,326530.0,.,-,.,Parent=Transcript:K02D7.3b.1
K02D7.3a.1,IV,WormBase,five_prime_UTR,326672.0,327020.0,.,-,.,Parent=Transcript:K02D7.3a.1
F18F11.5.1,IV,WormBase,three_prime_UTR,330450.0,330649.0,.,+,.,Parent=Transcript:F18F11.5.1
F18F11.4.1,IV,WormBase,five_prime_UTR,330823.0,330956.0,.,+,.,Parent=Transcript:F18F11.4.1
F18F11.4.1,IV,WormBase,three_prime_UTR,334313.0,334399.0,.,+,.,Parent=Transcript:F18F11.4.1
F18F11.1.1,IV,WormBase,three_prime_UTR,334796.0,334889.0,.,-,.,Parent=Transcript:F18F11.1.1
F18F11.1.1,IV,WormBase,five_prime_UTR,337162.0,337178.0,.,-,.,Parent=Transcript:F18F11.1.1
F18F11.3a.1,IV,WormBase,three_prime_UTR,358883.0,359293.0,.,+,.,Parent=Transcript:F18F11.3a.1
Y66H1B.2f.1,IV,WormBase,three_prime_UTR,359223.0,359583.0,.,-,.,Parent=Transcript:Y66H1B.2f.1
Y66H1B.2h.1,IV,WormBase,three_prime_UTR,359232.0,359583.0,.,-,.,Parent=Transcript:Y66H1B.2h.1
Y66H1B.2l.1,IV,WormBase,three_prime_UTR,359233.0,359583.0,.,-,.,Parent=Transcript:Y66H1B.2l.1
Y66H1B.2i.1,IV,WormBase,three_prime_UTR,359237.0,359583.0,.,-,.,Parent=Transcript:Y66H1B.2i.1
Y66H1B.2a.1,IV,WormBase,three_prime_UTR,359239.0,359583.0,.,-,.,Parent=Transcript:Y66H1B.2a.1
Y66H1B.2g.1,IV,WormBase,three_prime_UTR,359240.0,359583.0,.,-,.,Parent=Transcript:Y66H1B.2g.1
Y66H1B.2b.1,IV,WormBase,three_prime_UTR,370229.0,370362.0,.,-,.,Parent=Transcript:Y66H1B.2b.1
Y66H1B.2h.1,IV,WormBase,five_prime_UTR,376013.0,376015.0,.,-,.,Parent=Transcript:Y66H1B.2h.1
Y66H1B.4.1,IV,WormBase,three_prime_UTR,379885.0,380017.0,.,-,.,Parent=Transcript:Y66H1B.4.1
Y66H1B.4.1,IV,WormBase,five_prime_UTR,383180.0,383185.0,.,-,.,Parent=Transcript:Y66H1B.4.1
T07A9.11.3,IV,WormBase,five_prime_UTR,385887.0,385908.0,.,+,.,Parent=Transcript:T07A9.11.3
T07A9.11.2,IV,WormBase,five_prime_UTR,385894.0,385908.0,.,+,.,Parent=Transcript:T07A9.11.2
T07A9.11.1,IV,WormBase,five_prime_UTR,385894.0,385908.0,.,+,.,Parent=Transcript:T07A9.11.1
T07A9.11.3,IV,WormBase,three_prime_UTR,386550.0,386564.0,.,+,.,Parent=Transcript:T07A9.11.3
T07A9.11.2,IV,WormBase,three_prime_UTR,386550.0,386605.0,.,+,.,Parent=Transcript:T07A9.11.2
T07A9.11.1,IV,WormBase,three_prime_UTR,386550.0,386606.0,.,+,.,Parent=Transcript:T07A9.11.1
T07A9.11.3,IV,WormBase,three_prime_UTR,386581.0,386599.0,.,+,.,Parent=Transcript:T07A9.11.3
T07A9.14.1,IV,WormBase,three_prime_UTR,387607.0,387949.0,.,+,.,Parent=Transcript:T07A9.14.1
T07A9.13b.1,IV,WormBase,five_prime_UTR,388084.0,388091.0,.,+,.,Parent=Transcript:T07A9.13b.1
T07A9.13b.1,IV,WormBase,three_prime_UTR,388500.0,388713.0,.,+,.,Parent=Transcript:T07A9.13b.1
T07A9.13a.1,IV,WormBase,three_prime_UTR,388500.0,388716.0,.,+,.,Parent=Transcript:T07A9.13a.1
T07A9.2.1,IV,WormBase,three_prime_UTR,388686.0,388758.0,.,-,.,Parent=Transcript:T07A9.2.1
T07A9.2.1,IV,WormBase,five_prime_UTR,390415.0,390468.0,.,-,.,Parent=Transcript:T07A9.2.1
T07A9.10.1,IV,WormBase,five_prime_UTR,390560.0,390605.0,.,+,.,Parent=Transcript:T07A9.10.1
T07A9.10.1,IV,WormBase,three_prime_UTR,393039.0,393158.0,.,+,.,Parent=Transcript:T07A9.10.1
T07A9.15.1,IV,WormBase,three_prime_UTR,393156.0,393233.0,.,-,.,Parent=Transcript:T07A9.15.1
T07A9.15.1,IV,WormBase,five_prime_UTR,393490.0,393546.0,.,-,.,Parent=Transcript:T07A9.15.1
T07A9.9.1,IV,WormBase,five_prime_UTR,393880.0,393938.0,.,+,.,Parent=Transcript:T07A9.9.1
T07A9.9.3,IV,WormBase,five_prime_UTR,394011.0,394054.0,.,+,.,Parent=Transcript:T07A9.9.3
T07A9.9.2,IV,WormBase,five_prime_UTR,394017.0,394054.0,.,+,.,Parent=Transcript:T07A9.9.2
T07A9.9.1,IV,WormBase,five_prime_UTR,394017.0,394054.0,.,+,.,Parent=Transcript:T07A9.9.1
T07A9.9.3,IV,WormBase,three_prime_UTR,396249.0,396420.0,.,+,.,Parent=Transcript:T07A9.9.3
T07A9.9.2,IV,WormBase,three_prime_UTR,396249.0,396420.0,.,+,.,Parent=Transcript:T07A9.9.2
T07A9.9.1,IV,WormBase,three_prime_UTR,396249.0,396420.0,.,+,.,Parent=Transcript:T07A9.9.1
T07A9.9.3,IV,WormBase,three_prime_UTR,396550.0,396554.0,.,+,.,Parent=Transcript:T07A9.9.3
T07A9.8.1,IV,WormBase,three_prime_UTR,398921.0,399095.0,.,+,.,Parent=Transcript:T07A9.8.1
T07A9.7.1,IV,WormBase,five_prime_UTR,401695.0,401733.0,.,+,.,Parent=Transcript:T07A9.7.1
T07A9.7.1,IV,WormBase,three_prime_UTR,404484.0,405273.0,.,+,.,Parent=Transcript:T07A9.7.1
T07A9.3.1,IV,WormBase,three_prime_UTR,405621.0,405947.0,.,-,.,Parent=Transcript:T07A9.3.1
T07A9.3.3,IV,WormBase,three_prime_UTR,405622.0,405947.0,.,-,.,Parent=Transcript:T07A9.3.3
T07A9.3.2,IV,WormBase,three_prime_UTR,405622.0,405947.0,.,-,.,Parent=Transcript:T07A9.3.2
T07A9.3.1,IV,WormBase,five_prime_UTR,408887.0,408896.0,.,-,.,Parent=Transcript:T07A9.3.1
T07A9.3.3,IV,WormBase,five_prime_UTR,408887.0,408898.0,.,-,.,Parent=Transcript:T07A9.3.3
T07A9.3.2,IV,WormBase,five_prime_UTR,408887.0,408896.0,.,-,.,Parent=Transcript:T07A9.3.2
T07A9.3.2,IV,WormBase,five_prime_UTR,409925.0,410035.0,.,-,.,Parent=Transcript:T07A9.3.2
T07A9.3.1,IV,WormBase,five_prime_UTR,409957.0,410033.0,.,-,.,Parent=Transcript:T07A9.3.1
T07A9.12.1,IV,WormBase,five_prime_UTR,410867.0,410995.0,.,+,.,Parent=Transcript:T07A9.12.1
T07A9.12.2,IV,WormBase,five_prime_UTR,413091.0,414249.0,.,+,.,Parent=Transcript:T07A9.12.2
T07A9.12.3,IV,WormBase,five_prime_UTR,413736.0,413890.0,.,+,.,Parent=Transcript:T07A9.12.3
T07A9.12.4,IV,WormBase,five_prime_UTR,413799.0,413890.0,.,+,.,Parent=Transcript:T07A9.12.4
T07A9.12.3,IV,WormBase,five_prime_UTR,414241.0,414249.0,.,+,.,Parent=Transcript:T07A9.12.3
T07A9.12.1,IV,WormBase,five_prime_UTR,414241.0,414249.0,.,+,.,Parent=Transcript:T07A9.12.1
T07A9.12.4,IV,WormBase,five_prime_UTR,414249.0,414249.0,.,+,.,Parent=Transcript:T07A9.12.4
T07A9.12.1,IV,WormBase,three_prime_UTR,415505.0,415615.0,.,+,.,Parent=Transcript:T07A9.12.1
T07A9.12.2,IV,WormBase,three_prime_UTR,415505.0,415616.0,.,+,.,Parent=Transcript:T07A9.12.2
T07A9.12.3,IV,WormBase,three_prime_UTR,415505.0,415616.0,.,+,.,Parent=Transcript:T07A9.12.3
T07A9.12.4,IV,WormBase,three_prime_UTR,415505.0,415616.0,.,+,.,Parent=Transcript:T07A9.12.4
T07A9.5b.1,IV,WormBase,three_prime_UTR,415635.0,415776.0,.,-,.,Parent=Transcript:T07A9.5b.1
T07A9.5a.1,IV,WormBase,three_prime_UTR,416868.0,417080.0,.,-,.,Parent=Transcript:T07A9.5a.1
T07A9.5a.1,IV,WormBase,five_prime_UTR,419952.0,419958.0,.,-,.,Parent=Transcript:T07A9.5a.1
T07A9.5b.1,IV,WormBase,five_prime_UTR,419952.0,419958.0,.,-,.,Parent=Transcript:T07A9.5b.1
T07A9.6.1,IV,WormBase,three_prime_UTR,420011.0,420425.0,.,-,.,Parent=Transcript:T07A9.6.1
T07A9.6.1,IV,WormBase,five_prime_UTR,425149.0,425177.0,.,-,.,Parent=Transcript:T07A9.6.1
Y66H1A.4.1,IV,WormBase,five_prime_UTR,426168.0,426169.0,.,+,.,Parent=Transcript:Y66H1A.4.1
Y66H1A.4.1,IV,WormBase,three_prime_UTR,426953.0,427204.0,.,+,.,Parent=Transcript:Y66H1A.4.1
Y66H1A.5.1,IV,WormBase,three_prime_UTR,428070.0,428250.0,.,-,.,Parent=Transcript:Y66H1A.5.1
Y66H1A.5.1,IV,WormBase,five_prime_UTR,429009.0,429133.0,.,-,.,Parent=Transcript:Y66H1A.5.1
Y66H1A.6c.1,IV,WormBase,three_prime_UTR,429209.0,429276.0,.,-,.,Parent=Transcript:Y66H1A.6c.1
Y66H1A.6a.1,IV,WormBase,three_prime_UTR,429211.0,429276.0,.,-,.,Parent=Transcript:Y66H1A.6a.1
Y66H1A.6a.1,IV,WormBase,five_prime_UTR,440545.0,440554.0,.,-,.,Parent=Transcript:Y66H1A.6a.1
