,0,1,2,3,4,5,6,7,8
W03F9.5.1,V,WormBase,three_prime_UTR,166568.0,166866.0,.,+,.,Parent=Transcript:W03F9.5.1
W03F9.5.2,V,WormBase,three_prime_UTR,166568.0,166870.0,.,+,.,Parent=Transcript:W03F9.5.2
Y108G3AL.2.3,V,WormBase,five_prime_UTR,166987.0,166992.0,.,+,.,Parent=Transcript:Y108G3AL.2.3
Y108G3AL.2.4,V,WormBase,five_prime_UTR,166987.0,166992.0,.,+,.,Parent=Transcript:Y108G3AL.2.4
Y108G3AL.2.1,V,WormBase,five_prime_UTR,166987.0,166992.0,.,+,.,Parent=Transcript:Y108G3AL.2.1
Y108G3AL.2.2,V,WormBase,five_prime_UTR,166987.0,166992.0,.,+,.,Parent=Transcript:Y108G3AL.2.2
Y108G3AL.2.1,V,WormBase,three_prime_UTR,171351.0,171356.0,.,+,.,Parent=Transcript:Y108G3AL.2.1
Y108G3AL.2.4,V,WormBase,three_prime_UTR,171351.0,171582.0,.,+,.,Parent=Transcript:Y108G3AL.2.4
Y108G3AL.2.3,V,WormBase,three_prime_UTR,171351.0,171356.0,.,+,.,Parent=Transcript:Y108G3AL.2.3
Y108G3AL.2.2,V,WormBase,three_prime_UTR,171351.0,171356.0,.,+,.,Parent=Transcript:Y108G3AL.2.2
Y108G3AL.3a.1,V,WormBase,five_prime_UTR,172204.0,172210.0,.,-,.,Parent=Transcript:Y108G3AL.3a.1
Y108G3AL.2.2,V,WormBase,three_prime_UTR,172866.0,173193.0,.,+,.,Parent=Transcript:Y108G3AL.2.2
Y108G3AL.2.3,V,WormBase,three_prime_UTR,172866.0,172931.0,.,+,.,Parent=Transcript:Y108G3AL.2.3
Y108G3AL.2.3,V,WormBase,three_prime_UTR,172979.0,173149.0,.,+,.,Parent=Transcript:Y108G3AL.2.3
Y108G3AL.2.1,V,WormBase,three_prime_UTR,176679.0,176823.0,.,+,.,Parent=Transcript:Y108G3AL.2.1
Y108G3AL.1a.2,V,WormBase,five_prime_UTR,177417.0,177463.0,.,+,.,Parent=Transcript:Y108G3AL.1a.2
Y108G3AL.1a.1,V,WormBase,five_prime_UTR,177579.0,177643.0,.,+,.,Parent=Transcript:Y108G3AL.1a.1
Y108G3AL.1a.2,V,WormBase,five_prime_UTR,177579.0,177643.0,.,+,.,Parent=Transcript:Y108G3AL.1a.2
Y108G3AL.1a.2,V,WormBase,three_prime_UTR,184454.0,185172.0,.,+,.,Parent=Transcript:Y108G3AL.1a.2
Y108G3AL.1a.1,V,WormBase,three_prime_UTR,184454.0,185032.0,.,+,.,Parent=Transcript:Y108G3AL.1a.1
Y108G3AL.1d.1,V,WormBase,three_prime_UTR,184454.0,185100.0,.,+,.,Parent=Transcript:Y108G3AL.1d.1
Y108G3AL.7b.1,V,WormBase,five_prime_UTR,186167.0,186304.0,.,+,.,Parent=Transcript:Y108G3AL.7b.1
Y108G3AL.7a.1,V,WormBase,five_prime_UTR,186169.0,186304.0,.,+,.,Parent=Transcript:Y108G3AL.7a.1
Y108G3AL.7a.1,V,WormBase,three_prime_UTR,200432.0,201297.0,.,+,.,Parent=Transcript:Y108G3AL.7a.1
Y108G3AL.7b.1,V,WormBase,three_prime_UTR,200432.0,201297.0,.,+,.,Parent=Transcript:Y108G3AL.7b.1
DC2.8.1,V,WormBase,five_prime_UTR,201600.0,201622.0,.,+,.,Parent=Transcript:DC2.8.1
DC2.8.1,V,WormBase,three_prime_UTR,202775.0,202787.0,.,+,.,Parent=Transcript:DC2.8.1
DC2.8.1,V,WormBase,three_prime_UTR,203901.0,204279.0,.,+,.,Parent=Transcript:DC2.8.1
DC2.3a.1,V,WormBase,five_prime_UTR,204382.0,204389.0,.,+,.,Parent=Transcript:DC2.3a.1
DC2.3b.1,V,WormBase,five_prime_UTR,204382.0,204389.0,.,+,.,Parent=Transcript:DC2.3b.1
DC2.3a.1,V,WormBase,three_prime_UTR,208227.0,208389.0,.,+,.,Parent=Transcript:DC2.3a.1
DC2.3b.1,V,WormBase,three_prime_UTR,209631.0,209755.0,.,+,.,Parent=Transcript:DC2.3b.1
DC2.5a.1,V,WormBase,three_prime_UTR,210145.0,210236.0,.,-,.,Parent=Transcript:DC2.5a.1
DC2.5a.1,V,WormBase,five_prime_UTR,212635.0,212787.0,.,-,.,Parent=Transcript:DC2.5a.1
DC2.2.1,V,WormBase,five_prime_UTR,217147.0,217153.0,.,+,.,Parent=Transcript:DC2.2.1
DC2.2.1,V,WormBase,three_prime_UTR,219474.0,219513.0,.,+,.,Parent=Transcript:DC2.2.1
DC2.7c.1,V,WormBase,three_prime_UTR,228134.0,228930.0,.,-,.,Parent=Transcript:DC2.7c.1
DC2.7c.1,V,WormBase,five_prime_UTR,231397.0,231409.0,.,-,.,Parent=Transcript:DC2.7c.1
DC2.7b.1,V,WormBase,three_prime_UTR,232812.0,232929.0,.,-,.,Parent=Transcript:DC2.7b.1
DC2.7b.1,V,WormBase,five_prime_UTR,234669.0,234672.0,.,-,.,Parent=Transcript:DC2.7b.1
R02C2.1.1,V,WormBase,three_prime_UTR,236686.0,236952.0,.,-,.,Parent=Transcript:R02C2.1.1
R02C2.1.1,V,WormBase,five_prime_UTR,238189.0,238194.0,.,-,.,Parent=Transcript:R02C2.1.1
R02C2.6.1,V,WormBase,three_prime_UTR,238902.0,238962.0,.,-,.,Parent=Transcript:R02C2.6.1
R02C2.6.2,V,WormBase,three_prime_UTR,238902.0,238962.0,.,-,.,Parent=Transcript:R02C2.6.2
R02C2.6.2,V,WormBase,five_prime_UTR,240357.0,240369.0,.,-,.,Parent=Transcript:R02C2.6.2
R02C2.6.1,V,WormBase,five_prime_UTR,240357.0,240361.0,.,-,.,Parent=Transcript:R02C2.6.1
R02C2.6.1,V,WormBase,five_prime_UTR,240426.0,240500.0,.,-,.,Parent=Transcript:R02C2.6.1
R02C2.7.1,V,WormBase,three_prime_UTR,241326.0,241431.0,.,-,.,Parent=Transcript:R02C2.7.1
R02C2.7.1,V,WormBase,five_prime_UTR,242567.0,242618.0,.,-,.,Parent=Transcript:R02C2.7.1
R02C2.2.2,V,WormBase,three_prime_UTR,244406.0,244490.0,.,-,.,Parent=Transcript:R02C2.2.2
R02C2.2.1,V,WormBase,three_prime_UTR,244407.0,244490.0,.,-,.,Parent=Transcript:R02C2.2.1
R02C2.2.2,V,WormBase,five_prime_UTR,245847.0,245856.0,.,-,.,Parent=Transcript:R02C2.2.2
R02C2.2.1,V,WormBase,five_prime_UTR,245847.0,245849.0,.,-,.,Parent=Transcript:R02C2.2.1
R02C2.2.1,V,WormBase,five_prime_UTR,246144.0,246197.0,.,-,.,Parent=Transcript:R02C2.2.1
R02C2.3a.1,V,WormBase,three_prime_UTR,246608.0,246650.0,.,-,.,Parent=Transcript:R02C2.3a.1
R02C2.3a.1,V,WormBase,five_prime_UTR,251706.0,251752.0,.,-,.,Parent=Transcript:R02C2.3a.1
R02C2.5.1,V,WormBase,three_prime_UTR,252326.0,252363.0,.,-,.,Parent=Transcript:R02C2.5.1
R02C2.4a.1,V,WormBase,three_prime_UTR,254838.0,254976.0,.,-,.,Parent=Transcript:R02C2.4a.1
R02C2.4b.1,V,WormBase,three_prime_UTR,254838.0,254976.0,.,-,.,Parent=Transcript:R02C2.4b.1
R02C2.4a.1,V,WormBase,five_prime_UTR,257981.0,257993.0,.,-,.,Parent=Transcript:R02C2.4a.1
R02C2.4b.1,V,WormBase,five_prime_UTR,257981.0,258830.0,.,-,.,Parent=Transcript:R02C2.4b.1
Y58G8A.1.1,V,WormBase,five_prime_UTR,268307.0,268341.0,.,+,.,Parent=Transcript:Y58G8A.1.1
Y58G8A.1.1,V,WormBase,three_prime_UTR,271268.0,271419.0,.,+,.,Parent=Transcript:Y58G8A.1.1
Y58G8A.5.1,V,WormBase,three_prime_UTR,271922.0,272091.0,.,-,.,Parent=Transcript:Y58G8A.5.1
Y58G8A.5.1,V,WormBase,five_prime_UTR,272937.0,272937.0,.,-,.,Parent=Transcript:Y58G8A.5.1
Y58G8A.4a.1,V,WormBase,three_prime_UTR,276985.0,277267.0,.,-,.,Parent=Transcript:Y58G8A.4a.1
Y58G8A.4b.1,V,WormBase,three_prime_UTR,276986.0,277233.0,.,-,.,Parent=Transcript:Y58G8A.4b.1
Y58G8A.4b.1,V,WormBase,five_prime_UTR,281705.0,281716.0,.,-,.,Parent=Transcript:Y58G8A.4b.1
Y58G8A.4a.1,V,WormBase,five_prime_UTR,281705.0,281716.0,.,-,.,Parent=Transcript:Y58G8A.4a.1
F33E11.2a.1,V,WormBase,five_prime_UTR,297947.0,297948.0,.,+,.,Parent=Transcript:F33E11.2a.1
F33E11.2a.1,V,WormBase,three_prime_UTR,299837.0,300005.0,.,+,.,Parent=Transcript:F33E11.2a.1
F33E11.3.1,V,WormBase,three_prime_UTR,300021.0,300357.0,.,-,.,Parent=Transcript:F33E11.3.1
F33E11.3.1,V,WormBase,five_prime_UTR,304697.0,304713.0,.,-,.,Parent=Transcript:F33E11.3.1
F33E11.6b.1,V,WormBase,three_prime_UTR,304810.0,306013.0,.,-,.,Parent=Transcript:F33E11.6b.1
F33E11.6a.1,V,WormBase,three_prime_UTR,307419.0,307522.0,.,-,.,Parent=Transcript:F33E11.6a.1
F33E11.6b.1,V,WormBase,five_prime_UTR,311536.0,311565.0,.,-,.,Parent=Transcript:F33E11.6b.1
F33E11.1a.1,V,WormBase,five_prime_UTR,312721.0,312852.0,.,+,.,Parent=Transcript:F33E11.1a.1
F33E11.1a.2,V,WormBase,five_prime_UTR,319406.0,320356.0,.,+,.,Parent=Transcript:F33E11.1a.2
F33E11.1a.1,V,WormBase,five_prime_UTR,320336.0,320356.0,.,+,.,Parent=Transcript:F33E11.1a.1
F33E11.1a.1,V,WormBase,three_prime_UTR,323629.0,323650.0,.,+,.,Parent=Transcript:F33E11.1a.1
F33E11.1a.2,V,WormBase,three_prime_UTR,323629.0,323647.0,.,+,.,Parent=Transcript:F33E11.1a.2
Y39D8C.1.1,V,WormBase,three_prime_UTR,323777.0,323909.0,.,-,.,Parent=Transcript:Y39D8C.1.1
Y39D8C.1.1,V,WormBase,five_prime_UTR,330725.0,330725.0,.,-,.,Parent=Transcript:Y39D8C.1.1
T22H9.4.1,V,WormBase,three_prime_UTR,334601.0,334852.0,.,-,.,Parent=Transcript:T22H9.4.1
T22H9.4.1,V,WormBase,five_prime_UTR,336439.0,336450.0,.,-,.,Parent=Transcript:T22H9.4.1
T22H9.3.1,V,WormBase,five_prime_UTR,343428.0,343485.0,.,+,.,Parent=Transcript:T22H9.3.1
T22H9.3.1,V,WormBase,three_prime_UTR,347455.0,347640.0,.,+,.,Parent=Transcript:T22H9.3.1
T22H9.2a.1,V,WormBase,three_prime_UTR,358836.0,359658.0,.,+,.,Parent=Transcript:T22H9.2a.1
T22H9.1a.1,V,WormBase,three_prime_UTR,363595.0,363685.0,.,+,.,Parent=Transcript:T22H9.1a.1
Y39D8B.1a.1,V,WormBase,five_prime_UTR,370333.0,370357.0,.,+,.,Parent=Transcript:Y39D8B.1a.1
ZK6.8.1,V,WormBase,five_prime_UTR,381908.0,381919.0,.,+,.,Parent=Transcript:ZK6.8.1
ZK6.8.1,V,WormBase,three_prime_UTR,384524.0,384688.0,.,+,.,Parent=Transcript:ZK6.8.1
ZK6.7a.1,V,WormBase,five_prime_UTR,385746.0,385751.0,.,+,.,Parent=Transcript:ZK6.7a.1
ZK6.7a.1,V,WormBase,three_prime_UTR,387697.0,387740.0,.,+,.,Parent=Transcript:ZK6.7a.1
ZK6.6.1,V,WormBase,five_prime_UTR,388697.0,388720.0,.,+,.,Parent=Transcript:ZK6.6.1
ZK6.6.1,V,WormBase,three_prime_UTR,391532.0,391600.0,.,+,.,Parent=Transcript:ZK6.6.1
ZK6.5.1,V,WormBase,five_prime_UTR,392628.0,392646.0,.,+,.,Parent=Transcript:ZK6.5.1
ZK6.5.1,V,WormBase,three_prime_UTR,395118.0,395120.0,.,+,.,Parent=Transcript:ZK6.5.1
ZK6.4.1,V,WormBase,five_prime_UTR,396593.0,396826.0,.,+,.,Parent=Transcript:ZK6.4.1
ZK6.4.1,V,WormBase,three_prime_UTR,398757.0,398933.0,.,+,.,Parent=Transcript:ZK6.4.1
ZK6.3.1,V,WormBase,five_prime_UTR,400021.0,400256.0,.,+,.,Parent=Transcript:ZK6.3.1
ZK6.10a.1,V,WormBase,three_prime_UTR,411782.0,411913.0,.,-,.,Parent=Transcript:ZK6.10a.1
ZK6.10a.1,V,WormBase,five_prime_UTR,414717.0,414759.0,.,-,.,Parent=Transcript:ZK6.10a.1
ZK6.11a.1,V,WormBase,three_prime_UTR,415870.0,415912.0,.,-,.,Parent=Transcript:ZK6.11a.1
ZK6.11b.1,V,WormBase,three_prime_UTR,415874.0,415912.0,.,-,.,Parent=Transcript:ZK6.11b.1
ZK6.11a.1,V,WormBase,five_prime_UTR,417667.0,417706.0,.,-,.,Parent=Transcript:ZK6.11a.1
Y39D8A.1a.1,V,WormBase,five_prime_UTR,418732.0,419708.0,.,+,.,Parent=Transcript:Y39D8A.1a.1
Y39D8A.1d.1,V,WormBase,five_prime_UTR,419435.0,419708.0,.,+,.,Parent=Transcript:Y39D8A.1d.1
Y39D8A.1a.1,V,WormBase,three_prime_UTR,421755.0,421840.0,.,+,.,Parent=Transcript:Y39D8A.1a.1
Y39D8A.1d.1,V,WormBase,three_prime_UTR,421755.0,421840.0,.,+,.,Parent=Transcript:Y39D8A.1d.1
B0554.6.1,V,WormBase,five_prime_UTR,422433.0,422497.0,.,+,.,Parent=Transcript:B0554.6.1
B0554.6.1,V,WormBase,three_prime_UTR,424065.0,424177.0,.,+,.,Parent=Transcript:B0554.6.1
B0554.5.1,V,WormBase,five_prime_UTR,424440.0,424512.0,.,+,.,Parent=Transcript:B0554.5.1
B0554.5.1,V,WormBase,three_prime_UTR,426491.0,426574.0,.,+,.,Parent=Transcript:B0554.5.1
B0554.7a.1,V,WormBase,three_prime_UTR,437084.0,437575.0,.,-,.,Parent=Transcript:B0554.7a.1
B0554.1.1,V,WormBase,five_prime_UTR,438394.0,438400.0,.,+,.,Parent=Transcript:B0554.1.1
B0554.1.1,V,WormBase,three_prime_UTR,438651.0,438730.0,.,+,.,Parent=Transcript:B0554.1.1
M02H5.11.1,V,WormBase,three_prime_UTR,447531.0,447568.0,.,-,.,Parent=Transcript:M02H5.11.1
M02H5.8a.1,V,WormBase,five_prime_UTR,449981.0,450019.0,.,+,.,Parent=Transcript:M02H5.8a.1
M02H5.8a.1,V,WormBase,three_prime_UTR,450382.0,450437.0,.,+,.,Parent=Transcript:M02H5.8a.1
M02H5.7.1,V,WormBase,five_prime_UTR,451451.0,451452.0,.,+,.,Parent=Transcript:M02H5.7.1
M02H5.7.1,V,WormBase,three_prime_UTR,453650.0,453759.0,.,+,.,Parent=Transcript:M02H5.7.1
M02H5.6c.1,V,WormBase,five_prime_UTR,453869.0,454048.0,.,+,.,Parent=Transcript:M02H5.6c.1
M02H5.6c.2,V,WormBase,five_prime_UTR,454591.0,454598.0,.,+,.,Parent=Transcript:M02H5.6c.2
M02H5.6c.1,V,WormBase,five_prime_UTR,454597.0,454598.0,.,+,.,Parent=Transcript:M02H5.6c.1
M02H5.6c.1,V,WormBase,three_prime_UTR,456673.0,456783.0,.,+,.,Parent=Transcript:M02H5.6c.1
M02H5.6c.2,V,WormBase,three_prime_UTR,456673.0,457071.0,.,+,.,Parent=Transcript:M02H5.6c.2
M02H5.6a.1,V,WormBase,three_prime_UTR,456673.0,456958.0,.,+,.,Parent=Transcript:M02H5.6a.1
M02H5.5.1,V,WormBase,five_prime_UTR,459795.0,459796.0,.,+,.,Parent=Transcript:M02H5.5.1
M02H5.5.1,V,WormBase,three_prime_UTR,461779.0,461899.0,.,+,.,Parent=Transcript:M02H5.5.1
M02H5.4a.1,V,WormBase,five_prime_UTR,462588.0,462599.0,.,+,.,Parent=Transcript:M02H5.4a.1
M02H5.3.1,V,WormBase,five_prime_UTR,464828.0,464863.0,.,+,.,Parent=Transcript:M02H5.3.1
M02H5.4a.1,V,WormBase,three_prime_UTR,464857.0,464963.0,.,+,.,Parent=Transcript:M02H5.4a.1
M02H5.3.2,V,WormBase,five_prime_UTR,465184.0,465756.0,.,+,.,Parent=Transcript:M02H5.3.2
M02H5.3.1,V,WormBase,five_prime_UTR,465742.0,465756.0,.,+,.,Parent=Transcript:M02H5.3.1
M02H5.3.1,V,WormBase,three_prime_UTR,467373.0,467509.0,.,+,.,Parent=Transcript:M02H5.3.1
M02H5.3.2,V,WormBase,three_prime_UTR,467373.0,467509.0,.,+,.,Parent=Transcript:M02H5.3.2
M02H5.1.1,V,WormBase,five_prime_UTR,474778.0,474808.0,.,+,.,Parent=Transcript:M02H5.1.1
M02H5.1.1,V,WormBase,three_prime_UTR,477104.0,477155.0,.,+,.,Parent=Transcript:M02H5.1.1
T01G6.7.1,V,WormBase,three_prime_UTR,480639.0,480693.0,.,+,.,Parent=Transcript:T01G6.7.1
T01G6.8.1,V,WormBase,three_prime_UTR,480814.0,480882.0,.,-,.,Parent=Transcript:T01G6.8.1
T01G6.8.1,V,WormBase,five_prime_UTR,483330.0,483339.0,.,-,.,Parent=Transcript:T01G6.8.1
T01G6.6a.1,V,WormBase,five_prime_UTR,484857.0,484933.0,.,+,.,Parent=Transcript:T01G6.6a.1
T01G6.6b.1,V,WormBase,five_prime_UTR,484901.0,484933.0,.,+,.,Parent=Transcript:T01G6.6b.1
T01G6.6a.1,V,WormBase,three_prime_UTR,486848.0,486895.0,.,+,.,Parent=Transcript:T01G6.6a.1
T01G6.6b.1,V,WormBase,three_prime_UTR,486848.0,486897.0,.,+,.,Parent=Transcript:T01G6.6b.1
