,0,1,2,3,4,5,6,7,8
F23F1.8b.1,II,WormBase,five_prime_UTR,43660.0,43662.0,.,-,.,Parent=Transcript:F23F1.8b.1
F23F1.1a.1,II,WormBase,five_prime_UTR,43907.0,43944.0,.,+,.,Parent=Transcript:F23F1.1a.1
F23F1.1a.1,II,WormBase,three_prime_UTR,44850.0,44917.0,.,+,.,Parent=Transcript:F23F1.1a.1
F23F1.9.1,II,WormBase,five_prime_UTR,45040.0,45044.0,.,+,.,Parent=Transcript:F23F1.9.1
F23F1.8a.1,II,WormBase,five_prime_UTR,46133.0,46216.0,.,-,.,Parent=Transcript:F23F1.8a.1
F23F1.9.1,II,WormBase,three_prime_UTR,47372.0,47479.0,.,+,.,Parent=Transcript:F23F1.9.1
C23H3.5.1,II,WormBase,five_prime_UTR,47580.0,47583.0,.,+,.,Parent=Transcript:C23H3.5.1
C23H3.5.1,II,WormBase,three_prime_UTR,49864.0,50104.0,.,+,.,Parent=Transcript:C23H3.5.1
C23H3.4a.1,II,WormBase,five_prime_UTR,51652.0,51658.0,.,+,.,Parent=Transcript:C23H3.4a.1
C23H3.7.1,II,WormBase,three_prime_UTR,52997.0,53094.0,.,-,.,Parent=Transcript:C23H3.7.1
C23H3.4a.1,II,WormBase,three_prime_UTR,57426.0,57570.0,.,+,.,Parent=Transcript:C23H3.4a.1
C23H3.3b.1,II,WormBase,five_prime_UTR,57670.0,57671.0,.,+,.,Parent=Transcript:C23H3.3b.1
C23H3.3b.1,II,WormBase,three_prime_UTR,59990.0,60040.0,.,+,.,Parent=Transcript:C23H3.3b.1
C23H3.2a.1,II,WormBase,five_prime_UTR,61313.0,61314.0,.,+,.,Parent=Transcript:C23H3.2a.1
C23H3.2b.1,II,WormBase,five_prime_UTR,62971.0,62971.0,.,+,.,Parent=Transcript:C23H3.2b.1
C23H3.2a.1,II,WormBase,three_prime_UTR,64143.0,64304.0,.,+,.,Parent=Transcript:C23H3.2a.1
C23H3.1a.1,II,WormBase,five_prime_UTR,69654.0,69680.0,.,+,.,Parent=Transcript:C23H3.1a.1
C23H3.1b.1,II,WormBase,five_prime_UTR,69654.0,69680.0,.,+,.,Parent=Transcript:C23H3.1b.1
C23H3.1b.1,II,WormBase,three_prime_UTR,70957.0,71279.0,.,+,.,Parent=Transcript:C23H3.1b.1
C23H3.1a.1,II,WormBase,three_prime_UTR,70957.0,71279.0,.,+,.,Parent=Transcript:C23H3.1a.1
C23H3.9b.1,II,WormBase,three_prime_UTR,71672.0,71938.0,.,-,.,Parent=Transcript:C23H3.9b.1
C23H3.9d.1,II,WormBase,three_prime_UTR,71672.0,71938.0,.,-,.,Parent=Transcript:C23H3.9d.1
C23H3.9d.2,II,WormBase,three_prime_UTR,71672.0,71938.0,.,-,.,Parent=Transcript:C23H3.9d.2
C23H3.9b.2,II,WormBase,three_prime_UTR,71672.0,71938.0,.,-,.,Parent=Transcript:C23H3.9b.2
C23H3.9f.1,II,WormBase,three_prime_UTR,71679.0,71938.0,.,-,.,Parent=Transcript:C23H3.9f.1
C23H3.9f.1,II,WormBase,five_prime_UTR,72791.0,73429.0,.,-,.,Parent=Transcript:C23H3.9f.1
C23H3.9a.1,II,WormBase,five_prime_UTR,77296.0,77460.0,.,-,.,Parent=Transcript:C23H3.9a.1
C23H3.9b.2,II,WormBase,five_prime_UTR,77296.0,77814.0,.,-,.,Parent=Transcript:C23H3.9b.2
C23H3.9b.1,II,WormBase,five_prime_UTR,77296.0,77678.0,.,-,.,Parent=Transcript:C23H3.9b.1
C23H3.9d.2,II,WormBase,five_prime_UTR,77296.0,77814.0,.,-,.,Parent=Transcript:C23H3.9d.2
C23H3.9d.1,II,WormBase,five_prime_UTR,77296.0,77678.0,.,-,.,Parent=Transcript:C23H3.9d.1
C23H3.9d.1,II,WormBase,five_prime_UTR,78429.0,79266.0,.,-,.,Parent=Transcript:C23H3.9d.1
C23H3.9b.1,II,WormBase,five_prime_UTR,78429.0,79266.0,.,-,.,Parent=Transcript:C23H3.9b.1
C50D2.6a.1,II,WormBase,five_prime_UTR,84434.0,84851.0,.,+,.,Parent=Transcript:C50D2.6a.1
C50D2.6b.1,II,WormBase,five_prime_UTR,84813.0,84851.0,.,+,.,Parent=Transcript:C50D2.6b.1
C50D2.6b.1,II,WormBase,three_prime_UTR,87759.0,87804.0,.,+,.,Parent=Transcript:C50D2.6b.1
C50D2.6a.1,II,WormBase,three_prime_UTR,87759.0,87823.0,.,+,.,Parent=Transcript:C50D2.6a.1
C50D2.9.1,II,WormBase,three_prime_UTR,88529.0,88637.0,.,-,.,Parent=Transcript:C50D2.9.1
C50D2.7.1,II,WormBase,three_prime_UTR,92169.0,92442.0,.,-,.,Parent=Transcript:C50D2.7.1
C50D2.7.1,II,WormBase,five_prime_UTR,95257.0,95277.0,.,-,.,Parent=Transcript:C50D2.7.1
C50D2.8a.1,II,WormBase,three_prime_UTR,95669.0,96218.0,.,-,.,Parent=Transcript:C50D2.8a.1
C50D2.8a.2,II,WormBase,three_prime_UTR,95669.0,96218.0,.,-,.,Parent=Transcript:C50D2.8a.2
C50D2.8a.1,II,WormBase,five_prime_UTR,97943.0,97944.0,.,-,.,Parent=Transcript:C50D2.8a.1
C50D2.8a.2,II,WormBase,five_prime_UTR,97943.0,97946.0,.,-,.,Parent=Transcript:C50D2.8a.2
C50D2.8a.2,II,WormBase,five_prime_UTR,98019.0,98027.0,.,-,.,Parent=Transcript:C50D2.8a.2
C50D2.5.1,II,WormBase,five_prime_UTR,98404.0,98410.0,.,+,.,Parent=Transcript:C50D2.5.1
C50D2.5.1,II,WormBase,three_prime_UTR,98894.0,98961.0,.,+,.,Parent=Transcript:C50D2.5.1
C50D2.10a.1,II,WormBase,five_prime_UTR,99138.0,99862.0,.,+,.,Parent=Transcript:C50D2.10a.1
C50D2.10a.2,II,WormBase,five_prime_UTR,99167.0,99862.0,.,+,.,Parent=Transcript:C50D2.10a.2
C50D2.10a.4,II,WormBase,five_prime_UTR,99726.0,99862.0,.,+,.,Parent=Transcript:C50D2.10a.4
C50D2.10a.3,II,WormBase,five_prime_UTR,99726.0,99862.0,.,+,.,Parent=Transcript:C50D2.10a.3
C50D2.10a.2,II,WormBase,three_prime_UTR,100097.0,100128.0,.,+,.,Parent=Transcript:C50D2.10a.2
C50D2.10a.1,II,WormBase,three_prime_UTR,100097.0,100109.0,.,+,.,Parent=Transcript:C50D2.10a.1
C50D2.10a.4,II,WormBase,three_prime_UTR,100097.0,100109.0,.,+,.,Parent=Transcript:C50D2.10a.4
C50D2.10a.3,II,WormBase,three_prime_UTR,100097.0,100256.0,.,+,.,Parent=Transcript:C50D2.10a.3
C50D2.10a.4,II,WormBase,three_prime_UTR,100187.0,100256.0,.,+,.,Parent=Transcript:C50D2.10a.4
C50D2.10a.1,II,WormBase,three_prime_UTR,100187.0,100256.0,.,+,.,Parent=Transcript:C50D2.10a.1
C50D2.10a.2,II,WormBase,three_prime_UTR,100187.0,100256.0,.,+,.,Parent=Transcript:C50D2.10a.2
C50D2.10a.2,II,WormBase,three_prime_UTR,100303.0,100479.0,.,+,.,Parent=Transcript:C50D2.10a.2
C50D2.10a.3,II,WormBase,three_prime_UTR,100303.0,100479.0,.,+,.,Parent=Transcript:C50D2.10a.3
C50D2.10a.4,II,WormBase,three_prime_UTR,100303.0,100480.0,.,+,.,Parent=Transcript:C50D2.10a.4
C50D2.10a.1,II,WormBase,three_prime_UTR,100303.0,100479.0,.,+,.,Parent=Transcript:C50D2.10a.1
C50D2.10a.3,II,WormBase,three_prime_UTR,100524.0,100998.0,.,+,.,Parent=Transcript:C50D2.10a.3
C50D2.10a.1,II,WormBase,three_prime_UTR,100524.0,101059.0,.,+,.,Parent=Transcript:C50D2.10a.1
C50D2.10a.2,II,WormBase,three_prime_UTR,100524.0,101057.0,.,+,.,Parent=Transcript:C50D2.10a.2
C50D2.4.1,II,WormBase,five_prime_UTR,104534.0,104542.0,.,+,.,Parent=Transcript:C50D2.4.1
C50D2.4.1,II,WormBase,three_prime_UTR,105723.0,105829.0,.,+,.,Parent=Transcript:C50D2.4.1
C50D2.3.1,II,WormBase,five_prime_UTR,106189.0,106257.0,.,+,.,Parent=Transcript:C50D2.3.1
C50D2.3.1,II,WormBase,three_prime_UTR,107439.0,107485.0,.,+,.,Parent=Transcript:C50D2.3.1
C50D2.2.1,II,WormBase,five_prime_UTR,109165.0,109202.0,.,+,.,Parent=Transcript:C50D2.2.1
C50D2.2.1,II,WormBase,three_prime_UTR,111231.0,111429.0,.,+,.,Parent=Transcript:C50D2.2.1
C50D2.1a.1,II,WormBase,five_prime_UTR,111567.0,111686.0,.,+,.,Parent=Transcript:C50D2.1a.1
C50D2.1a.1,II,WormBase,three_prime_UTR,114375.0,114460.0,.,+,.,Parent=Transcript:C50D2.1a.1
K10B4.3.1,II,WormBase,three_prime_UTR,114428.0,114467.0,.,-,.,Parent=Transcript:K10B4.3.1
K10B4.3.1,II,WormBase,five_prime_UTR,121209.0,121221.0,.,-,.,Parent=Transcript:K10B4.3.1
K10B4.4.1,II,WormBase,three_prime_UTR,123270.0,123397.0,.,-,.,Parent=Transcript:K10B4.4.1
K10B4.4.1,II,WormBase,five_prime_UTR,125003.0,125004.0,.,-,.,Parent=Transcript:K10B4.4.1
K10B4.5.1,II,WormBase,three_prime_UTR,126779.0,126937.0,.,-,.,Parent=Transcript:K10B4.5.1
K10B4.5.1,II,WormBase,five_prime_UTR,128707.0,128907.0,.,-,.,Parent=Transcript:K10B4.5.1
K10B4.5.1,II,WormBase,five_prime_UTR,128953.0,129029.0,.,-,.,Parent=Transcript:K10B4.5.1
K10B4.6a.1,II,WormBase,three_prime_UTR,130983.0,131164.0,.,-,.,Parent=Transcript:K10B4.6a.1
K10B4.6a.1,II,WormBase,five_prime_UTR,133578.0,133598.0,.,-,.,Parent=Transcript:K10B4.6a.1
T25D3.4a.1,II,WormBase,five_prime_UTR,147233.0,147272.0,.,+,.,Parent=Transcript:T25D3.4a.1
T25D3.4a.1,II,WormBase,three_prime_UTR,151933.0,152825.0,.,+,.,Parent=Transcript:T25D3.4a.1
T25D3.4b.1,II,WormBase,three_prime_UTR,151933.0,152578.0,.,+,.,Parent=Transcript:T25D3.4b.1
T25D3.3.1,II,WormBase,five_prime_UTR,152583.0,152701.0,.,+,.,Parent=Transcript:T25D3.3.1
T25D3.2.1,II,WormBase,three_prime_UTR,154881.0,154934.0,.,-,.,Parent=Transcript:T25D3.2.1
T25D3.3.1,II,WormBase,three_prime_UTR,154885.0,154945.0,.,+,.,Parent=Transcript:T25D3.3.1
T25D3.2.1,II,WormBase,five_prime_UTR,156008.0,156009.0,.,-,.,Parent=Transcript:T25D3.2.1
T01D1.2a.3,II,WormBase,five_prime_UTR,162374.0,162519.0,.,+,.,Parent=Transcript:T01D1.2a.3
T01D1.2e.1,II,WormBase,five_prime_UTR,162423.0,162519.0,.,+,.,Parent=Transcript:T01D1.2e.1
T01D1.2f.1,II,WormBase,five_prime_UTR,163078.0,163141.0,.,+,.,Parent=Transcript:T01D1.2f.1
T01D1.2f.2,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2f.2
T01D1.2g.2,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2g.2
T01D1.2a.4,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2a.4
T01D1.2g.1,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2g.1
T01D1.2e.3,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2e.3
T01D1.2f.3,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2f.3
T01D1.2e.2,II,WormBase,five_prime_UTR,163080.0,163141.0,.,+,.,Parent=Transcript:T01D1.2e.2
T01D1.2a.1,II,WormBase,five_prime_UTR,163086.0,163141.0,.,+,.,Parent=Transcript:T01D1.2a.1
T01D1.2a.2,II,WormBase,five_prime_UTR,163086.0,163141.0,.,+,.,Parent=Transcript:T01D1.2a.2
T01D1.2a.3,II,WormBase,five_prime_UTR,163086.0,163141.0,.,+,.,Parent=Transcript:T01D1.2a.3
T01D1.2e.1,II,WormBase,five_prime_UTR,163086.0,163141.0,.,+,.,Parent=Transcript:T01D1.2e.1
T01D1.2g.3,II,WormBase,five_prime_UTR,163093.0,163141.0,.,+,.,Parent=Transcript:T01D1.2g.3
T01D1.2l.1,II,WormBase,five_prime_UTR,163101.0,163141.0,.,+,.,Parent=Transcript:T01D1.2l.1
T01D1.2e.4,II,WormBase,five_prime_UTR,163120.0,163141.0,.,+,.,Parent=Transcript:T01D1.2e.4
T01D1.2a.4,II,WormBase,three_prime_UTR,169680.0,169681.0,.,+,.,Parent=Transcript:T01D1.2a.4
T01D1.2a.3,II,WormBase,three_prime_UTR,169680.0,170630.0,.,+,.,Parent=Transcript:T01D1.2a.3
T01D1.2g.2,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2g.2
T01D1.2e.1,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2e.1
T01D1.2g.1,II,WormBase,three_prime_UTR,169680.0,170631.0,.,+,.,Parent=Transcript:T01D1.2g.1
T01D1.2a.1,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2a.1
T01D1.2f.1,II,WormBase,three_prime_UTR,169680.0,170166.0,.,+,.,Parent=Transcript:T01D1.2f.1
T01D1.2e.2,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2e.2
T01D1.2d.1,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2d.1
T01D1.2f.3,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2f.3
T01D1.2l.1,II,WormBase,three_prime_UTR,169680.0,169716.0,.,+,.,Parent=Transcript:T01D1.2l.1
T01D1.2e.3,II,WormBase,three_prime_UTR,169680.0,170157.0,.,+,.,Parent=Transcript:T01D1.2e.3
T01D1.2f.2,II,WormBase,three_prime_UTR,169680.0,169681.0,.,+,.,Parent=Transcript:T01D1.2f.2
T01D1.2e.4,II,WormBase,three_prime_UTR,169680.0,169681.0,.,+,.,Parent=Transcript:T01D1.2e.4
T01D1.2l.2,II,WormBase,three_prime_UTR,169680.0,170147.0,.,+,.,Parent=Transcript:T01D1.2l.2
T01D1.2d.2,II,WormBase,three_prime_UTR,169680.0,170157.0,.,+,.,Parent=Transcript:T01D1.2d.2
T01D1.2g.3,II,WormBase,three_prime_UTR,169680.0,169681.0,.,+,.,Parent=Transcript:T01D1.2g.3
T01D1.2a.2,II,WormBase,three_prime_UTR,169680.0,170630.0,.,+,.,Parent=Transcript:T01D1.2a.2
T01D1.2f.3,II,WormBase,three_prime_UTR,170432.0,170627.0,.,+,.,Parent=Transcript:T01D1.2f.3
T01D1.2e.1,II,WormBase,three_prime_UTR,170432.0,170627.0,.,+,.,Parent=Transcript:T01D1.2e.1
T01D1.2e.2,II,WormBase,three_prime_UTR,170432.0,170627.0,.,+,.,Parent=Transcript:T01D1.2e.2
T01D1.2d.1,II,WormBase,three_prime_UTR,170432.0,170630.0,.,+,.,Parent=Transcript:T01D1.2d.1
T01D1.2f.2,II,WormBase,three_prime_UTR,170432.0,170630.0,.,+,.,Parent=Transcript:T01D1.2f.2
T01D1.2g.2,II,WormBase,three_prime_UTR,170432.0,170630.0,.,+,.,Parent=Transcript:T01D1.2g.2
T01D1.2a.1,II,WormBase,three_prime_UTR,170432.0,170630.0,.,+,.,Parent=Transcript:T01D1.2a.1
T01D1.2g.3,II,WormBase,three_prime_UTR,170432.0,170553.0,.,+,.,Parent=Transcript:T01D1.2g.3
T01D1.2l.1,II,WormBase,three_prime_UTR,170432.0,170627.0,.,+,.,Parent=Transcript:T01D1.2l.1
T01D1.2e.4,II,WormBase,three_prime_UTR,170432.0,170627.0,.,+,.,Parent=Transcript:T01D1.2e.4
T01D1.2a.4,II,WormBase,three_prime_UTR,170432.0,170630.0,.,+,.,Parent=Transcript:T01D1.2a.4
T01D1.7.1,II,WormBase,three_prime_UTR,170846.0,171385.0,.,-,.,Parent=Transcript:T01D1.7.1
T01D1.3.2,II,WormBase,three_prime_UTR,174400.0,174540.0,.,-,.,Parent=Transcript:T01D1.3.2
T01D1.3.1,II,WormBase,three_prime_UTR,174401.0,174540.0,.,-,.,Parent=Transcript:T01D1.3.1
T01D1.3.1,II,WormBase,five_prime_UTR,175639.0,175642.0,.,-,.,Parent=Transcript:T01D1.3.1
T01D1.3.2,II,WormBase,five_prime_UTR,175639.0,175642.0,.,-,.,Parent=Transcript:T01D1.3.2
T01D1.3.2,II,WormBase,five_prime_UTR,175800.0,175968.0,.,-,.,Parent=Transcript:T01D1.3.2
T01D1.4a.1,II,WormBase,three_prime_UTR,176997.0,177243.0,.,-,.,Parent=Transcript:T01D1.4a.1
T01D1.4a.1,II,WormBase,five_prime_UTR,179052.0,179093.0,.,-,.,Parent=Transcript:T01D1.4a.1
T01D1.8a.1,II,WormBase,five_prime_UTR,186739.0,186974.0,.,+,.,Parent=Transcript:T01D1.8a.1
T01D1.8a.2,II,WormBase,five_prime_UTR,186759.0,186976.0,.,+,.,Parent=Transcript:T01D1.8a.2
T01D1.8b.1,II,WormBase,five_prime_UTR,186828.0,186840.0,.,+,.,Parent=Transcript:T01D1.8b.1
T01D1.5.1,II,WormBase,three_prime_UTR,186997.0,187370.0,.,-,.,Parent=Transcript:T01D1.5.1
T01D1.8a.3,II,WormBase,five_prime_UTR,191085.0,191236.0,.,+,.,Parent=Transcript:T01D1.8a.3
T01D1.8a.1,II,WormBase,five_prime_UTR,191086.0,191236.0,.,+,.,Parent=Transcript:T01D1.8a.1
T01D1.8a.2,II,WormBase,five_prime_UTR,191086.0,191236.0,.,+,.,Parent=Transcript:T01D1.8a.2
T01D1.8a.1,II,WormBase,three_prime_UTR,192040.0,192085.0,.,+,.,Parent=Transcript:T01D1.8a.1
T01D1.8a.3,II,WormBase,three_prime_UTR,192040.0,192078.0,.,+,.,Parent=Transcript:T01D1.8a.3
T01D1.8a.2,II,WormBase,three_prime_UTR,192040.0,192083.0,.,+,.,Parent=Transcript:T01D1.8a.2
T01D1.6.1,II,WormBase,three_prime_UTR,192509.0,192591.0,.,-,.,Parent=Transcript:T01D1.6.1
T01D1.6.1,II,WormBase,five_prime_UTR,194535.0,194558.0,.,-,.,Parent=Transcript:T01D1.6.1
F48A11.1a.1,II,WormBase,five_prime_UTR,203235.0,203458.0,.,+,.,Parent=Transcript:F48A11.1a.1
F48A11.1a.1,II,WormBase,three_prime_UTR,211650.0,211941.0,.,+,.,Parent=Transcript:F48A11.1a.1
F48A11.4a.1,II,WormBase,three_prime_UTR,213169.0,213586.0,.,-,.,Parent=Transcript:F48A11.4a.1
F48A11.4a.1,II,WormBase,five_prime_UTR,216618.0,216621.0,.,-,.,Parent=Transcript:F48A11.4a.1
F48A11.5a.1,II,WormBase,three_prime_UTR,217049.0,217317.0,.,-,.,Parent=Transcript:F48A11.5a.1
F48A11.5b.1,II,WormBase,three_prime_UTR,217049.0,217317.0,.,-,.,Parent=Transcript:F48A11.5b.1
F48A11.5a.1,II,WormBase,five_prime_UTR,220622.0,220667.0,.,-,.,Parent=Transcript:F48A11.5a.1
F48A11.5b.1,II,WormBase,five_prime_UTR,220622.0,220641.0,.,-,.,Parent=Transcript:F48A11.5b.1
Y43H11AL.1b.1,II,WormBase,three_prime_UTR,222700.0,223118.0,.,-,.,Parent=Transcript:Y43H11AL.1b.1
Y43H11AL.1a.1,II,WormBase,three_prime_UTR,222700.0,223211.0,.,-,.,Parent=Transcript:Y43H11AL.1a.1
Y43H11AL.1a.3,II,WormBase,three_prime_UTR,222703.0,223211.0,.,-,.,Parent=Transcript:Y43H11AL.1a.3
Y43H11AL.1a.4,II,WormBase,three_prime_UTR,222706.0,223406.0,.,-,.,Parent=Transcript:Y43H11AL.1a.4
Y43H11AL.1a.3,II,WormBase,three_prime_UTR,223365.0,223406.0,.,-,.,Parent=Transcript:Y43H11AL.1a.3
Y43H11AL.1a.1,II,WormBase,three_prime_UTR,223365.0,223406.0,.,-,.,Parent=Transcript:Y43H11AL.1a.1
Y43H11AL.1a.2,II,WormBase,three_prime_UTR,223662.0,223776.0,.,-,.,Parent=Transcript:Y43H11AL.1a.2
Y43H11AL.1a.1,II,WormBase,three_prime_UTR,223704.0,223776.0,.,-,.,Parent=Transcript:Y43H11AL.1a.1
Y43H11AL.1a.3,II,WormBase,three_prime_UTR,223704.0,223776.0,.,-,.,Parent=Transcript:Y43H11AL.1a.3
Y43H11AL.1a.4,II,WormBase,three_prime_UTR,223704.0,223776.0,.,-,.,Parent=Transcript:Y43H11AL.1a.4
Y43H11AL.1b.1,II,WormBase,five_prime_UTR,232719.0,232739.0,.,-,.,Parent=Transcript:Y43H11AL.1b.1
Y43H11AL.1a.2,II,WormBase,five_prime_UTR,232719.0,232739.0,.,-,.,Parent=Transcript:Y43H11AL.1a.2
Y43H11AL.1a.4,II,WormBase,five_prime_UTR,232719.0,232741.0,.,-,.,Parent=Transcript:Y43H11AL.1a.4
Y43H11AL.1a.1,II,WormBase,five_prime_UTR,232719.0,232739.0,.,-,.,Parent=Transcript:Y43H11AL.1a.1
Y43H11AL.1a.3,II,WormBase,five_prime_UTR,232719.0,232720.0,.,-,.,Parent=Transcript:Y43H11AL.1a.3
Y43H11AL.2a.1,II,WormBase,three_prime_UTR,233139.0,233394.0,.,-,.,Parent=Transcript:Y43H11AL.2a.1
Y43H11AL.2a.1,II,WormBase,five_prime_UTR,237807.0,237821.0,.,-,.,Parent=Transcript:Y43H11AL.2a.1
Y43H11AL.3a.2,II,WormBase,three_prime_UTR,240705.0,241113.0,.,-,.,Parent=Transcript:Y43H11AL.3a.2
Y43H11AL.3a.1,II,WormBase,three_prime_UTR,240722.0,241113.0,.,-,.,Parent=Transcript:Y43H11AL.3a.1
Y43H11AL.3a.2,II,WormBase,five_prime_UTR,255183.0,255194.0,.,-,.,Parent=Transcript:Y43H11AL.3a.2
Y43H11AL.3a.1,II,WormBase,five_prime_UTR,255183.0,255196.0,.,-,.,Parent=Transcript:Y43H11AL.3a.1
B0432.5b.1,II,WormBase,five_prime_UTR,257897.0,258812.0,.,+,.,Parent=Transcript:B0432.5b.1
B0432.5c.1,II,WormBase,five_prime_UTR,258397.0,258480.0,.,+,.,Parent=Transcript:B0432.5c.1
B0432.5b.1,II,WormBase,three_prime_UTR,260967.0,261074.0,.,+,.,Parent=Transcript:B0432.5b.1
B0432.5a.1,II,WormBase,three_prime_UTR,260967.0,261074.0,.,+,.,Parent=Transcript:B0432.5a.1
Y43H11AL.3a.2,II,WormBase,five_prime_UTR,263564.0,263663.0,.,-,.,Parent=Transcript:Y43H11AL.3a.2
B0432.14a.1,II,WormBase,five_prime_UTR,264353.0,264429.0,.,+,.,Parent=Transcript:B0432.14a.1
B0432.14a.1,II,WormBase,three_prime_UTR,265869.0,266092.0,.,+,.,Parent=Transcript:B0432.14a.1
B0432.7a.1,II,WormBase,three_prime_UTR,266037.0,266446.0,.,-,.,Parent=Transcript:B0432.7a.1
B0432.7a.1,II,WormBase,five_prime_UTR,273894.0,273972.0,.,-,.,Parent=Transcript:B0432.7a.1
B0432.8.1,II,WormBase,three_prime_UTR,276212.0,276225.0,.,-,.,Parent=Transcript:B0432.8.1
B0432.8.2,II,WormBase,three_prime_UTR,276426.0,276860.0,.,-,.,Parent=Transcript:B0432.8.2
B0432.8.1,II,WormBase,three_prime_UTR,276597.0,276860.0,.,-,.,Parent=Transcript:B0432.8.1
B0432.13.2,II,WormBase,three_prime_UTR,278621.0,278736.0,.,-,.,Parent=Transcript:B0432.13.2
B0432.8.1,II,WormBase,five_prime_UTR,278733.0,278736.0,.,-,.,Parent=Transcript:B0432.8.1
B0432.8.2,II,WormBase,five_prime_UTR,278733.0,278736.0,.,-,.,Parent=Transcript:B0432.8.2
B0432.13.1,II,WormBase,three_prime_UTR,279135.0,279185.0,.,-,.,Parent=Transcript:B0432.13.1
